date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev,actual,err,settle,units
2026-08-21,824072,DET,KC,ML,DET,,,DET,0.224,-115,2026-08-21T18:21:00Z,,,-3,-3.224,L,-1.0
2026-08-21,824072,DET,KC,TOTAL,DET@KC,,8.5,Under,7.426,-121,2026-08-21T18:21:00Z,,,7,-0.426,W,0.8264
2026-08-21,824152,ATH,HOU,ML,ATH,,,ATH,0.12,158,2026-08-21T18:21:00Z,,,-4,-4.12,L,-1.0
2026-08-21,824152,ATH,HOU,TOTAL,ATH@HOU,,7.5,Over,8.941,-135,2026-08-21T18:21:00Z,,,4,-4.941,L,-1.0
2026-08-21,822857,LAA,TEX,ML,LAA,,,LAA,0.376,125,2026-08-21T18:21:00Z,,,-1,-1.376,L,-1.0
2026-08-21,822857,LAA,TEX,TOTAL,LAA@TEX,,7.5,Under,7.251,-120,2026-08-21T18:21:00Z,,,3,-4.251,W,0.8333
2026-08-21,824317,CLE,COL,ML,CLE,,,CLE,0.752,-154,2026-08-21T18:21:00Z,,,8,7.248,W,0.6494
2026-08-21,824317,CLE,COL,TOTAL,CLE@COL,,10.5,Under,9.938,-110,2026-08-21T18:21:00Z,,,10,0.062,W,0.9091
2026-08-21,825045,CIN,AZ,ML,CIN,,,CIN,0.102,129,2026-08-21T18:21:00Z,,,-9,-9.102,L,-1.0
2026-08-21,825045,CIN,AZ,TOTAL,CIN@AZ,,8.5,Under,8.304,-118,2026-08-21T18:21:00Z,,,9,0.696,L,-1.0
2026-08-21,823262,MIN,SD,ML,MIN,,,MIN,0.01,105,2026-08-21T18:21:00Z,,,-4,-4.01,L,-1.0
2026-08-21,823262,MIN,SD,TOTAL,MIN@SD,,7.5,Over,8.051,-145,2026-08-21T18:21:00Z,,,8,-0.051,W,0.6897
2026-08-21,823911,PIT,LAD,ML,LAD,,,LAD,0.87,-229,2026-08-21T18:21:00Z,,,1,0.13,W,0.4367
2026-08-21,823911,PIT,LAD,TOTAL,PIT@LAD,,8.5,Under,7.421,-127,2026-08-21T18:21:00Z,,,9,1.579,L,-1.0
2026-08-21,823101,CHC,SEA,ML,SEA,,,SEA,0.131,-108,2026-08-21T18:21:00Z,,,1,0.869,W,0.9259
2026-08-21,823101,CHC,SEA,TOTAL,CHC@SEA,,7.5,Over,8.166,-125,2026-08-21T18:21:00Z,,,11,2.834,W,0.8
2026-08-21,823746,ATL,MIL,TT,ATL,,2.5,Under,-0.8421,-111,2026-08-21T18:21:00Z,,,1,1.842,W,0.9009
2026-08-21,823746,ATL,MIL,TT,MIL,,3.5,Under,-0.38853,-154,2026-08-21T18:21:00Z,,,2,2.389,W,0.6494
2026-08-21,823420,STL,PHI,TT,STL,,2.5,Under,-0.253,111,2026-08-21T18:21:00Z,,,6,6.253,L,-1.0
2026-08-21,823420,STL,PHI,TT,PHI,,4.5,Over,0.69679,-130,2026-08-21T18:21:00Z,,,7,6.303,W,0.7692
2026-08-21,823510,TOR,NYY,TT,TOR,,2.5,Under,-0.67347,102,2026-08-21T18:21:00Z,,,1,1.673,W,1.02
2026-08-21,823510,TOR,NYY,TT,NYY,,3.5,Over,0.79697,-150,2026-08-21T18:21:00Z,,,3,2.203,L,-1.0
2026-08-21,824721,SF,BOS,TT,SF,,3.5,Under,-0.41418,-154,2026-08-21T18:21:00Z,,,4,4.414,L,-1.0
2026-08-21,824721,SF,BOS,TT,BOS,,3.5,Under,-0.26532,115,2026-08-21T18:21:00Z,,,6,6.265,L,-1.0
2026-08-21,823830,WSH,MIA,TT,WSH,,3.5,Over,0.09592,-108,2026-08-21T18:21:00Z,,,2,1.904,L,-1.0
2026-08-21,823830,WSH,MIA,TT,MIA,,4.5,Over,0.59423,113,2026-08-21T18:21:00Z,,,3,2.406,L,-1.0
2026-08-21,824800,TB,BAL,TT,TB,,3.5,Over,0.24181,-125,2026-08-21T18:21:00Z,,,3,2.758,L,-1.0
2026-08-21,824800,TB,BAL,TT,BAL,,3.5,Over,0.34977,-144,2026-08-21T18:21:00Z,,,5,4.65,W,0.6944
2026-08-21,824559,NYM,CWS,TT,NYM,,3.5,Under,-0.43082,-115,2026-08-21T18:21:00Z,,,4,4.431,L,-1.0
2026-08-21,824559,NYM,CWS,TT,CWS,,4.5,Under,-0.08446,-150,2026-08-21T18:21:00Z,,,6,6.084,L,-1.0
2026-08-21,824072,DET,KC,TT,DET,,4.5,Over,0.17433,110,2026-08-21T18:21:00Z,,,2,1.826,L,-1.0
2026-08-21,824072,DET,KC,TT,KC,,3.5,Under,-0.3413,-100,2026-08-21T18:21:00Z,,,5,5.341,L,-1.0
2026-08-21,824152,ATH,HOU,TT,ATH,,3.5,Under,-0.26587,-130,2026-08-21T18:21:00Z,,,0,0.266,W,0.7692
2026-08-21,824152,ATH,HOU,TT,HOU,,4.5,Over,0.42681,-105,2026-08-21T18:21:00Z,,,4,3.573,L,-1.0
2026-08-21,822857,LAA,TEX,TT,LAA,,3.5,Under,-0.59928,-130,2026-08-21T18:21:00Z,,,1,1.599,W,0.7692
2026-08-21,822857,LAA,TEX,TT,TEX,,3.5,Under,-0.48944,-100,2026-08-21T18:21:00Z,,,2,2.489,W,1.0
2026-08-21,824317,CLE,COL,TT,CLE,,5.5,Over,1.35145,-125,2026-08-21T18:21:00Z,,,9,7.649,W,0.8
2026-08-21,824317,CLE,COL,TT,COL,,4.5,Over,0.97464,-110,2026-08-21T18:21:00Z,,,1,0.025,L,-1.0
2026-08-21,825045,CIN,AZ,TT,CIN,,3.5,Under,-0.44019,-106,2026-08-21T18:21:00Z,,,0,0.44,W,0.9434
2026-08-21,825045,CIN,AZ,TT,AZ,,4.5,Over,1.00306,105,2026-08-21T18:21:00Z,,,9,7.997,W,1.05
2026-08-21,823262,MIN,SD,TT,MIN,,3.5,Under,-0.11614,105,2026-08-21T18:21:00Z,,,2,2.116,W,1.05
2026-08-21,823262,MIN,SD,TT,SD,,3.5,Over,0.3288,-145,2026-08-21T18:21:00Z,,,6,5.671,W,0.6897
2026-08-21,823911,PIT,LAD,TT,PIT,,2.5,Over,0.00549,-155,2026-08-21T18:21:00Z,,,4,3.995,W,0.6452
2026-08-21,823911,PIT,LAD,TT,LAD,,4.5,Over,0.64276,-125,2026-08-21T18:21:00Z,,,5,4.357,W,0.8
2026-08-21,823101,CHC,SEA,TT,CHC,,3.5,Over,0.44095,-137,2026-08-21T18:21:00Z,,,5,4.559,W,0.7299
2026-08-21,823101,CHC,SEA,TT,SEA,,3.5,Under,-0.44139,102,2026-08-21T18:21:00Z,,,6,6.441,L,-1.0
2026-08-21,823746,ATL,MIL,K,Chris Sale,519242,7.5,Under,6.5441,-110,2026-08-21T18:21:00Z,,,6,-0.544,W,0.9091
2026-08-21,823746,ATL,MIL,BB,Chris Sale,519242,1.5,Over,1.7352,-132,2026-08-21T18:21:00Z,,,0,-1.735,L,-1.0
2026-08-21,823746,ATL,MIL,ER,Chris Sale,519242,1.5,Over,1.9436,-132,2026-08-21T18:21:00Z,,,2,0.056,W,0.7576
2026-08-21,823746,ATL,MIL,K,Jacob Misiorowski,694819,9.5,Under,8.0381,-144,2026-08-21T18:21:00Z,,,6,-2.038,W,0.6944
2026-08-21,823746,ATL,MIL,BB,Jacob Misiorowski,694819,1.5,Under,1.3667,-189,2026-08-21T18:21:00Z,,,2,0.633,L,-1.0
2026-08-21,823746,ATL,MIL,ER,Jacob Misiorowski,694819,1.5,Over,1.5139,135,2026-08-21T18:21:00Z,,,0,-1.514,L,-1.0
2026-08-21,823420,STL,PHI,K,Jesús Luzardo,666200,7.5,Under,7.0658,-150,2026-08-21T18:21:00Z,,,9,1.934,L,-1.0
2026-08-21,823420,STL,PHI,BB,Jesús Luzardo,666200,1.5,Over,1.7377,-122,2026-08-21T18:21:00Z,,,1,-0.738,L,-1.0
2026-08-21,823420,STL,PHI,ER,Jesús Luzardo,666200,1.5,Over,2.25,-141,2026-08-21T18:21:00Z,,,4,1.75,W,0.7092
2026-08-21,823510,TOR,NYY,K,Cam Schlittler,693645,6.5,Under,6.0793,-114,2026-08-21T18:21:00Z,,,4,-2.079,W,0.8772
2026-08-21,823510,TOR,NYY,BB,Cam Schlittler,693645,1.5,Under,1.1427,-192,2026-08-21T18:21:00Z,,,3,1.857,L,-1.0
2026-08-21,823510,TOR,NYY,ER,Cam Schlittler,693645,1.5,Over,1.6193,-102,2026-08-21T18:21:00Z,,,1,-0.619,L,-1.0
2026-08-21,824721,SF,BOS,K,Logan Webb,657277,4.5,Over,5.0884,-115,2026-08-21T18:21:00Z,,,2,-3.088,L,-1.0
2026-08-21,824721,SF,BOS,BB,Logan Webb,657277,1.5,Over,1.8315,-118,2026-08-21T18:21:00Z,,,3,1.169,W,0.8475
2026-08-21,824721,SF,BOS,ER,Logan Webb,657277,2.5,Over,2.5038,-119,2026-08-21T18:21:00Z,,,5,2.496,W,0.8403
2026-08-21,824721,SF,BOS,K,Sonny Gray,543243,5.5,Over,5.7599,-107,2026-08-21T18:21:00Z,,,6,0.24,W,0.9346
2026-08-21,824721,SF,BOS,BB,Sonny Gray,543243,1.5,Under,1.3749,-147,2026-08-21T18:21:00Z,,,2,0.625,L,-1.0
2026-08-21,824721,SF,BOS,ER,Sonny Gray,543243,1.5,Over,2.3347,-142,2026-08-21T18:21:00Z,,,4,1.665,W,0.7042
2026-08-21,823830,WSH,MIA,K,Brad Lord,695418,2.5,Over,3.4077,-109,2026-08-21T18:21:00Z,,,1,-2.408,L,-1.0
2026-08-21,823830,WSH,MIA,BB,Brad Lord,695418,0.5,Over,1.4738,-253,2026-08-21T18:21:00Z,,,1,-0.474,W,0.3953
2026-08-21,823830,WSH,MIA,ER,Brad Lord,695418,1.5,Over,1.7044,115,2026-08-21T18:21:00Z,,,0,-1.704,L,-1.0
2026-08-21,823830,WSH,MIA,K,Ryan Gusto,687473,4.5,Over,4.8337,116,2026-08-21T18:21:00Z,,,2,-2.834,L,-1.0
2026-08-21,823830,WSH,MIA,BB,Ryan Gusto,687473,0.5,Over,1.4327,-234,2026-08-21T18:21:00Z,,,1,-0.433,W,0.4274
2026-08-21,823830,WSH,MIA,ER,Ryan Gusto,687473,1.5,Over,2.3914,-147,2026-08-21T18:21:00Z,,,0,-2.391,L,-1.0
2026-08-21,824800,TB,BAL,K,Freddy Peralta,642547,5.5,Over,5.7199,112,2026-08-21T18:21:00Z,,,6,0.28,W,1.12
2026-08-21,824800,TB,BAL,BB,Freddy Peralta,642547,1.5,Over,2.1233,-200,2026-08-21T18:21:00Z,,,1,-1.123,L,-1.0
2026-08-21,824800,TB,BAL,ER,Freddy Peralta,642547,2.5,Over,2.725,-100,2026-08-21T18:21:00Z,,,5,2.275,W,1.0
2026-08-21,824800,TB,BAL,K,Trevor Rogers,669432,4.5,Under,3.6203,-115,2026-08-21T18:21:00Z,,,6,2.38,L,-1.0
2026-08-21,824800,TB,BAL,BB,Trevor Rogers,669432,1.5,Under,1.4071,-216,2026-08-21T18:21:00Z,,,1,-0.407,W,0.463
2026-08-21,824800,TB,BAL,ER,Trevor Rogers,669432,2.5,Under,2.0114,-150,2026-08-21T18:21:00Z,,,3,0.989,L,-1.0
2026-08-21,824559,NYM,CWS,K,Sean Manaea,640455,5.5,Over,6.9676,-139,2026-08-21T18:21:00Z,,,4,-2.968,L,-1.0
2026-08-21,824559,NYM,CWS,BB,Sean Manaea,640455,1.5,Over,1.9611,-108,2026-08-21T18:21:00Z,,,2,0.039,W,0.9259
2026-08-21,824559,NYM,CWS,ER,Sean Manaea,640455,2.5,Over,2.7939,-119,2026-08-21T18:21:00Z,,,4,1.206,W,0.8403
2026-08-21,824559,NYM,CWS,K,Sean Burke,680732,6.5,Over,6.9169,116,2026-08-21T18:21:00Z,,,4,-2.917,L,-1.0
2026-08-21,824559,NYM,CWS,BB,Sean Burke,680732,1.5,Over,1.9273,109,2026-08-21T18:21:00Z,,,0,-1.927,L,-1.0
2026-08-21,824559,NYM,CWS,ER,Sean Burke,680732,1.5,Over,2.6174,-172,2026-08-21T18:21:00Z,,,4,1.383,W,0.5814
2026-08-21,824072,DET,KC,K,Troy Melton,675512,4.5,Over,5.3565,-105,2026-08-21T18:21:00Z,,,3,-2.356,L,-1.0
2026-08-21,824072,DET,KC,BB,Troy Melton,675512,1.5,Over,1.8177,-121,2026-08-21T18:21:00Z,,,3,1.182,W,0.8264
2026-08-21,824072,DET,KC,ER,Troy Melton,675512,2.5,Under,2.473,-162,2026-08-21T18:21:00Z,,,2,-0.473,W,0.6173
2026-08-21,824072,DET,KC,K,Noah Cameron,702070,5.5,Under,5.4565,-135,2026-08-21T18:21:00Z,,,2,-3.457,W,0.7407
2026-08-21,824072,DET,KC,BB,Noah Cameron,702070,2.5,Under,2.0152,-198,2026-08-21T18:21:00Z,,,3,0.985,L,-1.0
2026-08-21,824072,DET,KC,ER,Noah Cameron,702070,2.5,Over,2.6087,-100,2026-08-21T18:21:00Z,,,0,-2.609,L,-1.0
2026-08-21,824152,ATH,HOU,K,J.T. Ginn,669372,4.5,Over,5.353,-125,2026-08-21T18:21:00Z,,,4,-1.353,L,-1.0
2026-08-21,824152,ATH,HOU,BB,J.T. Ginn,669372,2.5,Under,2.4142,-175,2026-08-21T18:21:00Z,,,2,-0.414,W,0.5714
2026-08-21,824152,ATH,HOU,ER,J.T. Ginn,669372,2.5,Over,2.7911,-125,2026-08-21T18:21:00Z,,,3,0.209,W,0.8
2026-08-21,824152,ATH,HOU,K,Hayden Wesneski,669713,4.5,Over,5.1138,-125,2026-08-21T18:21:00Z,,,4,-1.114,L,-1.0
2026-08-21,824152,ATH,HOU,BB,Hayden Wesneski,669713,1.5,Over,1.7141,101,2026-08-21T18:21:00Z,,,3,1.286,W,1.01
2026-08-21,824152,ATH,HOU,ER,Hayden Wesneski,669713,1.5,Over,2.7769,-151,2026-08-21T18:21:00Z,,,0,-2.777,L,-1.0
2026-08-21,822857,LAA,TEX,K,Reid Detmers,672282,6.5,Over,7.0707,-100,2026-08-21T18:21:00Z,,,5,-2.071,L,-1.0
2026-08-21,822857,LAA,TEX,BB,Reid Detmers,672282,1.5,Over,1.6589,-128,2026-08-21T18:21:00Z,,,1,-0.659,L,-1.0
2026-08-21,822857,LAA,TEX,ER,Reid Detmers,672282,2.5,Under,2.2702,-155,2026-08-21T18:21:00Z,,,0,-2.27,W,0.6452
2026-08-21,822857,LAA,TEX,K,MacKenzie Gore,669022,6.5,Under,6.4224,-105,2026-08-21T18:21:00Z,,,7,0.578,L,-1.0
2026-08-21,822857,LAA,TEX,BB,MacKenzie Gore,669022,1.5,Over,2.0268,-157,2026-08-21T18:21:00Z,,,1,-1.027,L,-1.0
2026-08-21,822857,LAA,TEX,ER,MacKenzie Gore,669022,1.5,Over,2.1596,-151,2026-08-21T18:21:00Z,,,0,-2.16,L,-1.0
2026-08-21,824317,CLE,COL,K,Joey Cantillo,676282,5.5,Over,6.2432,-120,2026-08-21T18:21:00Z,,,5,-1.243,L,-1.0
2026-08-21,824317,CLE,COL,BB,Joey Cantillo,676282,1.5,Over,2.3427,100,2026-08-21T18:21:00Z,,,4,1.657,W,1.0
2026-08-21,824317,CLE,COL,ER,Joey Cantillo,676282,2.5,Under,1.7611,-135,2026-08-21T18:21:00Z,,,1,-0.761,W,0.7407
2026-08-21,824317,CLE,COL,K,Tanner Gordon,685299,2.5,Over,3.532,-175,2026-08-21T18:21:00Z,,,2,-1.532,L,-1.0
2026-08-21,824317,CLE,COL,BB,Tanner Gordon,685299,0.5,Over,1.4394,-217,2026-08-21T18:21:00Z,,,2,0.561,W,0.4608
2026-08-21,824317,CLE,COL,ER,Tanner Gordon,685299,3.5,Under,2.6469,-155,2026-08-21T18:21:00Z,,,5,2.353,L,-1.0
2026-08-21,825045,CIN,AZ,K,Nick Lodolo,666157,3.5,Over,4.0343,-128,2026-08-21T18:21:00Z,,,2,-2.034,L,-1.0
2026-08-21,825045,CIN,AZ,BB,Nick Lodolo,666157,1.5,Over,1.9383,-123,2026-08-21T18:21:00Z,,,2,0.062,W,0.813
2026-08-21,825045,CIN,AZ,ER,Nick Lodolo,666157,2.5,Under,2.4989,-140,2026-08-21T18:21:00Z,,,6,3.501,L,-1.0
2026-08-21,825045,CIN,AZ,K,Eduardo Rodriguez,593958,5.5,Over,5.6223,110,2026-08-21T18:21:00Z,,,4,-1.622,L,-1.0
2026-08-21,825045,CIN,AZ,BB,Eduardo Rodriguez,593958,1.5,Over,2.2389,-182,2026-08-21T18:21:00Z,,,2,-0.239,W,0.5495
2026-08-21,825045,CIN,AZ,ER,Eduardo Rodriguez,593958,2.5,Over,2.6316,-105,2026-08-21T18:21:00Z,,,0,-2.632,L,-1.0
2026-08-21,823262,MIN,SD,K,Connor Prielipp,687570,5.5,Under,5.1163,-160,2026-08-21T18:21:00Z,,,7,1.884,L,-1.0
2026-08-21,823262,MIN,SD,BB,Connor Prielipp,687570,1.5,Over,2.046,-149,2026-08-21T18:21:00Z,,,2,-0.046,W,0.6711
2026-08-21,823262,MIN,SD,ER,Connor Prielipp,687570,2.5,Over,2.6194,120,2026-08-21T18:21:00Z,,,6,3.381,W,1.2
2026-08-21,823911,PIT,LAD,K,Bubba Chandler,696149,4.5,Under,4.4965,-150,2026-08-21T18:21:00Z,,,6,1.503,L,-1.0
2026-08-21,823911,PIT,LAD,BB,Bubba Chandler,696149,2.5,Over,2.7995,109,2026-08-21T18:21:00Z,,,2,-0.8,L,-1.0
2026-08-21,823911,PIT,LAD,ER,Bubba Chandler,696149,2.5,Over,2.5628,-132,2026-08-21T18:21:00Z,,,4,1.437,W,0.7576
2026-08-21,823911,PIT,LAD,K,Yoshinobu Yamamoto,808967,7.5,Under,6.4546,-157,2026-08-21T18:21:00Z,,,9,2.545,L,-1.0
2026-08-21,823911,PIT,LAD,BB,Yoshinobu Yamamoto,808967,1.5,Over,1.7429,-131,2026-08-21T18:21:00Z,,,1,-0.743,L,-1.0
2026-08-21,823911,PIT,LAD,ER,Yoshinobu Yamamoto,808967,1.5,Over,2.26,-135,2026-08-21T18:21:00Z,,,2,-0.26,W,0.7407
2026-08-21,823101,CHC,SEA,K,Matthew Boyd,571510,4.5,Over,5.6594,-135,2026-08-21T18:21:00Z,,,3,-2.659,L,-1.0
2026-08-21,823101,CHC,SEA,BB,Matthew Boyd,571510,1.5,Over,1.9019,106,2026-08-21T18:21:00Z,,,2,0.098,W,1.06
2026-08-21,823101,CHC,SEA,ER,Matthew Boyd,571510,2.5,Over,3.0649,-100,2026-08-21T18:21:00Z,,,4,0.935,W,1.0
2026-08-21,823101,CHC,SEA,K,Emerson Hancock,676106,4.5,Over,5.5905,-160,2026-08-21T18:21:00Z,,,6,0.41,W,0.625
2026-08-21,823101,CHC,SEA,BB,Emerson Hancock,676106,1.5,Over,1.8508,-179,2026-08-21T18:21:00Z,,,0,-1.851,L,-1.0
2026-08-21,823101,CHC,SEA,ER,Emerson Hancock,676106,2.5,Under,2.2394,-140,2026-08-21T18:21:00Z,,,3,0.761,L,-1.0
2026-08-21,824152,ATH,HOU,TB,Taylor Trammell,666211,1.5,Over,-0.33353,240,2026-08-21T18:21:00Z,EV,22.1,0,0.334,L,-1.0
2026-08-21,823746,ATL,MIL,TB,Drake Baldwin,686948,1.5,Over,1.14174,208,2026-08-21T18:21:00Z,BOTH,21.83,0,-1.142,L,-1.0
2026-08-21,824559,NYM,CWS,TB,Brett Baty,683146,1.5,Over,-0.04016,265,2026-08-21T18:21:00Z,EV,21.52,3,3.04,W,2.65
2026-08-21,823911,PIT,LAD,TB,Oneil Cruz,665833,1.5,Over,0.66769,191,2026-08-21T18:21:00Z,BOTH,20.23,4,3.332,W,1.91
2026-08-21,824559,NYM,CWS,TB,Jared Young,676724,1.5,Over,0.45121,215,2026-08-21T18:21:00Z,EV,19.13,1,0.549,L,-1.0
2026-08-21,824072,DET,KC,TB,Javier Baez,595879,1.5,Over,-0.35157,190,2026-08-21T18:21:00Z,EV,18.62,2,2.352,W,1.9
2026-08-21,823262,MIN,SD,TB,Xander Bogaerts,593428,1.5,Over,0.04964,190,2026-08-21T18:21:00Z,EV,18.12,0,-0.05,L,-1.0
2026-08-21,823420,STL,PHI,TB,Alec Burleson,676475,1.5,Over,0.77555,188,2026-08-21T18:21:00Z,BOTH,17.83,1,0.224,L,-1.0
2026-08-21,823911,PIT,LAD,TB,Hunter Feduccia,676439,1.5,Over,-0.24541,285,2026-08-21T18:21:00Z,EV,17.3,2,2.245,W,2.85
2026-08-21,823746,ATL,MIL,TB,Mike Yastrzemski,573262,1.5,Over,0.59871,394,2026-08-21T18:21:00Z,EV,16.97,2,1.401,W,3.94
2026-08-21,823830,WSH,MIA,TB,Jorbit Vivas,678391,1.5,Over,-0.38816,220,2026-08-21T18:21:00Z,EV,16.62,0,0.388,L,-1.0
2026-08-21,824072,DET,KC,TB,Nick Loftin,679845,1.5,Over,0.16797,210,2026-08-21T18:21:00Z,EV,16.61,0,-0.168,L,-1.0
2026-08-21,823420,STL,PHI,TB,Justin Crawford,702222,1.5,Over,-0.26013,195,2026-08-21T18:21:00Z,EV,16.49,0,0.26,L,-1.0
2026-08-21,823510,TOR,NYY,TB,Jesus Sanchez,660821,1.5,Over,0.53036,266,2026-08-21T18:21:00Z,EV,16.38,3,2.47,W,2.66
2026-08-21,823420,STL,PHI,TB,JJ Wetherholt,802139,1.5,Over,0.46031,190,2026-08-21T18:21:00Z,EV,16.32,0,-0.46,L,-1.0
2026-08-21,823746,ATL,MIL,TB,Ronald Acuña Jr.,660670,1.5,Over,0.6156,195,2026-08-21T18:21:00Z,EV,16.28,0,-0.616,L,-1.0
2026-08-21,823262,MIN,SD,TB,Trevor Larnach,663616,1.5,Over,0.70863,200,2026-08-21T18:21:00Z,BOTH,16.17,0,-0.709,L,-1.0
2026-08-21,823746,ATL,MIL,TB,Matt Olson,621566,1.5,Over,1.20451,194,2026-08-21T18:21:00Z,BOTH,15.76,1,-0.205,L,-1.0
2026-08-21,823510,TOR,NYY,TB,Kazuma Okamoto,672960,1.5,Over,0.39289,220,2026-08-21T18:21:00Z,EV,15.54,1,0.607,L,-1.0
2026-08-21,823746,ATL,MIL,TB,Ozzie Albies,645277,1.5,Over,0.37422,262,2026-08-21T18:21:00Z,EV,15.01,0,-0.374,L,-1.0
2026-08-21,824152,ATH,HOU,TB,Yordan Alvarez,670541,1.5,Over,1.14394,100,2026-08-21T18:21:00Z,Z,4.88,4,2.856,W,1.0
2026-08-21,823262,MIN,SD,TB,Byron Buxton,621439,1.5,Over,0.99578,105,2026-08-21T18:21:00Z,Z,2.23,0,-0.996,L,-1.0
2026-08-21,823746,ATL,MIL,TB,Michael Harris II,671739,1.5,Over,0.96412,187,2026-08-21T18:21:00Z,Z,9.42,3,2.036,W,1.87
2026-08-21,823911,PIT,LAD,TB,Shohei Ohtani,660271,1.5,Over,0.88632,-104,2026-08-21T18:21:00Z,Z,1.94,1,0.114,L,-1.0
2026-08-21,823420,STL,PHI,TB,Bryce Harper,547180,1.5,Over,0.85272,120,2026-08-21T18:21:00Z,Z,2.84,0,-0.853,L,-1.0
2026-08-21,823262,MIN,SD,TB,Ryan Jeffers,680777,1.5,Over,0.84664,140,2026-08-21T18:21:00Z,Z,4.46,0,-0.847,L,-1.0
2026-08-21,823262,MIN,SD,TB,Kody Clemens,665019,1.5,Over,0.8177,148,2026-08-21T18:21:00Z,Z,5.17,3,2.182,W,1.48
2026-08-21,824072,DET,KC,TB,Bobby Witt,677951,1.5,Over,0.81184,110,2026-08-21T18:21:00Z,Z,2.26,2,1.188,W,1.1
2026-08-21,823510,TOR,NYY,TB,Ben Rice,700250,1.5,Over,0.73837,138,2026-08-21T18:21:00Z,Z,3.39,0,-0.738,L,-1.0
2026-08-21,824559,NYM,CWS,TB,Miguel Vargas,678246,1.5,Over,0.73343,133,2026-08-21T18:21:00Z,Z,6.78,6,5.267,W,1.33
2026-08-21,824721,SF,BOS,TB,Willson Contreras,575929,1.5,Over,0.72733,135,2026-08-21T18:21:00Z,Z,-1.44,4,3.273,W,1.35
2026-08-21,823830,WSH,MIA,TB,Griffin Conine,665052,1.5,Over,0.71516,155,2026-08-21T18:21:00Z,Z,2.72,0,-0.715,L,-1.0
2026-08-21,823510,TOR,NYY,TB,Luis Garcia,671277,1.5,Over,0.70041,129,2026-08-21T18:21:00Z,Z,-0.13,0,-0.7,L,-1.0
2026-08-21,823420,STL,PHI,TB,Kyle Schwarber,656941,1.5,Over,0.68554,110,2026-08-21T18:21:00Z,Z,1.72,0,-0.686,L,-1.0
2026-08-21,824072,DET,KC,TB,Jac Caglianone,695506,1.5,Over,0.66543,110,2026-08-21T18:21:00Z,Z,-1.7,0,-0.665,L,-1.0
2026-08-21,824317,CLE,COL,HRR,Chase DeLauter,800050,2.5,Over,1.1876,-112,2026-08-21T18:21:00Z,,,1,-0.188,L,-1.0
2026-08-21,823510,TOR,NYY,HRR,Luis Garcia,671277,1.5,Over,1.1808,-114,2026-08-21T18:21:00Z,,,0,-1.181,L,-1.0
2026-08-21,824317,CLE,COL,HRR,Jake McCarthy,664983,1.5,Over,1.1807,-156,2026-08-21T18:21:00Z,,,1,-0.181,L,-1.0
2026-08-21,825045,CIN,AZ,HRR,Gabriel Moreno,672515,1.5,Over,1.1229,-136,2026-08-21T18:21:00Z,,,3,1.877,W,0.7353
2026-08-21,824152,ATH,HOU,HRR,Yordan Alvarez,670541,2.5,Over,1.0707,110,2026-08-21T18:21:00Z,,,5,3.929,W,1.1
2026-08-21,825045,CIN,AZ,HRR,Ildemaro Vargas,545121,1.5,Over,1.0011,-145,2026-08-21T18:21:00Z,,,1,-0.001,L,-1.0
