date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev,actual,err,settle,units
2026-08-19,824640,CWS,CHC,TT,CHC,,3.5,Over,1.00877,-145,2026-08-19T16:30:00Z,,,0,-1.009,L,-1.0
2026-08-19,824722,AZ,BOS,TT,AZ,,3.5,Under,-0.05542,-115,2026-08-19T16:30:00Z,,,7,7.055,L,-1.0
2026-08-19,824722,AZ,BOS,TT,BOS,,4.5,Over,0.21225,102,2026-08-19T16:30:00Z,,,6,5.788,W,1.02
2026-08-19,823342,DET,PIT,K,Jackson Jobe,695549,4.5,Over,5.278,-110,2026-08-19T16:30:00Z,,,3,-2.278,L,-1.0
2026-08-19,823342,DET,PIT,BB,Jackson Jobe,695549,1.5,Over,1.8342,-180,2026-08-19T16:30:00Z,,,3,1.166,W,0.5556
2026-08-19,823342,DET,PIT,ER,Jackson Jobe,695549,2.5,Over,2.7826,105,2026-08-19T16:30:00Z,,,1,-1.783,L,-1.0
2026-08-19,823342,DET,PIT,K,Paul Skenes,694973,6.5,Under,5.733,-167,2026-08-19T16:30:00Z,,,5,-0.733,W,0.5988
2026-08-19,823342,DET,PIT,BB,Paul Skenes,694973,1.5,Over,1.5857,119,2026-08-19T16:30:00Z,,,4,2.414,W,1.19
2026-08-19,823342,DET,PIT,ER,Paul Skenes,694973,1.5,Over,2.2904,-135,2026-08-19T16:30:00Z,,,3,0.71,W,0.7407
2026-08-19,823587,SD,NYM,K,Michael King,650633,4.5,Over,5.1836,-151,2026-08-19T16:30:00Z,,,4,-1.184,L,-1.0
2026-08-19,823587,SD,NYM,BB,Michael King,650633,1.5,Over,2.1119,-165,2026-08-19T16:30:00Z,,,2,-0.112,W,0.6061
2026-08-19,823587,SD,NYM,ER,Michael King,650633,2.5,Under,2.4972,-140,2026-08-19T16:30:00Z,,,2,-0.497,W,0.7143
2026-08-19,823587,SD,NYM,K,Robert Stock,476594,3.5,Over,4.4487,-147,2026-08-19T16:30:00Z,,,6,1.551,W,0.6803
2026-08-19,823587,SD,NYM,BB,Robert Stock,476594,1.5,Over,2.4075,-159,2026-08-19T16:30:00Z,,,3,0.592,W,0.6289
2026-08-19,823587,SD,NYM,ER,Robert Stock,476594,2.5,Over,2.6192,120,2026-08-19T16:30:00Z,,,1,-1.619,L,-1.0
2026-08-19,823664,ATL,MIN,K,AJ Smith-Shawver,700363,4.5,Over,4.7538,123,2026-08-19T16:30:00Z,,,3,-1.754,L,-1.0
2026-08-19,823664,ATL,MIN,BB,AJ Smith-Shawver,700363,1.5,Over,1.7097,-108,2026-08-19T16:30:00Z,,,3,1.29,W,0.9259
2026-08-19,823664,ATL,MIN,ER,AJ Smith-Shawver,700363,2.5,Over,2.5303,124,2026-08-19T16:30:00Z,,,4,1.47,W,1.24
2026-08-19,823664,ATL,MIN,K,Taj Bradley,671737,5.5,Over,5.9805,-131,2026-08-19T16:30:00Z,,,7,1.019,W,0.7634
2026-08-19,823664,ATL,MIN,BB,Taj Bradley,671737,2.5,Under,2.2426,-190,2026-08-19T16:30:00Z,,,3,0.757,L,-1.0
2026-08-19,823664,ATL,MIN,ER,Taj Bradley,671737,2.5,Over,2.9625,-120,2026-08-19T16:30:00Z,,,1,-1.962,L,-1.0
2026-08-19,824640,CWS,CHC,K,Clay Holmes,605280,4.5,Over,5.2434,-129,2026-08-19T16:30:00Z,,,1,-4.243,L,-1.0
2026-08-19,824640,CWS,CHC,BB,Clay Holmes,605280,1.5,Over,2.3057,-190,2026-08-19T16:30:00Z,,,2,-0.306,W,0.5263
2026-08-19,824640,CWS,CHC,ER,Clay Holmes,605280,1.5,Over,2.8736,-135,2026-08-19T16:30:00Z,,,1,-1.874,L,-1.0
2026-08-19,824722,AZ,BOS,K,Brandon Pfaadt,694297,3.5,Over,4.0366,-115,2026-08-19T16:30:00Z,,,8,3.963,W,0.8696
2026-08-19,824722,AZ,BOS,BB,Brandon Pfaadt,694297,1.5,Over,1.6261,-113,2026-08-19T16:30:00Z,,,0,-1.626,L,-1.0
2026-08-19,824722,AZ,BOS,ER,Brandon Pfaadt,694297,2.5,Under,2.3015,-105,2026-08-19T16:30:00Z,,,5,2.699,L,-1.0
2026-08-19,824722,AZ,BOS,K,Payton Tolle,801139,5.5,Over,6.029,-120,2026-08-19T16:30:00Z,,,6,-0.029,W,0.8333
2026-08-19,824722,AZ,BOS,BB,Payton Tolle,801139,1.5,Over,1.6571,128,2026-08-19T16:30:00Z,,,2,0.343,W,1.28
2026-08-19,824722,AZ,BOS,ER,Payton Tolle,801139,1.5,Over,2.0881,-150,2026-08-19T16:30:00Z,,,3,0.912,W,0.6667
2026-08-19,824722,AZ,BOS,TB,Tim Tawa,694374,1.5,Over,-0.00074,230,2026-08-19T16:30:00Z,EV,28.51,0,0.001,L,-1.0
2026-08-19,824722,AZ,BOS,TB,Ryan Waldschmidt,814439,1.5,Over,-0.17979,265,2026-08-19T16:30:00Z,EV,23.06,3,3.18,W,2.65
2026-08-19,824640,CWS,CHC,TB,Tristan Peters,671976,1.5,Over,0.22906,237,2026-08-19T16:30:00Z,EV,16.39,0,-0.229,L,-1.0
2026-08-19,824722,AZ,BOS,TB,Andruw Monasterio,655316,1.5,Over,-0.22599,200,2026-08-19T16:30:00Z,EV,15.98,0,0.226,L,-1.0
2026-08-19,823342,DET,PIT,TB,Jared Triolo,669707,1.5,Over,-0.16095,243,2026-08-19T16:30:00Z,EV,15.42,0,0.161,L,-1.0
2026-08-19,823587,SD,NYM,TB,Francisco Alvarez,682626,1.5,Over,0.35954,190,2026-08-19T16:30:00Z,EV,14.14,0,-0.36,L,-1.0
2026-08-19,823587,SD,NYM,TB,Luis Torrens,620443,1.5,Over,-0.06353,250,2026-08-19T16:30:00Z,EV,13.9,0,0.064,L,-1.0
2026-08-19,824722,AZ,BOS,TB,Willson Contreras,575929,1.5,Over,0.48718,145,2026-08-19T16:30:00Z,EV,13.77,2,1.513,W,1.45
2026-08-19,823342,DET,PIT,TB,Henry Davis,680779,1.5,Over,0.05387,230,2026-08-19T16:30:00Z,EV,13.75,0,-0.054,L,-1.0
2026-08-19,824640,CWS,CHC,TB,Andrew Benintendi,643217,1.5,Over,0.27726,195,2026-08-19T16:30:00Z,EV,13.17,1,0.723,L,-1.0
2026-08-19,824722,AZ,BOS,TB,Wilyer Abreu,677800,1.5,Over,0.37447,120,2026-08-19T16:30:00Z,EV,13.02,1,0.626,L,-1.0
2026-08-19,824640,CWS,CHC,TB,Munetaka Murakami,808959,1.5,Over,0.90416,165,2026-08-19T16:30:00Z,Z,2.99,0,-0.904,L,-1.0
2026-08-19,824640,CWS,CHC,TB,Miguel Vargas,678246,1.5,Over,0.77245,160,2026-08-19T16:30:00Z,Z,9.88,3,2.228,W,1.6
2026-08-19,823664,ATL,MIN,TB,Matt Olson,621566,1.5,Over,0.76484,115,2026-08-19T16:30:00Z,Z,-0.95,1,0.235,L,-1.0
2026-08-19,823664,ATL,MIN,TB,Drake Baldwin,686948,1.5,Over,0.70382,122,2026-08-19T16:30:00Z,Z,-0.46,0,-0.704,L,-1.0
2026-08-19,823664,ATL,MIN,TB,Byron Buxton,621439,1.5,Over,0.68395,108,2026-08-19T16:30:00Z,Z,-0.4,0,-0.684,L,-1.0
2026-08-19,824640,CWS,CHC,TB,Pete Crow-Armstrong,691718,1.5,Over,0.65603,138,2026-08-19T16:30:00Z,Z,7.38,0,-0.656,L,-1.0
2026-08-19,823587,SD,NYM,TB,Francisco Lindor,596019,1.5,Over,0.56731,125,2026-08-19T16:30:00Z,Z,1.72,1,0.433,L,-1.0
2026-08-19,823664,ATL,MIN,TB,Michael Harris II,671739,1.5,Over,0.5315,115,2026-08-19T16:30:00Z,Z,-2.45,1,0.469,L,-1.0
2026-08-19,824640,CWS,CHC,HRR,Seiya Suzuki,673548,1.5,Over,1.2164,-115,2026-08-19T16:30:00Z,,,0,-1.216,L,-1.0
2026-08-19,824640,CWS,CHC,HRR,Pete Crow-Armstrong,691718,1.5,Over,1.0772,-125,2026-08-19T16:30:00Z,,,0,-1.077,L,-1.0
2026-08-19,824640,CWS,CHC,HRR,Pedro Ramírez,699393,1.5,Over,0.9476,113,2026-08-19T16:30:00Z,,,0,-0.948,L,-1.0
2026-08-19,824640,CWS,CHC,HRR,Tyrone Taylor,621438,1.5,Over,0.8973,131,2026-08-19T16:30:00Z,,,2,1.103,W,1.31
2026-08-19,823342,DET,PIT,HRR,Nick Gonzales,693304,1.5,Over,0.8541,-117,2026-08-19T16:30:00Z,,,2,1.146,W,0.8547
2026-08-19,823342,DET,PIT,HRR,Oneil Cruz,665833,1.5,Over,0.8389,-101,2026-08-19T16:30:00Z,,,2,1.161,W,0.9901
2026-08-19,824640,CWS,CHC,HRR,Carson Kelly,608348,1.5,Over,0.8275,125,2026-08-19T16:30:00Z,,,0,-0.828,L,-1.0
2026-08-19,823424,MIA,PHI,ML,MIA,,,MIA,0.153,126,2026-08-19T21:35:00Z,,,-3,-3.153,L,-1.0
2026-08-19,823424,MIA,PHI,TOTAL,MIA@PHI,,9.5,Under,8.035,-152,2026-08-19T21:35:00Z,,,5,-3.035,W,0.6579
2026-08-19,824801,NYY,BAL,ML,NYY,,,NYY,0.105,-107,2026-08-19T21:35:00Z,,,2,1.895,W,0.9346
2026-08-19,824801,NYY,BAL,TOTAL,NYY@BAL,,9.5,Under,8.371,-125,2026-08-19T21:35:00Z,,,8,-0.371,W,0.8
2026-08-19,824394,SF,CLE,ML,CLE,,,CLE,1.198,-221,2026-08-19T21:35:00Z,,,-1,-2.198,L,-1.0
2026-08-19,824394,SF,CLE,TOTAL,SF@CLE,,6.5,Over,7.568,-166,2026-08-19T21:35:00Z,,,1,-6.568,L,-1.0
2026-08-19,824476,STL,CIN,ML,CIN,,,CIN,0.543,-138,2026-08-19T21:35:00Z,,,1,0.457,W,0.7246
2026-08-19,824476,STL,CIN,TOTAL,STL@CIN,,8.5,Under,8.072,-115,2026-08-19T21:35:00Z,,,9,0.928,L,-1.0
2026-08-19,822937,TOR,TB,ML,TB,,,TB,1.364,-200,2026-08-19T21:35:00Z,,,1,-0.364,W,0.5
2026-08-19,822937,TOR,TB,TOTAL,TOR@TB,,7.5,Over,7.718,-100,2026-08-19T21:35:00Z,,,13,5.282,W,1.0
2026-08-19,824076,ATH,KC,ML,ATH,,,ATH,0.241,166,2026-08-19T21:35:00Z,,,-2,-2.241,L,-1.0
2026-08-19,824076,ATH,KC,TOTAL,ATH@KC,,8.5,Over,8.803,-115,2026-08-19T21:35:00Z,,,16,7.197,W,0.8696
2026-08-19,823748,SEA,MIL,ML,SEA,,,SEA,0.23,112,2026-08-19T21:35:00Z,,,2,1.77,W,1.12
2026-08-19,823748,SEA,MIL,TOTAL,SEA@MIL,,7.5,Under,7.366,-115,2026-08-19T21:35:00Z,,,12,4.634,L,-1.0
2026-08-19,822860,WSH,TEX,ML,WSH,,,WSH,0.536,111,2026-08-19T21:35:00Z,,,6,5.464,W,1.11
2026-08-19,822860,WSH,TEX,TOTAL,WSH@TEX,,7.5,Over,8.237,-114,2026-08-19T21:35:00Z,,,6,-2.237,L,-1.0
2026-08-19,824155,LAA,HOU,ML,LAA,,,LAA,0.291,134,2026-08-19T21:35:00Z,,,-1,-1.291,L,-1.0
2026-08-19,824155,LAA,HOU,TOTAL,LAA@HOU,,8.5,Under,7.708,-110,2026-08-19T21:35:00Z,,,5,-2.708,W,0.9091
2026-08-19,824318,LAD,COL,ML,LAD,,,LAD,1.21,-195,2026-08-19T21:35:00Z,,,2,0.79,W,0.5128
2026-08-19,824318,LAD,COL,TOTAL,LAD@COL,,11.5,Under,10.01,-120,2026-08-19T21:35:00Z,,,10,-0.01,W,0.8333
2026-08-19,823424,MIA,PHI,TT,MIA,,3.5,Over,0.89657,-144,2026-08-19T21:35:00Z,,,1,0.103,L,-1.0
2026-08-19,823424,MIA,PHI,TT,PHI,,4.5,Over,0.04861,-115,2026-08-19T21:35:00Z,,,4,3.951,L,-1.0
2026-08-19,824801,NYY,BAL,TT,NYY,,4.5,Over,0.75913,-118,2026-08-19T21:35:00Z,,,5,4.241,W,0.8475
2026-08-19,824801,NYY,BAL,TT,BAL,,4.5,Under,-0.00223,-130,2026-08-19T21:35:00Z,,,3,3.002,W,0.7692
2026-08-19,824394,SF,CLE,TT,SF,,2.5,Under,-0.85402,102,2026-08-19T21:35:00Z,,,1,1.854,W,1.02
2026-08-19,824394,SF,CLE,TT,CLE,,4.5,Over,0.04033,110,2026-08-19T21:35:00Z,,,0,-0.04,L,-1.0
2026-08-19,824476,STL,CIN,TT,STL,,3.5,Under,-0.35691,-100,2026-08-19T21:35:00Z,,,4,4.357,L,-1.0
2026-08-19,824476,STL,CIN,TT,CIN,,4.5,Over,0.05843,106,2026-08-19T21:35:00Z,,,5,4.942,W,1.06
2026-08-19,822937,TOR,TB,TT,TOR,,2.5,Under,-0.67942,105,2026-08-19T21:35:00Z,,,6,6.679,L,-1.0
2026-08-19,822937,TOR,TB,TT,TB,,4.5,Over,0.77167,111,2026-08-19T21:35:00Z,,,7,6.228,W,1.11
2026-08-19,824076,ATH,KC,TT,ATH,,3.5,Over,0.04876,-115,2026-08-19T21:35:00Z,,,7,6.951,W,0.8696
2026-08-19,824076,ATH,KC,TT,KC,,4.5,Over,0.50063,-125,2026-08-19T21:35:00Z,,,9,8.499,W,0.8
2026-08-19,823748,SEA,MIL,TT,SEA,,3.5,Under,-0.5383,-120,2026-08-19T21:35:00Z,,,7,7.538,L,-1.0
2026-08-19,823748,SEA,MIL,TT,MIL,,3.5,Over,0.17767,-122,2026-08-19T21:35:00Z,,,5,4.822,W,0.8197
2026-08-19,822860,WSH,TEX,TT,WSH,,3.5,Over,0.51217,-118,2026-08-19T21:35:00Z,,,6,5.488,W,0.8475
2026-08-19,822860,WSH,TEX,TT,TEX,,3.5,Under,-0.3885,105,2026-08-19T21:35:00Z,,,0,0.389,W,1.05
2026-08-19,824155,LAA,HOU,TT,LAA,,3.5,Under,-0.51077,-102,2026-08-19T21:35:00Z,,,2,2.511,W,0.9804
2026-08-19,824155,LAA,HOU,TT,HOU,,4.5,Under,-0.27006,-120,2026-08-19T21:35:00Z,,,3,3.27,W,0.8333
2026-08-19,824318,LAD,COL,TT,LAD,,6.5,Over,0.42622,-110,2026-08-19T21:35:00Z,,,6,5.574,L,-1.0
2026-08-19,824318,LAD,COL,TT,COL,,4.5,Over,1.35228,-115,2026-08-19T21:35:00Z,,,4,2.648,L,-1.0
2026-08-19,823424,MIA,PHI,K,Sandy Alcantara,645261,4.5,Over,4.5844,114,2026-08-19T21:35:00Z,,,1,-3.584,L,-1.0
2026-08-19,823424,MIA,PHI,BB,Sandy Alcantara,645261,1.5,Over,1.7778,-123,2026-08-19T21:35:00Z,,,1,-0.778,L,-1.0
2026-08-19,823424,MIA,PHI,ER,Sandy Alcantara,645261,3.5,Under,2.6942,-167,2026-08-19T21:35:00Z,,,3,0.306,W,0.5988
2026-08-19,823424,MIA,PHI,K,Aaron Nola,605400,5.5,Over,5.7481,-135,2026-08-19T21:35:00Z,,,8,2.252,W,0.7407
2026-08-19,823424,MIA,PHI,BB,Aaron Nola,605400,1.5,Over,1.9175,-165,2026-08-19T21:35:00Z,,,0,-1.917,L,-1.0
2026-08-19,823424,MIA,PHI,ER,Aaron Nola,605400,2.5,Over,2.6917,-117,2026-08-19T21:35:00Z,,,1,-1.692,L,-1.0
2026-08-19,824801,NYY,BAL,K,Will Warren,701542,5.5,Over,6.192,120,2026-08-19T21:35:00Z,,,5,-1.192,L,-1.0
2026-08-19,824801,NYY,BAL,BB,Will Warren,701542,1.5,Over,1.9741,-164,2026-08-19T21:35:00Z,,,2,0.026,W,0.6098
2026-08-19,824801,NYY,BAL,ER,Will Warren,701542,2.5,Over,2.7797,-115,2026-08-19T21:35:00Z,,,2,-0.78,L,-1.0
2026-08-19,824801,NYY,BAL,K,Chris Bassitt,605135,4.5,Over,4.8527,-118,2026-08-19T21:35:00Z,,,6,1.147,W,0.8475
2026-08-19,824801,NYY,BAL,BB,Chris Bassitt,605135,1.5,Over,2.5213,-180,2026-08-19T21:35:00Z,,,1,-1.521,L,-1.0
2026-08-19,824801,NYY,BAL,ER,Chris Bassitt,605135,2.5,Over,3.2541,-125,2026-08-19T21:35:00Z,,,3,-0.254,W,0.8
2026-08-19,824394,SF,CLE,K,Parker Messick,800048,6.5,Over,6.8221,105,2026-08-19T21:35:00Z,,,10,3.178,W,1.05
2026-08-19,824394,SF,CLE,BB,Parker Messick,800048,1.5,Under,1.4089,-159,2026-08-19T21:35:00Z,,,0,-1.409,W,0.6289
2026-08-19,824394,SF,CLE,ER,Parker Messick,800048,1.5,Over,1.9863,-135,2026-08-19T21:35:00Z,,,1,-0.986,L,-1.0
2026-08-19,824476,STL,CIN,K,Matthew Liberatore,669461,5.5,Over,5.9977,-120,2026-08-19T21:35:00Z,,,9,3.002,W,0.8333
2026-08-19,824476,STL,CIN,BB,Matthew Liberatore,669461,1.5,Over,2.0698,-121,2026-08-19T21:35:00Z,,,0,-2.07,L,-1.0
2026-08-19,824476,STL,CIN,ER,Matthew Liberatore,669461,2.5,Under,2.3224,-120,2026-08-19T21:35:00Z,,,3,0.678,L,-1.0
2026-08-19,824476,STL,CIN,K,Chase Burns,695505,6.5,Under,5.6754,-143,2026-08-19T21:35:00Z,,,8,2.325,L,-1.0
2026-08-19,824476,STL,CIN,BB,Chase Burns,695505,1.5,Over,1.7674,-144,2026-08-19T21:35:00Z,,,2,0.233,W,0.6944
2026-08-19,824476,STL,CIN,ER,Chase Burns,695505,1.5,Over,1.976,-165,2026-08-19T21:35:00Z,,,2,0.024,W,0.6061
2026-08-19,822937,TOR,TB,K,Max Scherzer,453286,3.5,Under,3.2312,-116,2026-08-19T21:35:00Z,,,1,-2.231,W,0.8621
2026-08-19,822937,TOR,TB,BB,Max Scherzer,453286,1.5,Over,2.0986,-100,2026-08-19T21:35:00Z,,,3,0.901,W,1.0
2026-08-19,822937,TOR,TB,ER,Max Scherzer,453286,2.5,Under,2.398,-127,2026-08-19T21:35:00Z,,,7,4.602,L,-1.0
2026-08-19,822937,TOR,TB,K,Drew Rasmussen,656876,5.5,Over,5.9386,110,2026-08-19T21:35:00Z,,,5,-0.939,L,-1.0
2026-08-19,822937,TOR,TB,BB,Drew Rasmussen,656876,1.5,Under,0.9504,-225,2026-08-19T21:35:00Z,,,2,1.05,L,-1.0
2026-08-19,822937,TOR,TB,ER,Drew Rasmussen,656876,1.5,Over,1.7531,-114,2026-08-19T21:35:00Z,,,5,3.247,W,0.8772
2026-08-19,824076,ATH,KC,K,Jeffrey Springs,605488,3.5,Over,3.7956,110,2026-08-19T21:35:00Z,,,1,-2.796,L,-1.0
2026-08-19,824076,ATH,KC,ER,Jeffrey Springs,605488,2.5,Over,3.0384,117,2026-08-19T21:35:00Z,,,2,-1.038,L,-1.0
2026-08-19,824076,ATH,KC,K,Seth Lugo,607625,4.5,Under,4.3753,-160,2026-08-19T21:35:00Z,,,3,-1.375,W,0.625
2026-08-19,824076,ATH,KC,BB,Seth Lugo,607625,1.5,Over,1.6726,151,2026-08-19T21:35:00Z,,,0,-1.673,L,-1.0
2026-08-19,824076,ATH,KC,ER,Seth Lugo,607625,2.5,Over,2.6904,-100,2026-08-19T21:35:00Z,,,5,2.31,W,1.0
2026-08-19,823748,SEA,MIL,K,Logan Gilbert,669302,6.5,Under,6.032,-141,2026-08-19T21:35:00Z,,,5,-1.032,W,0.7092
2026-08-19,823748,SEA,MIL,BB,Logan Gilbert,669302,1.5,Over,1.8299,-121,2026-08-19T21:35:00Z,,,4,2.17,W,0.8264
2026-08-19,823748,SEA,MIL,ER,Logan Gilbert,669302,1.5,Over,2.3454,-167,2026-08-19T21:35:00Z,,,3,0.655,W,0.5988
2026-08-19,823748,SEA,MIL,K,Dustin May,669160,5.5,Under,5.4925,-140,2026-08-19T21:35:00Z,,,1,-4.492,W,0.7143
2026-08-19,823748,SEA,MIL,BB,Dustin May,669160,1.5,Over,1.9465,-144,2026-08-19T21:35:00Z,,,2,0.054,W,0.6944
2026-08-19,823748,SEA,MIL,ER,Dustin May,669160,1.5,Over,2.9708,-152,2026-08-19T21:35:00Z,,,7,4.029,W,0.6579
2026-08-19,822860,WSH,TEX,K,Cade Cavalli,676917,5.5,Over,7.0617,-150,2026-08-19T21:35:00Z,,,11,3.938,W,0.6667
2026-08-19,822860,WSH,TEX,BB,Cade Cavalli,676917,1.5,Over,1.7431,-171,2026-08-19T21:35:00Z,,,1,-0.743,L,-1.0
2026-08-19,822860,WSH,TEX,ER,Cade Cavalli,676917,1.5,Over,2.077,-175,2026-08-19T21:35:00Z,,,0,-2.077,L,-1.0
2026-08-19,822860,WSH,TEX,K,Kumar Rocker,677958,4.5,Over,4.6689,-105,2026-08-19T21:35:00Z,,,3,-1.669,L,-1.0
2026-08-19,822860,WSH,TEX,BB,Kumar Rocker,677958,1.5,Over,1.9844,-131,2026-08-19T21:35:00Z,,,1,-0.984,L,-1.0
2026-08-19,822860,WSH,TEX,ER,Kumar Rocker,677958,2.5,Over,2.7334,125,2026-08-19T21:35:00Z,,,2,-0.733,L,-1.0
2026-08-19,824155,LAA,HOU,K,Walbert Ureña,700712,4.5,Over,4.7979,-130,2026-08-19T21:35:00Z,,,7,2.202,W,0.7692
2026-08-19,824155,LAA,HOU,BB,Walbert Ureña,700712,2.5,Over,2.8134,101,2026-08-19T21:35:00Z,,,2,-0.813,L,-1.0
2026-08-19,824155,LAA,HOU,ER,Walbert Ureña,700712,2.5,Under,2.313,-155,2026-08-19T21:35:00Z,,,3,0.687,L,-1.0
2026-08-19,824318,LAD,COL,K,Roki Sasaki,808963,4.5,Over,5.3363,-155,2026-08-19T21:35:00Z,,,6,0.664,W,0.6452
2026-08-19,824318,LAD,COL,BB,Roki Sasaki,808963,1.5,Over,1.7542,-117,2026-08-19T21:35:00Z,,,1,-0.754,L,-1.0
2026-08-19,824318,LAD,COL,ER,Roki Sasaki,808963,2.5,Under,2.2803,105,2026-08-19T21:35:00Z,,,2,-0.28,W,1.05
2026-08-19,824318,LAD,COL,K,Kyle Freeland,607536,3.5,Over,5.0155,-146,2026-08-19T21:35:00Z,,,5,-0.016,W,0.6849
2026-08-19,824318,LAD,COL,BB,Kyle Freeland,607536,1.5,Under,1.3122,-181,2026-08-19T21:35:00Z,,,1,-0.312,W,0.5525
2026-08-19,824318,LAD,COL,ER,Kyle Freeland,607536,3.5,Under,2.9551,-105,2026-08-19T21:35:00Z,,,4,1.045,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Justin Crawford,702222,1.5,Over,-0.22943,250,2026-08-19T21:35:00Z,EV,28.67,1,1.229,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Joe Mack,691788,1.5,Over,0.02113,230,2026-08-19T21:35:00Z,EV,24.22,0,-0.021,L,-1.0
2026-08-19,824476,STL,CIN,TB,Jose Trevino,624431,1.5,Over,-0.41429,245,2026-08-19T21:35:00Z,EV,20.1,1,1.414,L,-1.0
2026-08-19,824394,SF,CLE,TB,Bryce Eldridge,805811,1.5,Over,0.16506,200,2026-08-19T21:35:00Z,EV,17.73,0,-0.165,L,-1.0
2026-08-19,824155,LAA,HOU,TB,Josh Lowe,666139,1.5,Over,0.03937,195,2026-08-19T21:35:00Z,EV,14.86,2,1.961,W,1.95
2026-08-19,823748,SEA,MIL,TB,Cole Young,702284,1.5,Over,0.32272,210,2026-08-19T21:35:00Z,EV,14.44,0,-0.323,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Esteury Ruiz,665923,1.5,Over,-0.10985,220,2026-08-19T21:35:00Z,EV,13.52,0,0.11,L,-1.0
2026-08-19,822860,WSH,TEX,TB,Andrés Chaparro,665953,1.5,Over,0.64938,235,2026-08-19T21:35:00Z,BOTH,13.5,7,6.351,W,2.35
2026-08-19,824394,SF,CLE,TB,Austin Hedges,595978,1.5,Over,-0.06836,250,2026-08-19T21:35:00Z,EV,12.98,1,1.068,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Bryce Harper,547180,1.5,Over,0.78799,133,2026-08-19T21:35:00Z,BOTH,12.21,1,0.212,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Bryson Stott,681082,1.5,Over,0.19724,170,2026-08-19T21:35:00Z,EV,11.93,0,-0.197,L,-1.0
2026-08-19,824318,LAD,COL,TB,Shohei Ohtani,660271,1.5,Over,0.8796,-177,2026-08-19T21:35:00Z,BOTH,11.34,0,-0.88,L,-1.0
2026-08-19,822937,TOR,TB,TB,Jesús Sánchez,660821,1.5,Over,0.28332,240,2026-08-19T21:35:00Z,EV,11.22,0,-0.283,L,-1.0
2026-08-19,823424,MIA,PHI,TB,Luis Arraez,650333,1.5,Over,0.08151,150,2026-08-19T21:35:00Z,EV,10.79,5,4.918,W,1.5
2026-08-19,822860,WSH,TEX,TB,Evan Carter,694497,1.5,Over,-0.09724,225,2026-08-19T21:35:00Z,EV,9.77,1,1.097,L,-1.0
2026-08-19,824801,NYY,BAL,TB,Ryan McMahon,641857,1.5,Over,-0.22615,192,2026-08-19T21:35:00Z,EV,9.73,1,1.226,L,-1.0
