date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-16,824965,TEX,ATH,TT,TEX,,5.5,Over,0.41334,105,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,TT,ATH,,4.5,Under,-0.17449,-130,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,TT,KC,,4.5,Over,0.85671,-110,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,TT,LAA,,3.5,Under,-0.243,114,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,TT,MIL,,2.5,Under,-0.09087,118,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,TT,LAD,,3.5,Over,0.07709,-148,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,TT,SEA,,3.5,Under,-0.20848,-110,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,TT,HOU,,3.5,Over,0.29063,-133,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,K,Trevor Rogers,669432,4.5,Under,3.6714,-145,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,BB,Trevor Rogers,669432,1.5,Under,1.26,-137,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,ER,Trevor Rogers,669432,2.5,Under,1.9677,-125,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,K,Freddy Peralta,642547,6.5,Under,5.3778,-153,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,BB,Freddy Peralta,642547,1.5,Over,1.9542,-163,2026-08-16T15:30:00Z,,
2026-08-16,822940,BAL,TB,ER,Freddy Peralta,642547,1.5,Over,2.6834,-165,2026-08-16T15:30:00Z,,
2026-08-16,823344,BOS,PIT,K,Patrick Sandoval,663776,4.5,Over,5.0603,-150,2026-08-16T15:30:00Z,,
2026-08-16,823344,BOS,PIT,BB,Patrick Sandoval,663776,1.5,Over,2.1326,,2026-08-16T15:30:00Z,,
2026-08-16,823344,BOS,PIT,ER,Patrick Sandoval,663776,2.5,Over,2.5571,125,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,K,Michael Soroka,647336,4.5,Over,5.1172,-106,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,BB,Michael Soroka,647336,1.5,Under,1.3539,-132,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,ER,Michael Soroka,647336,2.5,Over,2.6555,-105,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,K,Bryce Elder,693821,3.5,Over,4.7266,-143,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,BB,Bryce Elder,693821,1.5,Over,2.2244,-181,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,ER,Bryce Elder,693821,2.5,Over,3.1097,-120,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,K,Ryan Weathers,677960,4.5,Over,4.948,-145,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,BB,Ryan Weathers,677960,1.5,Under,1.3643,-100,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,ER,Ryan Weathers,677960,1.5,Over,1.9172,-174,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,K,Dylan Cease,656302,8.5,Over,8.6381,-113,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,BB,Dylan Cease,656302,2.5,Under,2.3159,-160,2026-08-16T15:30:00Z,,
2026-08-16,822774,NYY,TOR,ER,Dylan Cease,656302,1.5,Over,1.7881,-119,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,K,Jake Irvin,663623,4.5,Over,4.6962,130,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,BB,Jake Irvin,663623,1.5,Over,1.7437,-133,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,ER,Jake Irvin,663623,2.5,Over,2.6268,-120,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,K,Christian Scott,681035,5.5,Under,5.2781,105,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,BB,Christian Scott,681035,1.5,Over,1.5494,129,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,ER,Christian Scott,681035,1.5,Over,1.9137,-152,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,K,Casey Mize,663554,4.5,Under,4.3564,-166,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,BB,Casey Mize,663554,1.5,Over,1.6523,,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,ER,Casey Mize,663554,2.5,Over,2.5309,-105,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,K,Tanner Bibee,676440,4.5,Over,4.6087,105,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,BB,Tanner Bibee,676440,1.5,Over,1.8309,,2026-08-16T15:30:00Z,,
2026-08-16,824397,SD,CLE,ER,Tanner Bibee,676440,2.5,Over,2.5932,105,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,K,Sean Burke,680732,5.5,Over,6.1107,-128,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,BB,Sean Burke,680732,1.5,Over,1.913,,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,ER,Sean Burke,680732,2.5,Under,2.2032,-162,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,K,Drew Anderson,623454,4.5,Over,4.937,101,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,BB,Drew Anderson,623454,1.5,Over,1.9883,,2026-08-16T15:30:00Z,,
2026-08-16,824236,CWS,DET,ER,Drew Anderson,623454,1.5,Over,2.1063,-125,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,K,Eury Pérez,691587,6.5,Over,6.8081,-115,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,BB,Eury Pérez,691587,2.5,Under,2.1005,,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,ER,Eury Pérez,691587,2.5,Under,2.0361,-130,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,K,Nick Lodolo,666157,4.5,Under,4.3674,-108,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,BB,Nick Lodolo,666157,1.5,Over,2.0004,,2026-08-16T15:30:00Z,,
2026-08-16,824477,MIA,CIN,ER,Nick Lodolo,666157,2.5,Over,2.9178,102,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,K,Andrew Painter,691725,3.5,Over,4.8564,-135,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,BB,Andrew Painter,691725,1.5,Over,1.8461,-159,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,ER,Andrew Painter,691725,2.5,Over,2.6533,-103,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,K,Dean Kremer,665152,4.5,Over,4.8583,106,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,BB,Dean Kremer,665152,1.5,Over,1.7223,-182,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,ER,Dean Kremer,665152,2.5,Over,2.5142,-112,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,K,Hunter Dobbins,690928,3.5,Over,4.5241,-130,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,BB,Hunter Dobbins,690928,1.5,Over,2.3685,-190,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,ER,Hunter Dobbins,690928,2.5,Under,2.0921,-120,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,K,Edward Cabrera,665795,4.5,Under,3.5383,-162,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,BB,Edward Cabrera,665795,1.5,Over,1.5799,-124,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,ER,Edward Cabrera,665795,1.5,Over,2.2373,-116,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,K,Gabriel Hughes,687312,3.5,Over,5.4751,-161,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,BB,Gabriel Hughes,687312,1.5,Over,1.6095,-154,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,ER,Gabriel Hughes,687312,2.5,Over,2.6651,105,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,K,Blade Tidwell,694918,4.5,Over,6.0673,-116,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,BB,Blade Tidwell,694918,1.5,Over,1.5575,105,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,ER,Blade Tidwell,694918,2.5,Over,2.6063,120,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,K,Cody Bradford,674003,4.5,Over,4.8693,121,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,BB,Cody Bradford,674003,1.5,Over,1.6096,132,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,ER,Cody Bradford,674003,2.5,Over,2.6497,-145,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,K,Jacob Lopez,682052,4.5,Over,5.2527,-135,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,BB,Jacob Lopez,682052,1.5,Over,2.3088,-198,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,ER,Jacob Lopez,682052,2.5,Under,2.1284,-100,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,K,Noah Cameron,702070,5.5,Over,5.8198,-156,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,BB,Noah Cameron,702070,2.5,Under,1.9883,-164,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,ER,Noah Cameron,702070,2.5,Over,2.6106,-110,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,K,Ryan Johnson,696270,3.5,Over,4.2459,-160,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,BB,Ryan Johnson,696270,1.5,Over,1.8703,-142,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,ER,Ryan Johnson,696270,2.5,Over,2.9743,-112,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,K,Logan Henderson,701656,5.5,Over,5.7803,105,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,BB,Logan Henderson,701656,1.5,Under,1.4557,-138,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,ER,Logan Henderson,701656,2.5,Under,1.8794,-155,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,K,Tarik Skubal,669373,7.5,Under,6.9097,-138,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,BB,Tarik Skubal,669373,1.5,Over,1.5569,106,2026-08-16T15:30:00Z,,
2026-08-16,823912,MIL,LAD,ER,Tarik Skubal,669373,1.5,Over,2.0396,-140,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,K,Bryan Woo,693433,5.5,Under,5.4893,-105,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,BB,Bryan Woo,693433,1.5,Under,1.3896,-174,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,ER,Bryan Woo,693433,2.5,Over,2.7831,103,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,K,Hunter Brown,686613,5.5,Over,5.5802,-117,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,BB,Hunter Brown,686613,2.5,Under,2.2555,-189,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,ER,Hunter Brown,686613,1.5,Over,2.1259,-155,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,TB,Andrés Chaparro,665953,1.5,Over,0.49966,275,2026-08-16T15:30:00Z,EV,40.38
2026-08-16,824642,STL,CHC,TB,Jose Fermin,665877,1.5,Over,-0.00496,246,2026-08-16T15:30:00Z,EV,25.65
2026-08-16,824642,STL,CHC,TB,Jimmy Crooks,699625,1.5,Over,-0.21795,245,2026-08-16T15:30:00Z,EV,20.62
2026-08-16,823590,WSH,NYM,TB,Jorbit Vivas,678391,1.5,Over,0.01458,275,2026-08-16T15:30:00Z,EV,20.0
2026-08-16,823590,WSH,NYM,TB,Brady House,691781,1.5,Over,-0.09148,225,2026-08-16T15:30:00Z,EV,19.54
2026-08-16,823590,WSH,NYM,TB,Keibert Ruiz,660688,1.5,Over,0.27665,200,2026-08-16T15:30:00Z,EV,18.33
2026-08-16,823344,BOS,PIT,TB,Andruw Monasterio,655316,1.5,Over,0.17236,177,2026-08-16T15:30:00Z,EV,16.95
2026-08-16,823590,WSH,NYM,TB,Luis Robert Jr.,673357,1.5,Over,-0.34633,178,2026-08-16T15:30:00Z,EV,15.6
2026-08-16,823590,WSH,NYM,TB,Jacob Young,696285,1.5,Over,-0.0267,250,2026-08-16T15:30:00Z,EV,14.48
2026-08-16,823912,MIL,LAD,TB,William Contreras,661388,1.5,Over,0.36526,199,2026-08-16T15:30:00Z,EV,14.02
2026-08-16,824880,AZ,ATL,TB,Dominic Smith,642086,1.5,Over,0.1619,187,2026-08-16T15:30:00Z,EV,13.96
2026-08-16,824236,CWS,DET,TB,Zach McKinstry,656716,1.5,Over,-0.09992,195,2026-08-16T15:30:00Z,EV,13.73
2026-08-16,823912,MIL,LAD,TB,Joey Ortiz,687401,1.5,Over,-0.00264,278,2026-08-16T15:30:00Z,EV,13.67
2026-08-16,823912,MIL,LAD,TB,Jake Bauers,641343,1.5,Over,0.31638,200,2026-08-16T15:30:00Z,EV,13.66
2026-08-16,824397,SD,CLE,TB,Freddy Fermin,666023,1.5,Over,-0.45072,220,2026-08-16T15:30:00Z,EV,12.89
2026-08-16,822774,NYY,TOR,TB,Andrés Giménez,665926,1.5,Over,-0.43783,283,2026-08-16T15:30:00Z,EV,12.76
2026-08-16,823344,BOS,PIT,TB,Connor Wong,657136,1.5,Over,-0.05247,225,2026-08-16T15:30:00Z,EV,11.97
2026-08-16,823912,MIL,LAD,TB,Teoscar Hernandez,606192,1.5,Over,0.10845,188,2026-08-16T15:30:00Z,EV,11.79
2026-08-16,824236,CWS,DET,TB,Drew Romo,691011,1.5,Over,-0.31273,250,2026-08-16T15:30:00Z,EV,11.32
2026-08-16,824642,STL,CHC,TB,Carson Kelly,608348,1.5,Over,-0.14891,192,2026-08-16T15:30:00Z,EV,11.15
2026-08-16,823912,MIL,LAD,TB,Shohei Ohtani,660271,1.5,Over,1.03115,113,2026-08-16T15:30:00Z,Z,5.03
2026-08-16,824236,CWS,DET,TB,Munetaka Murakami,808959,1.5,Over,0.98042,140,2026-08-16T15:30:00Z,Z,4.38
2026-08-16,824156,SEA,HOU,TB,Yordan Alvarez,670541,1.5,Over,0.90346,-107,2026-08-16T15:30:00Z,Z,-1.04
2026-08-16,822774,NYY,TOR,TB,Luis García Jr.,671277,1.5,Over,0.86336,138,2026-08-16T15:30:00Z,Z,0.04
2026-08-16,822774,NYY,TOR,TB,Ben Rice,700250,1.5,Over,0.86197,150,2026-08-16T15:30:00Z,Z,0.78
2026-08-16,824642,STL,CHC,TB,Alec Burleson,676475,1.5,Over,0.83599,115,2026-08-16T15:30:00Z,Z,5.1
2026-08-16,823912,MIL,LAD,TB,Freddie Freeman,518692,1.5,Over,0.74872,145,2026-08-16T15:30:00Z,Z,5.46
2026-08-16,823912,MIL,LAD,TB,Max Muncy,571970,1.5,Over,0.68572,165,2026-08-16T15:30:00Z,Z,5.89
2026-08-16,824236,CWS,DET,TB,Miguel Vargas,678246,1.5,Over,0.68314,130,2026-08-16T15:30:00Z,Z,3.5
2026-08-16,824880,AZ,ATL,TB,Ronald Acuña Jr.,660670,1.5,Over,0.6638,120,2026-08-16T15:30:00Z,Z,0.87
2026-08-16,824880,AZ,ATL,TB,Matt Olson,621566,1.5,Over,0.66065,112,2026-08-16T15:30:00Z,Z,1.6
2026-08-16,824642,STL,CHC,TB,Pete Crow-Armstrong,691718,1.5,Over,0.65633,100,2026-08-16T15:30:00Z,Z,2.83
2026-08-16,823590,WSH,NYM,TB,CJ Abrams,682928,1.5,Over,0.63222,120,2026-08-16T15:30:00Z,Z,5.08
2026-08-16,822774,NYY,TOR,TB,Trent Grisham,663757,1.5,Over,0.61049,180,2026-08-16T15:30:00Z,Z,6.09
2026-08-16,823344,BOS,PIT,TB,Esmerlyn Valdez,699013,1.5,Over,0.59803,160,2026-08-16T15:30:00Z,Z,3.24
2026-08-16,823912,MIL,LAD,TB,Gary Sanchez,596142,1.5,Over,0.58514,189,2026-08-16T15:30:00Z,Z,10.89
2026-08-16,824880,AZ,ATL,TB,Drake Baldwin,686948,1.5,Over,0.58463,112,2026-08-16T15:30:00Z,Z,2.61
2026-08-16,823670,PHI,MIN,TB,Bryce Harper,547180,1.5,Over,0.56581,107,2026-08-16T15:30:00Z,Z,-2.65
2026-08-16,823344,BOS,PIT,TB,Wilyer Abreu,677800,1.5,Over,0.56373,114,2026-08-16T15:30:00Z,Z,1.03
2026-08-16,824156,SEA,HOU,TB,Dominic Canzone,686527,1.5,Over,0.55893,164,2026-08-16T15:30:00Z,Z,-2.19
2026-08-16,824477,MIA,CIN,HRR,Otto Lopez,672640,2.5,Over,1.1992,130,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,HRR,Alec Burleson,676475,1.5,Over,1.0962,-132,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,HRR,Jake McCarthy,664983,1.5,Over,1.0851,-129,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,HRR,Jordan Walker,691023,1.5,Over,1.0736,-105,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,HRR,Seiya Suzuki,673548,1.5,Over,1.0594,-133,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,HRR,Yordan Alvarez,670541,1.5,Over,0.9783,-143,2026-08-16T15:30:00Z,,
2026-08-16,824156,SEA,HOU,HRR,Jeremy Pena,665161,1.5,Over,0.9206,-115,2026-08-16T15:30:00Z,,
2026-08-16,823344,BOS,PIT,HRR,Brandon Lowe,664040,1.5,Over,0.9036,115,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,HRR,Jac Caglianone,695506,1.5,Over,0.8891,-132,2026-08-16T15:30:00Z,,
2026-08-16,824642,STL,CHC,HRR,Pete Crow-Armstrong,691718,1.5,Over,0.8542,-157,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,HRR,Bobby Witt,677951,2.5,Over,0.7846,120,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,HRR,Byron Buxton,621439,1.5,Over,0.7796,-120,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,HRR,CJ Abrams,682928,1.5,Over,0.7651,-110,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,HRR,Luis Arraez,650333,1.5,Over,0.7584,-155,2026-08-16T15:30:00Z,,
2026-08-16,823182,COL,SF,HRR,Mickey Moniak,666160,1.5,Over,0.7576,-105,2026-08-16T15:30:00Z,,
2026-08-16,824880,AZ,ATL,HRR,Michael Harris II,671739,1.5,Over,0.7391,-136,2026-08-16T15:30:00Z,,
2026-08-16,823991,KC,LAA,HRR,Michael Massey,686681,1.5,Over,0.7191,-101,2026-08-16T15:30:00Z,,
2026-08-16,823590,WSH,NYM,HRR,Andrés Chaparro,665953,0.5,Over,0.7189,-110,2026-08-16T15:30:00Z,,
2026-08-16,823670,PHI,MIN,HRR,Brandon Marsh,669016,1.5,Over,0.701,105,2026-08-16T15:30:00Z,,
2026-08-16,824965,TEX,ATH,HRR,Ezequiel Duran,677649,1.5,Over,0.6922,-140,2026-08-16T15:30:00Z,,
