date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-20,822861,WSH,TEX,ER,Andrew Alvarez,674841,2.5,Under,2.3797,-155,2026-08-20T21:09:00Z,,
2026-08-20,822861,WSH,TEX,K,Jacob deGrom,594798,5.5,Over,6.0387,-128,2026-08-20T21:09:00Z,,
2026-08-20,822861,WSH,TEX,BB,Jacob deGrom,594798,0.5,Over,1.1697,-256,2026-08-20T21:09:00Z,,
2026-08-20,822861,WSH,TEX,ER,Jacob deGrom,594798,1.5,Over,2.3937,105,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,K,Grayson Rodriguez,680570,4.5,Under,4.1186,-100,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,BB,Grayson Rodriguez,680570,2.5,Under,2.2514,-167,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,ER,Grayson Rodriguez,680570,2.5,Under,2.4246,-117,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,K,Peter Lambert,663567,5.5,Over,5.8524,-110,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,BB,Peter Lambert,663567,2.5,Under,2.1753,-198,2026-08-20T21:09:00Z,,
2026-08-20,824153,LAA,HOU,ER,Peter Lambert,663567,2.5,Under,2.402,-151,2026-08-20T21:09:00Z,,
2026-08-20,824802,NYY,BAL,TB,Dylan Beavers,687637,1.5,Over,0.16083,290,2026-08-20T21:09:00Z,EV,27.85
2026-08-20,822861,WSH,TEX,TB,Keibert Ruiz,660688,1.5,Over,0.12324,230,2026-08-20T21:09:00Z,EV,18.87
2026-08-20,824802,NYY,BAL,TB,Colton Cowser,681297,1.5,Over,0.28421,280,2026-08-20T21:09:00Z,EV,18.31
2026-08-20,822861,WSH,TEX,TB,Dylan Crews,686611,1.5,Over,-0.15803,245,2026-08-20T21:09:00Z,EV,17.6
2026-08-20,824589,ATL,CWS,TB,Tristan Peters,671976,1.5,Over,0.19002,219,2026-08-20T21:09:00Z,EV,16.2
2026-08-20,824589,ATL,CWS,TB,Chase Meidroth,805367,1.5,Over,-0.25776,213,2026-08-20T21:09:00Z,EV,16.17
2026-08-20,823747,SEA,MIL,TB,Cole Young,702284,1.5,Over,0.28654,225,2026-08-20T21:09:00Z,EV,15.59
2026-08-20,824589,ATL,CWS,TB,Lane Thomas,657041,1.5,Over,0.01474,189,2026-08-20T21:09:00Z,EV,14.14
2026-08-20,824802,NYY,BAL,TB,Samuel Basallo,694212,1.5,Over,0.70005,210,2026-08-20T21:09:00Z,BOTH,13.65
2026-08-20,822861,WSH,TEX,TB,Brady House,691781,1.5,Over,-0.16426,245,2026-08-20T21:09:00Z,EV,13.58
2026-08-20,823747,SEA,MIL,TB,Luis Lara,800325,1.5,Over,-0.39097,195,2026-08-20T21:09:00Z,EV,12.99
2026-08-20,824395,SF,CLE,TB,Drew Gilbert,687551,1.5,Over,0.22924,215,2026-08-20T21:09:00Z,EV,12.3
2026-08-20,824802,NYY,BAL,TB,José Caballero,676609,1.5,Over,-0.37848,271,2026-08-20T21:09:00Z,EV,11.12
2026-08-20,822861,WSH,TEX,TB,Danny Jansen,643376,1.5,Over,-0.23325,250,2026-08-20T21:09:00Z,EV,10.86
2026-08-20,822861,WSH,TEX,TB,Justin Foscue,679822,1.5,Over,0.43036,245,2026-08-20T21:09:00Z,BOTH,10.85
2026-08-20,824589,ATL,CWS,TB,Andrew Benintendi,643217,1.5,Over,0.22169,190,2026-08-20T21:09:00Z,EV,10.12
2026-08-20,824802,NYY,BAL,TB,Leody Taveras,665750,1.5,Over,-0.00767,215,2026-08-20T21:09:00Z,EV,10.08
2026-08-20,822861,WSH,TEX,TB,José Tena,677588,1.5,Over,-0.12531,243,2026-08-20T21:09:00Z,EV,9.69
2026-08-20,824395,SF,CLE,TB,Bryce Eldridge,805811,1.5,Over,0.42985,210,2026-08-20T21:09:00Z,BOTH,9.17
2026-08-20,824395,SF,CLE,TB,Brayan Rocchio,677587,1.5,Over,0.02366,221,2026-08-20T21:09:00Z,EV,9.06
2026-08-20,824153,LAA,HOU,TB,Yordan Alvarez,670541,1.5,Over,1.09029,-115,2026-08-20T21:09:00Z,Z,0.47
2026-08-20,824589,ATL,CWS,TB,Matt Olson,621566,1.5,Over,0.83394,132,2026-08-20T21:09:00Z,Z,5.58
2026-08-20,824589,ATL,CWS,TB,Munetaka Murakami,808959,1.5,Over,0.76643,130,2026-08-20T21:09:00Z,Z,6.38
2026-08-20,823747,SEA,MIL,TB,Dominic Canzone,686527,1.5,Over,0.74737,155,2026-08-20T21:09:00Z,Z,-1.18
2026-08-20,824802,NYY,BAL,TB,Ben Rice,700250,1.5,Over,0.74236,130,2026-08-20T21:09:00Z,Z,2.26
2026-08-20,824802,NYY,BAL,TB,Pete Alonso,624413,1.5,Over,0.74198,128,2026-08-20T21:09:00Z,Z,4.33
2026-08-20,824802,NYY,BAL,TB,Luis García Jr.,671277,1.5,Over,0.72157,140,2026-08-20T21:09:00Z,Z,5.1
2026-08-20,824589,ATL,CWS,TB,Drake Baldwin,686948,1.5,Over,0.70842,130,2026-08-20T21:09:00Z,Z,8.91
2026-08-20,824474,STL,CIN,TB,Alec Burleson,676475,1.5,Over,0.64793,-115,2026-08-20T21:09:00Z,Z,-2.23
2026-08-20,824589,ATL,CWS,TB,Michael Harris II,671739,1.5,Over,0.64423,135,2026-08-20T21:09:00Z,Z,4.33
2026-08-20,822861,WSH,TEX,TB,Andrés Chaparro,665953,1.5,Over,0.61832,211,2026-08-20T21:09:00Z,Z,9.35
2026-08-20,822934,TOR,TB,TB,Junior Caminero,691406,1.5,Over,0.59138,110,2026-08-20T21:09:00Z,Z,1.33
2026-08-20,824589,ATL,CWS,TB,Miguel Vargas,678246,1.5,Over,0.57977,125,2026-08-20T21:09:00Z,Z,3.99
2026-08-20,824395,SF,CLE,TB,Rafael Devers,646240,1.5,Over,0.45837,153,2026-08-20T21:09:00Z,Z,-1.04
2026-08-20,824802,NYY,BAL,TB,Trent Grisham,663757,1.5,Over,0.45209,145,2026-08-20T21:09:00Z,Z,-0.74
2026-08-20,822861,WSH,TEX,TB,Brandon Nimmo,607043,1.5,Over,0.43991,150,2026-08-20T21:09:00Z,Z,2.2
2026-08-20,824802,NYY,BAL,TB,Gunnar Henderson,683002,1.5,Over,0.42447,160,2026-08-20T21:09:00Z,Z,5.95
2026-08-20,824153,LAA,HOU,HRR,Yordan Alvarez,670541,2.5,Over,1.3367,110,2026-08-20T21:09:00Z,,
2026-08-20,824474,STL,CIN,HRR,Alec Burleson,676475,2.5,Over,1.1686,120,2026-08-20T21:09:00Z,,
2026-08-20,822861,WSH,TEX,HRR,Andrés Chaparro,665953,0.5,Over,1.1607,-142,2026-08-20T21:09:00Z,,
2026-08-20,822934,TOR,TB,HRR,Yandy Díaz,650490,1.5,Over,1.0985,-125,2026-08-20T21:09:00Z,,
2026-08-20,822934,TOR,TB,HRR,Junior Caminero,691406,1.5,Over,1.0054,-148,2026-08-20T21:09:00Z,,
2026-08-20,824474,STL,CIN,HRR,Jordan Walker,691023,1.5,Over,1.0028,-118,2026-08-20T21:09:00Z,,
2026-08-20,824802,NYY,BAL,HRR,Luis García Jr.,671277,1.5,Over,0.9612,-111,2026-08-20T21:09:00Z,,
2026-08-20,823747,SEA,MIL,HRR,Jake Bauers,641343,1.5,Over,0.9469,100,2026-08-20T21:09:00Z,,
2026-08-20,823747,SEA,MIL,HRR,Jackson Chourio,694192,1.5,Over,0.9407,-121,2026-08-20T21:09:00Z,,
2026-08-20,822934,TOR,TB,HRR,Jonny DeLuca,676356,1.5,Over,0.9235,123,2026-08-20T21:09:00Z,,
2026-08-20,824074,ATH,KC,HRR,Tyler Tolbert,686475,1.5,Over,0.8941,130,2026-08-20T21:09:00Z,,
2026-08-20,822934,TOR,TB,HRR,Jorge Mateo,622761,0.5,Over,0.7891,-147,2026-08-20T21:09:00Z,,
2026-08-20,823747,SEA,MIL,HRR,Brice Turang,668930,1.5,Over,0.7542,-126,2026-08-20T21:09:00Z,,
2026-08-20,824589,ATL,CWS,HRR,Andrew Benintendi,643217,1.5,Over,0.7365,135,2026-08-20T21:09:00Z,,
2026-08-20,824589,ATL,CWS,HRR,Miguel Vargas,678246,1.5,Over,0.6951,-110,2026-08-20T21:09:00Z,,
2026-08-20,822861,WSH,TEX,HRR,Keibert Ruiz,660688,0.5,Over,0.69,-184,2026-08-20T21:09:00Z,,
2026-08-20,824589,ATL,CWS,HRR,Munetaka Murakami,808959,1.5,Over,0.6351,-110,2026-08-20T21:09:00Z,,
2026-08-20,824589,ATL,CWS,HRR,Chase Meidroth,805367,1.5,Over,0.6162,131,2026-08-20T21:09:00Z,,
2026-08-20,824589,ATL,CWS,HRR,Sam Antonacci,803011,1.5,Over,0.5813,-106,2026-08-20T21:09:00Z,,
2026-08-20,824074,ATH,KC,HRR,Bobby Witt Jr.,677951,2.5,Over,0.5796,125,2026-08-20T21:09:00Z,,
