date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-13,823829,PIT,MIA,TT,PIT,,4.5,Over,0.73902,110,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,TT,MIA,,3.5,Under,-0.27271,-110,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,TT,SEA,,3.5,Under,-1.03926,-120,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,TT,NYY,,3.5,Over,0.71583,-145,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,TT,CIN,,3.5,Under,-0.17725,102,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,TT,CWS,,4.5,Over,0.44815,106,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,TT,BOS,,4.5,Over,0.97197,-102,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,TT,TOR,,3.5,Under,-0.98632,-133,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,TT,CHC,,4.5,Over,0.64248,-120,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,TT,WSH,,3.5,Over,0.4778,-125,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,TT,PHI,,4.5,Over,0.10071,105,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,TT,MIN,,4.5,Over,0.84557,115,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,TT,TEX,,4.5,Under,-0.23379,-121,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,TT,LAA,,3.5,Under,-0.39167,-130,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,TT,MIL,,3.5,Over,0.63222,-125,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,TT,LAD,,4.5,Under,-0.4112,-130,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,K,Parker Messick,,5.5,Under,5.46813,-130,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,BB,Parker Messick,,1.5,Over,1.75265,-138,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,ER,Parker Messick,,2.5,Under,2.04802,-160,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,K,Keider Montero,,2.5,Over,3.46697,-172,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,BB,Keider Montero,,1.5,Over,1.63104,129,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,ER,Keider Montero,,2.5,Over,2.60059,110,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,K,Braxton Ashcraft,,5.5,Over,6.53746,-135,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,BB,Braxton Ashcraft,,1.5,Over,1.6148,138,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,ER,Braxton Ashcraft,,2.5,Over,2.73097,130,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,K,Tyler Phillips,,3.5,Over,3.86557,-148,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,BB,Tyler Phillips,,1.5,Over,2.01541,118,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,ER,Tyler Phillips,,1.5,Over,2.54854,-167,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,K,Logan Gilbert,,6.5,Over,7.26999,-149,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,BB,Logan Gilbert,,1.5,Over,1.75413,101,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,ER,Logan Gilbert,,2.5,Under,2.32623,-140,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,K,Max Fried,,5.5,Over,5.87922,-140,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,BB,Max Fried,,1.5,Over,1.68997,-133,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,ER,Max Fried,,1.5,Over,1.92937,-140,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,K,Andrew Abbott,,4.5,Over,4.66094,-139,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,ER,Andrew Abbott,,2.5,Under,2.49419,-115,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,K,Davis Martin,,4.5,Over,5.86492,-125,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,ER,Davis Martin,,1.5,Over,2.85255,-160,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,K,Payton Tolle,,5.5,Over,5.52211,-114,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,BB,Payton Tolle,,1.5,Under,1.42076,-169,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,ER,Payton Tolle,,1.5,Over,1.83661,-155,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,K,Max Scherzer,,4.5,Under,3.67938,-165,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,BB,Max Scherzer,,1.5,Over,2.1711,106,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,ER,Max Scherzer,,2.5,Under,2.47563,-135,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,K,Kevin Gausman,,4.5,Over,4.92041,-151,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,BB,Kevin Gausman,,1.5,Under,1.32423,-123,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,ER,Kevin Gausman,,2.5,Under,2.31274,-135,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,K,Cade Cavalli,,5.5,Under,5.36439,-145,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,BB,Cade Cavalli,,1.5,Over,1.93384,-181,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,ER,Cade Cavalli,,2.5,Under,2.09227,-122,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,K,Aaron Nola,,5.5,Under,5.25654,-154,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,BB,Aaron Nola,,1.5,Over,1.74299,-117,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,ER,Aaron Nola,,2.5,Over,2.57015,-112,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,K,Taj Bradley,,5.5,Over,5.6979,-136,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,BB,Taj Bradley,,1.5,Over,2.25296,-179,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,ER,Taj Bradley,,2.5,Over,2.66797,-105,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,K,Jacob deGrom,,6.5,Under,6.33753,-102,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,ER,Jacob deGrom,,1.5,Over,2.26688,-140,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,K,Walbert Urena,,4.5,Over,5.22052,-135,2026-08-13T15:05:00Z,,
2026-08-13,823995,TEX,LAA,ER,Walbert Urena,,2.5,Under,2.42631,-150,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,K,Shane Drohan,,4.5,Over,5.61982,-103,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,ER,Shane Drohan,,2.5,Over,2.98591,-135,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,K,Roki Sasaki,,5.5,Under,5.49432,104,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,ER,Roki Sasaki,,2.5,Under,2.29337,-165,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,TB,Randy Arozarena,668227,1.5,Over,0.64796,165,2026-08-13T15:05:00Z,BOTH,9.76
2026-08-13,823508,SEA,NYY,TB,Julio Rodriguez,677594,1.5,Over,0.69514,155,2026-08-13T15:05:00Z,BOTH,8.93
2026-08-13,823915,MIL,LAD,TB,Tommy Edman,669242,1.5,Over,0.17696,155,2026-08-13T15:05:00Z,EV,4.88
2026-08-13,822696,CHC,WSH,TB,Michael Busch,683737,1.5,Over,0.14466,133,2026-08-13T15:05:00Z,EV,4.54
2026-08-13,823508,SEA,NYY,TB,Trent Grisham,663757,1.5,Over,0.0704,148,2026-08-13T15:05:00Z,EV,4.07
2026-08-13,823829,PIT,MIA,TB,Brandon Lowe,664040,1.5,Over,0.60494,125,2026-08-13T15:05:00Z,BOTH,3.73
2026-08-13,824561,CIN,CWS,TB,Sal Stewart,701398,1.5,Over,0.30836,130,2026-08-13T15:05:00Z,EV,3.35
2026-08-13,822696,CHC,WSH,TB,Pete Crow-Armstrong,691718,1.5,Over,0.67496,-105,2026-08-13T15:05:00Z,BOTH,2.92
2026-08-13,824561,CIN,CWS,TB,JJ Bleday,668709,1.5,Over,0.54429,148,2026-08-13T15:05:00Z,BOTH,2.63
2026-08-13,822696,CHC,WSH,TB,Daylen Lile,695734,1.5,Over,0.18259,130,2026-08-13T15:05:00Z,EV,2.5
2026-08-13,824238,CLE,DET,TB,Travis Bazzana,683953,1.5,Over,0.25657,175,2026-08-13T15:05:00Z,EV,2.21
2026-08-13,822696,CHC,WSH,TB,CJ Abrams,682928,1.5,Over,0.62103,110,2026-08-13T15:05:00Z,BOTH,2.14
2026-08-13,823915,MIL,LAD,TB,Mookie Betts,605141,1.5,Over,0.37481,150,2026-08-13T15:05:00Z,EV,1.39
2026-08-13,823995,TEX,LAA,TB,Wyatt Langford,694671,1.5,Over,0.1319,135,2026-08-13T15:05:00Z,EV,1.32
2026-08-13,823829,PIT,MIA,TB,Esmerlyn Valdez,699013,1.5,Over,0.55593,175,2026-08-13T15:05:00Z,BOTH,0.59
2026-08-13,823915,MIL,LAD,TB,Teoscar Hernandez,606192,1.5,Over,0.17367,160,2026-08-13T15:05:00Z,EV,0.55
2026-08-13,824561,CIN,CWS,TB,Tyler Stephenson,663886,1.5,Over,0.24462,175,2026-08-13T15:05:00Z,EV,0.36
2026-08-13,824238,CLE,DET,TB,Chase DeLauter,800050,1.5,Over,0.67275,115,2026-08-13T15:05:00Z,BOTH,0.03
2026-08-13,823508,SEA,NYY,TB,Cole Young,702284,1.5,Over,0.28448,185,2026-08-13T15:05:00Z,EV,-0.08
2026-08-13,823915,MIL,LAD,TB,Andy Pages,681624,1.5,Over,0.48927,128,2026-08-13T15:05:00Z,BOTH,-0.25
2026-08-13,823915,MIL,LAD,TB,Shohei Ohtani,660271,1.5,Over,0.95743,104,2026-08-13T15:05:00Z,Z,-0.85
2026-08-13,823669,PHI,MIN,TB,Bryce Harper,547180,1.5,Over,0.82625,125,2026-08-13T15:05:00Z,Z,-1.61
2026-08-13,822776,BOS,TOR,TB,Willson Contreras,575929,1.5,Over,0.8032,122,2026-08-13T15:05:00Z,Z,-0.97
2026-08-13,823995,TEX,LAA,TB,Joc Pederson,592626,1.5,Over,0.72872,125,2026-08-13T15:05:00Z,Z,-2.79
2026-08-13,824561,CIN,CWS,TB,Miguel Vargas,678246,1.5,Over,0.71197,113,2026-08-13T15:05:00Z,Z,-1.23
2026-08-13,823669,PHI,MIN,TB,Kyle Schwarber,656941,1.5,Over,0.64676,115,2026-08-13T15:05:00Z,Z,-4.2
2026-08-13,822776,BOS,TOR,TB,Wilyer Abreu,677800,1.5,Over,0.53494,119,2026-08-13T15:05:00Z,Z,-0.8
2026-08-13,823995,TEX,LAA,TB,Brandon Nimmo,607043,1.5,Over,0.50752,140,2026-08-13T15:05:00Z,Z,-2.58
2026-08-13,823508,SEA,NYY,TB,Ben Rice,700250,1.5,Over,0.50288,123,2026-08-13T15:05:00Z,Z,-0.57
2026-08-13,823829,PIT,MIA,TB,Spencer Horwitz,687462,1.5,Over,0.48873,140,2026-08-13T15:05:00Z,Z,-1.24
2026-08-13,823669,PHI,MIN,TB,Byron Buxton,621439,1.5,Over,0.48452,103,2026-08-13T15:05:00Z,Z,-3.98
2026-08-13,822696,CHC,WSH,HRR,CJ Abrams,682928,1.5,Over,1.63301,-124,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,HRR,Shohei Ohtani,660271,1.5,Over,1.47035,-141,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,HRR,Pete Crow-Armstrong,691718,2.5,Over,1.45095,116,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,HRR,Brice Turang,668930,1.5,Over,1.37697,-105,2026-08-13T15:05:00Z,,
2026-08-13,822696,CHC,WSH,HRR,Seiya Suzuki,673548,1.5,Over,1.35014,-133,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,HRR,Jackson Chourio,694192,1.5,Over,1.33121,-117,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,HRR,Otto Lopez,672640,1.5,Over,1.31283,-137,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,HRR,Byron Buxton,621439,1.5,Over,1.2796,-115,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,HRR,Dillon Dingler,693307,1.5,Over,1.27343,-110,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,HRR,Elly De La Cruz,682829,1.5,Over,1.24656,-127,2026-08-13T15:05:00Z,,
2026-08-13,823829,PIT,MIA,HRR,Brandon Lowe,664040,1.5,Over,1.19631,-130,2026-08-13T15:05:00Z,,
2026-08-13,823669,PHI,MIN,HRR,Ryan Jeffers,680777,1.5,Over,1.16965,105,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,HRR,Ben Rice,700250,1.5,Over,1.16864,-105,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,HRR,Sal Stewart,701398,1.5,Over,1.10577,-130,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,HRR,Andy Pages,681624,1.5,Over,1.07525,-123,2026-08-13T15:05:00Z,,
2026-08-13,824561,CIN,CWS,HRR,Munetaka Murakami,808959,1.5,Over,1.06003,-104,2026-08-13T15:05:00Z,,
2026-08-13,822776,BOS,TOR,HRR,Ceddanne Rafaela,678882,1.5,Over,1.00861,-123,2026-08-13T15:05:00Z,,
2026-08-13,824238,CLE,DET,HRR,Kevin McGonigle,805808,1.5,Over,0.98449,103,2026-08-13T15:05:00Z,,
2026-08-13,823915,MIL,LAD,HRR,Jake Bauers,641343,1.5,Over,0.93949,130,2026-08-13T15:05:00Z,,
2026-08-13,823508,SEA,NYY,HRR,Randy Arozarena,668227,1.5,Over,0.91997,100,2026-08-13T15:05:00Z,,
