date,game_pk,away,home,market,entity,player_id,line,side,proj,price,ts,board,ev
2026-08-18,824075,ATH,KC,TT,KC,,4.5,Over,1.33575,-130,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,TT,ATL,,4.5,Over,0.45982,-110,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,TT,MIN,,3.5,Over,0.28857,-140,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,TT,SEA,,3.5,Under,-0.81518,-141,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,TT,MIL,,4.5,Over,0.09688,110,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,TT,WSH,,3.5,Under,-0.03243,-116,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,TT,TEX,,4.5,Under,-0.45701,-137,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,TT,CWS,,3.5,Over,0.95358,-135,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,TT,CHC,,4.5,Over,1.50302,-136,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,TT,LAA,,3.5,Under,-0.16995,110,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,TT,HOU,,4.5,Over,1.08013,-136,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,TT,LAD,,6.5,Over,1.43948,-120,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,TT,COL,,4.5,Over,0.55826,-130,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,K,Carlos Rodón,607074,4.5,Over,4.9486,-154,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,BB,Carlos Rodón,607074,1.5,Over,2.187,-132,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,ER,Carlos Rodón,607074,1.5,Over,1.8537,-115,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,K,Shane Baz,669358,5.5,Over,6.0911,-150,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,BB,Shane Baz,669358,1.5,Over,2.1806,-136,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,ER,Shane Baz,669358,2.5,Over,2.6635,-106,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,K,Keider Montero,672456,3.5,Over,4.1075,-130,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,BB,Keider Montero,672456,1.5,Over,1.569,-103,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,ER,Keider Montero,672456,2.5,Over,2.7488,-105,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,K,Braxton Ashcraft,677952,5.5,Over,6.0613,-125,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,BB,Braxton Ashcraft,677952,0.5,Over,1.699,-213,2026-08-18T17:10:00Z,,
2026-08-18,823341,DET,PIT,ER,Braxton Ashcraft,677952,1.5,Over,2.7465,-165,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,K,Carson Whisenhunt,687931,3.5,Under,3.3548,-110,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,BB,Carson Whisenhunt,687931,1.5,Over,2.627,-175,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,ER,Carson Whisenhunt,687931,2.5,Over,2.9576,-114,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,K,Foster Griffin,656492,5.5,Over,6.3288,-115,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,BB,Foster Griffin,656492,1.5,Under,1.255,-198,2026-08-18T17:10:00Z,,
2026-08-18,824398,SF,CLE,ER,Foster Griffin,656492,1.5,Over,2.7469,-160,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,K,Kyle Leahy,681517,5.5,Under,5.4638,-145,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,BB,Kyle Leahy,681517,1.5,Over,1.9446,124,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,ER,Kyle Leahy,681517,1.5,Over,2.279,-165,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,K,Andrew Abbott,671096,4.5,Under,4.0845,-119,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,BB,Andrew Abbott,671096,1.5,Over,2.1014,-175,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,ER,Andrew Abbott,671096,2.5,Over,3.033,-135,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,K,José Soriano,667755,4.5,Under,4.3797,-141,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,BB,José Soriano,667755,2.5,Over,2.9578,137,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,ER,José Soriano,667755,2.5,Over,2.9011,112,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,K,Nick Martinez,607259,3.5,Over,3.5077,106,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,BB,Nick Martinez,607259,0.5,Over,0.9834,-213,2026-08-18T17:10:00Z,,
2026-08-18,822938,TOR,TB,ER,Nick Martinez,607259,2.5,Over,2.5797,125,2026-08-18T17:10:00Z,,
2026-08-18,823423,MIA,PHI,K,Zack Wheeler,554430,7.5,Under,6.4337,-147,2026-08-18T17:10:00Z,,
2026-08-18,823423,MIA,PHI,BB,Zack Wheeler,554430,1.5,Over,1.5201,-128,2026-08-18T17:10:00Z,,
2026-08-18,823423,MIA,PHI,ER,Zack Wheeler,554430,1.5,Over,2.2706,-122,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,K,Merrill Kelly,518876,3.5,Over,3.9144,-130,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,BB,Merrill Kelly,518876,1.5,Over,2.6688,-154,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,ER,Merrill Kelly,518876,2.5,Over,3.0619,-140,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,K,Ranger Suarez,624133,4.5,Over,4.7084,-105,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,BB,Ranger Suarez,624133,1.5,Over,1.54,-108,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,ER,Ranger Suarez,624133,1.5,Over,2.4655,-160,2026-08-18T17:10:00Z,,
2026-08-18,823586,SD,NYM,K,Robbie Ray,592662,4.5,Over,4.8593,-115,2026-08-18T17:10:00Z,,
2026-08-18,823586,SD,NYM,BB,Robbie Ray,592662,2.5,Under,2.3905,-133,2026-08-18T17:10:00Z,,
2026-08-18,823586,SD,NYM,ER,Robbie Ray,592662,2.5,Under,2.4292,-120,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,K,Tyler Mahle,641816,4.5,Over,5.0313,-124,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,BB,Tyler Mahle,641816,1.5,Over,1.9946,-182,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,ER,Tyler Mahle,641816,2.5,Under,2.3123,-125,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,K,Zebby Matthews,805673,4.5,Under,4.4503,-141,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,BB,Zebby Matthews,805673,1.5,Over,1.7249,-152,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,ER,Zebby Matthews,805673,2.5,Over,3.0424,-132,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,K,Bryce Miller,682243,5.5,Over,5.8444,120,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,BB,Bryce Miller,682243,1.5,Over,1.7634,-122,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,ER,Bryce Miller,682243,2.5,Over,2.6927,-103,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,K,Kyle Harrison,690986,5.5,Over,5.6805,-163,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,BB,Kyle Harrison,690986,1.5,Under,1.3959,-147,2026-08-18T17:10:00Z,,
2026-08-18,823749,SEA,MIL,ER,Kyle Harrison,690986,1.5,Over,1.9567,-115,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,K,Jackson Kent,800600,4.5,Over,5.2117,136,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,BB,Jackson Kent,800600,2.5,Under,2.1706,-188,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,ER,Jackson Kent,800600,2.5,Under,2.4379,-152,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,K,Cal Quantrill,615698,3.5,Over,4.1243,-115,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,BB,Cal Quantrill,615698,1.5,Under,1.3135,-201,2026-08-18T17:10:00Z,,
2026-08-18,822859,WSH,TEX,ER,Cal Quantrill,615698,1.5,Over,2.2432,-165,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,K,Kevin Gausman,592332,6.5,Under,5.8679,-146,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,BB,Kevin Gausman,592332,1.5,Over,1.8913,-144,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,ER,Kevin Gausman,592332,2.5,Over,2.6697,115,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,K,George Klassen,691946,4.5,Under,3.9538,-156,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,BB,George Klassen,691946,2.5,Over,2.7022,115,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,ER,George Klassen,691946,2.5,Over,2.5096,-120,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,K,Cristian Javier,664299,4.5,Under,4.282,-109,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,BB,Cristian Javier,664299,1.5,Over,2.5401,-180,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,ER,Cristian Javier,664299,2.5,Over,3.2214,115,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,K,Eric Lauer,641778,3.5,Over,4.7405,-123,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,BB,Eric Lauer,641778,1.5,Over,1.847,138,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,ER,Eric Lauer,641778,3.5,Under,2.8048,-152,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,K,Ryan Feltner,663372,3.5,Over,3.6333,113,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,BB,Ryan Feltner,663372,2.5,Under,2.2545,-143,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,ER,Ryan Feltner,663372,3.5,Under,3.4575,-105,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,TB,Tristan Peters,671976,1.5,Over,0.16864,202,2026-08-18T17:10:00Z,EV,23.66
2026-08-18,824639,CWS,CHC,TB,Drew Romo,691011,1.5,Over,-0.56954,254,2026-08-18T17:10:00Z,EV,23.47
2026-08-18,824639,CWS,CHC,TB,Miguel Amaya,665804,1.5,Over,-0.33461,222,2026-08-18T17:10:00Z,EV,21.91
2026-08-18,824475,STL,CIN,TB,Matt McLain,680574,1.5,Over,-0.00752,235,2026-08-18T17:10:00Z,EV,20.43
2026-08-18,823586,SD,NYM,TB,Francisco Alvarez,682626,1.5,Over,0.32165,185,2026-08-18T17:10:00Z,EV,19.0
2026-08-18,823423,MIA,PHI,TB,Griffin Conine,665052,1.5,Over,0.72625,218,2026-08-18T17:10:00Z,BOTH,18.94
2026-08-18,823586,SD,NYM,TB,Xander Bogaerts,593428,1.5,Over,0.44223,193,2026-08-18T17:10:00Z,EV,17.74
2026-08-18,823586,SD,NYM,TB,Marcus Semien,543760,1.5,Over,0.07642,208,2026-08-18T17:10:00Z,EV,16.88
2026-08-18,823586,SD,NYM,TB,Luis Torrens,620443,1.5,Over,0.04754,229,2026-08-18T17:10:00Z,EV,16.42
2026-08-18,824803,NYY,BAL,TB,Jackson Holliday,702616,1.5,Over,0.12916,179,2026-08-18T17:10:00Z,EV,15.77
2026-08-18,824639,CWS,CHC,TB,Michael Conforto,624424,1.5,Over,0.14973,180,2026-08-18T17:10:00Z,EV,15.64
2026-08-18,822859,WSH,TEX,TB,Brady House,691781,1.5,Over,-0.13777,200,2026-08-18T17:10:00Z,EV,15.48
2026-08-18,823423,MIA,PHI,TB,Jakob Marsee,805300,1.5,Over,-0.30478,205,2026-08-18T17:10:00Z,EV,14.17
2026-08-18,824639,CWS,CHC,TB,Munetaka Murakami,808959,1.5,Over,0.80137,137,2026-08-18T17:10:00Z,BOTH,14.13
2026-08-18,823586,SD,NYM,TB,Luis Campusano,669134,1.5,Over,0.88344,178,2026-08-18T17:10:00Z,BOTH,14.02
2026-08-18,824475,STL,CIN,TB,Ke'Bryan Hayes,663647,1.5,Over,-0.14132,253,2026-08-18T17:10:00Z,EV,13.52
2026-08-18,823423,MIA,PHI,TB,Joe Mack,691788,1.5,Over,0.1086,227,2026-08-18T17:10:00Z,EV,13.5
2026-08-18,824639,CWS,CHC,TB,Chase Meidroth,805367,1.5,Over,-0.34367,185,2026-08-18T17:10:00Z,EV,13.41
2026-08-18,823749,SEA,MIL,TB,Josh Naylor,647304,1.5,Over,0.29081,210,2026-08-18T17:10:00Z,EV,13.19
2026-08-18,823423,MIA,PHI,TB,Javier Sanoja,691594,1.5,Over,-0.13961,187,2026-08-18T17:10:00Z,EV,12.6
2026-08-18,824154,LAA,HOU,TB,Yordan Alvarez,670541,1.5,Over,1.23556,-110,2026-08-18T17:10:00Z,Z,5.45
2026-08-18,824803,NYY,BAL,TB,Pete Alonso,624413,1.5,Over,1.0274,134,2026-08-18T17:10:00Z,Z,6.48
2026-08-18,824319,LAD,COL,TB,Shohei Ohtani,660271,1.5,Over,0.89388,-185,2026-08-18T17:10:00Z,Z,6.95
2026-08-18,823586,SD,NYM,TB,Fernando Tatis,665487,1.5,Over,0.8832,105,2026-08-18T17:10:00Z,Z,2.09
2026-08-18,822938,TOR,TB,TB,Junior Caminero,691406,1.5,Over,0.82507,135,2026-08-18T17:10:00Z,Z,2.47
2026-08-18,823586,SD,NYM,TB,Ty France,664034,1.5,Over,0.74242,133,2026-08-18T17:10:00Z,Z,2.21
2026-08-18,823749,SEA,MIL,TB,Dominic Canzone,686527,1.5,Over,0.66282,195,2026-08-18T17:10:00Z,Z,4.63
2026-08-18,824803,NYY,BAL,TB,Coby Mayo,691723,1.5,Over,0.65649,171,2026-08-18T17:10:00Z,Z,4.58
2026-08-18,824723,AZ,BOS,TB,Gabriel Moreno,672515,1.5,Over,0.6541,138,2026-08-18T17:10:00Z,Z,1.4
2026-08-18,823667,ATL,MIN,TB,Matt Olson,621566,1.5,Over,0.63474,-102,2026-08-18T17:10:00Z,Z,-2.4
2026-08-18,823423,MIA,PHI,TB,Bryce Harper,547180,1.5,Over,0.62343,129,2026-08-18T17:10:00Z,Z,2.86
2026-08-18,824723,AZ,BOS,TB,Corbin Carroll,682998,1.5,Over,0.60123,130,2026-08-18T17:10:00Z,Z,0.0
2026-08-18,823586,SD,NYM,TB,Manny Machado,592518,1.5,Over,0.60032,116,2026-08-18T17:10:00Z,Z,-0.18
2026-08-18,824803,NYY,BAL,TB,Ben Rice,700250,1.5,Over,0.59921,117,2026-08-18T17:10:00Z,Z,0.79
2026-08-18,823341,DET,PIT,TB,Dillon Dingler,693307,1.5,Over,0.57386,125,2026-08-18T17:10:00Z,Z,-0.81
2026-08-18,824803,NYY,BAL,TB,Luis Garcia,671277,1.5,Over,0.56992,123,2026-08-18T17:10:00Z,Z,0.35
2026-08-18,824639,CWS,CHC,TB,Pete Crow-Armstrong,691718,1.5,Over,0.56474,-106,2026-08-18T17:10:00Z,Z,5.01
2026-08-18,824154,LAA,HOU,HRR,Yordan Alvarez,670541,2.5,Over,1.3749,110,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Shohei Ohtani,660271,2.5,Over,1.371,-143,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,HRR,Seiya Suzuki,673548,1.5,Over,1.1962,-139,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,HRR,Pete Crow-Armstrong,691718,1.5,Over,1.1754,-155,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Andy Pages,681624,2.5,Over,1.1692,-110,2026-08-18T17:10:00Z,,
2026-08-18,824154,LAA,HOU,HRR,Jeremy Pena,665161,1.5,Over,1.1011,-149,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Max Muncy,571970,2.5,Over,1.0485,110,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Freddie Freeman,518692,2.5,Over,1.0408,-124,2026-08-18T17:10:00Z,,
2026-08-18,824803,NYY,BAL,HRR,Luis Garcia,671277,1.5,Over,1.0267,-119,2026-08-18T17:10:00Z,,
2026-08-18,824075,ATH,KC,HRR,Jac Caglianone,695506,1.5,Over,0.9678,-145,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Jake McCarthy,664983,1.5,Over,0.9524,-160,2026-08-18T17:10:00Z,,
2026-08-18,824075,ATH,KC,HRR,Bobby Witt,677951,2.5,Over,0.9309,118,2026-08-18T17:10:00Z,,
2026-08-18,824639,CWS,CHC,HRR,Pedro Ramirez,699393,1.5,Over,0.8962,-103,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,HRR,Jordan Walker,691023,1.5,Over,0.889,-125,2026-08-18T17:10:00Z,,
2026-08-18,824075,ATH,KC,HRR,Zack Gelof,680869,1.5,Over,0.8604,-120,2026-08-18T17:10:00Z,,
2026-08-18,824319,LAD,COL,HRR,Tommy Edman,669242,2.5,Over,0.8392,120,2026-08-18T17:10:00Z,,
2026-08-18,824723,AZ,BOS,HRR,Ceddanne Rafaela,678882,1.5,Over,0.8371,-137,2026-08-18T17:10:00Z,,
2026-08-18,824475,STL,CIN,HRR,Alec Burleson,676475,1.5,Over,0.8154,-130,2026-08-18T17:10:00Z,,
2026-08-18,824075,ATH,KC,HRR,Michael Massey,686681,1.5,Over,0.7756,-102,2026-08-18T17:10:00Z,,
2026-08-18,823667,ATL,MIN,HRR,Michael Harris,671739,1.5,Over,0.7706,-133,2026-08-18T17:10:00Z,,
