date,game,team,line,p_mkt,p_model,act,over,nb,mean,edge,side,win,pm_side,aedge,u,q
2026-08-13,CLE@DET,DET,2.5,0.6458336626151828,0.65835,3.0,1,2,3.8613,0.012516337384817167,Over,1,0.6458336626151828,0.012516337384817167,0.5237089234910826,"(-0.0149, 0.0263]"
2026-08-13,CLE@DET,DET,3.5,0.5203045685279188,0.50165,3.0,0,5,3.8613,-0.018654568527918802,Under,1,0.47969543147208116,0.018654568527918802,1.035846560846561,"(-0.0581, -0.0149]"
2026-08-13,CLE@DET,DET,4.5,0.3777638606196615,0.35625,3.0,0,2,3.8613,-0.021513860619661485,Under,1,0.6222361393803385,0.021513860619661485,0.5797871002012973,"(-0.0581, -0.0149]"
2026-08-13,MIL@LAD,LAD,3.5,0.5715249662618084,0.5928,4.0,1,3,4.5596,0.021275033738191618,Over,1,0.5715249662618084,0.021275033738191618,0.7159681227863045,"(-0.0149, 0.0263]"
2026-08-13,MIL@LAD,LAD,4.5,0.43734449690651994,0.45525,4.0,0,4,4.5596,0.017905503093480046,Over,0,0.43734449690651994,0.017905503093480046,-1.0,"(-0.0149, 0.0263]"
2026-08-13,MIL@LAD,LAD,5.5,0.32485396645939324,0.33115,4.0,0,2,4.5596,0.00629603354060676,Over,0,0.32485396645939324,0.00629603354060676,-1.0,"(-0.0149, 0.0263]"
2026-08-13,MIL@LAD,MIL,2.5,0.6501218412696114,0.7679,5.0,1,2,5.0963,0.11777815873038866,Over,1,0.6501218412696114,0.11777815873038866,0.5139554163185742,"(0.0699, 0.22]"
2026-08-13,MIL@LAD,MIL,3.5,0.5101214574898786,0.6452,5.0,1,5,5.0963,0.1350785425101214,Over,1,0.5101214574898786,0.1350785425101214,0.9171031746031744,"(0.0699, 0.22]"
2026-08-13,MIL@LAD,MIL,4.5,0.38537899901543893,0.51945,5.0,1,2,5.0963,0.13407100098456104,Over,1,0.38537899901543893,0.13407100098456104,1.5230800262593995,"(0.0699, 0.22]"
2026-08-13,PHI@MIN,MIN,3.5,0.5735751996751048,0.72245,1.0,0,3,5.6081,0.1488748003248952,Over,0,0.5735751996751048,0.1488748003248952,-1.0,"(0.0699, 0.22]"
2026-08-13,PHI@MIN,MIN,4.5,0.4565347273127342,0.58845,1.0,0,4,5.6081,0.13191527268726583,Over,0,0.4565347273127342,0.13191527268726583,-1.0,"(0.0699, 0.22]"
2026-08-13,PHI@MIN,MIN,5.5,0.32981355495521536,0.45915,1.0,0,2,5.6081,0.12933644504478464,Over,0,0.32981355495521536,0.12933644504478464,-1.0,"(0.0699, 0.22]"
2026-08-13,PHI@MIN,PHI,3.5,0.594223163523966,0.58455,7.0,1,2,4.6115,-0.009673163523965966,Under,0,0.405776836476034,0.009673163523965966,-1.0,"(-0.0149, 0.0263]"
2026-08-13,PHI@MIN,PHI,4.5,0.47614107883817425,0.455,7.0,1,5,4.6115,-0.021141078838174232,Under,0,0.5238589211618258,0.021141078838174232,-1.0,"(-0.0581, -0.0149]"
2026-08-13,PHI@MIN,PHI,5.5,0.3579815338634787,0.34275,7.0,1,2,4.6115,-0.015231533863478697,Under,0,0.6420184661365214,0.015231533863478697,-1.0,"(-0.0581, -0.0149]"
2026-08-13,PIT@MIA,MIA,2.5,0.6460742596341924,0.64985,1.0,0,2,3.8505,0.003775740365807634,Over,0,0.6460742596341924,0.003775740365807634,-1.0,"(-0.0149, 0.0263]"
2026-08-13,PIT@MIA,MIA,3.5,0.5061863687782805,0.4953,1.0,0,5,3.8505,-0.010886368778280475,Under,1,0.4938136312217195,0.010886368778280475,0.9789279833917959,"(-0.0149, 0.0263]"
2026-08-13,PIT@MIA,MIA,4.5,0.37634369552585706,0.3507,1.0,0,2,3.8505,-0.025643695525857046,Under,1,0.623656304474143,0.025643695525857046,0.5762921446456646,"(-0.0581, -0.0149]"
2026-08-13,PIT@MIA,PIT,3.5,0.5633187772925764,0.6216,13.0,1,3,4.8646,0.05828122270742364,Over,1,0.5633187772925764,0.05828122270742364,0.7403100775193798,"(0.0263, 0.0699]"
2026-08-13,PIT@MIA,PIT,4.5,0.44645303353076704,0.49165,13.0,1,4,4.8646,0.045196966469232935,Over,1,0.44645303353076704,0.045196966469232935,1.1840827887256067,"(0.0263, 0.0699]"
2026-08-13,PIT@MIA,PIT,5.5,0.3286592785947181,0.37065,13.0,1,2,4.8646,0.04199072140528187,Over,1,0.3286592785947181,0.04199072140528187,1.9507448311923234,"(0.0263, 0.0699]"
2026-08-13,SEA@NYY,NYY,3.5,0.5633187772925764,0.51645,0.0,0,5,3.9694,-0.046868777292576436,Under,1,0.4366812227074236,0.046868777292576436,1.2319499999999999,"(-0.0581, -0.0149]"
2026-08-13,SEA@NYY,NYY,4.5,0.4302276430347568,0.36525,0.0,0,2,3.9694,-0.06497764303475678,Under,1,0.5697723569652432,0.06497764303475678,0.7211079900165395,"(-0.206, -0.0581]"
2026-08-13,SEA@NYY,NYY,5.5,0.31539541094397205,0.2465,0.0,0,2,3.9694,-0.06889541094397206,Under,1,0.684604589056028,0.06889541094397206,0.43996581715411626,"(-0.206, -0.0581]"
2026-08-13,SEA@NYY,SEA,2.5,0.5992609785835883,0.52035,1.0,0,2,3.07365,-0.07891097858358831,Under,1,0.4007390214164117,0.07891097858358831,1.4280971005133298,"(-0.206, -0.0581]"
2026-08-13,SEA@NYY,SEA,3.5,0.45329879628218805,0.36885,1.0,0,5,3.07365,-0.08444879628218804,Under,1,0.546701203717812,0.08444879628218804,0.7918408584169454,"(-0.206, -0.0581]"
2026-08-13,SEA@NYY,SEA,4.5,0.3346508563899868,0.24865,1.0,0,2,3.07365,-0.08600085638998681,Under,1,0.6653491436100132,0.08600085638998681,0.4803366336633663,"(-0.206, -0.0581]"
2026-08-13,TEX@LAA,LAA,2.5,0.5785999533960613,0.6948,7.0,1,2,4.1441,0.11620004660393868,Over,1,0.5785999533960613,0.11620004660393868,0.6955359089551925,"(0.0699, 0.22]"
2026-08-13,TEX@LAA,LAA,3.5,0.4211388775092175,0.5417,7.0,1,3,4.1441,0.12056112249078244,Over,1,0.4211388775092175,0.12056112249078244,1.312660505836576,"(0.0699, 0.22]"
2026-08-13,TEX@LAA,TEX,3.5,0.552350962570672,0.44335,0.0,0,4,3.5619,-0.10900096257067193,Under,1,0.44764903742932804,0.10900096257067193,1.1783677058353315,"(-0.206, -0.0581]"
2026-08-14,AZ@ATL,ATL,3.5,0.6187955725274517,0.48605,0.0,0,2,3.79355,-0.13274557252745167,Under,1,0.38120442747254835,0.13274557252745167,1.550217492702842,"(-0.206, -0.0581]"
2026-08-14,AZ@ATL,ATL,4.5,0.4861937128292268,0.34205,0.0,0,5,3.79355,-0.14414371282922678,Under,1,0.5138062871707731,0.14414371282922678,0.9036771393137659,"(-0.206, -0.0581]"
2026-08-14,AZ@ATL,ATL,5.5,0.36180738322097594,0.2293,0.0,0,2,3.79355,-0.13250738322097594,Under,1,0.6381926167790241,0.13250738322097594,0.5414134258085147,"(-0.206, -0.0581]"
2026-08-14,AZ@ATL,AZ,2.5,0.5884604071314599,0.5968,2.0,0,2,3.5508,0.008339592868540135,Over,0,0.5884604071314599,0.008339592868540135,-1.0,"(-0.0149, 0.0263]"
2026-08-14,AZ@ATL,AZ,3.5,0.4479822288041465,0.4443,2.0,0,5,3.5508,-0.0036822288041465367,Under,1,0.5520177711958535,0.0036822288041465367,0.7750167672702881,"(-0.0149, 0.0263]"
2026-08-14,AZ@ATL,AZ,4.5,0.33064256258183466,0.3162,2.0,0,2,3.5508,-0.014442562581834684,Under,1,0.6693574374181653,0.014442562581834684,0.47174144875959023,"(-0.0149, 0.0263]"
2026-08-14,BAL@TB,BAL,2.5,0.6109203103667408,0.729,6.0,1,2,4.60965,0.11807968963325921,Over,1,0.6109203103667408,0.11807968963325921,0.6082153388822598,"(0.0699, 0.22]"
2026-08-14,BAL@TB,BAL,3.5,0.5052301255230125,0.59185,6.0,1,5,4.60965,0.08661987447698749,Over,1,0.5052301255230125,0.08661987447698749,0.9352277432712217,"(0.0699, 0.22]"
2026-08-14,BAL@TB,BAL,4.5,0.3580586080586081,0.46185,6.0,1,2,4.60965,0.10379139194139186,Over,1,0.3580586080586081,0.10379139194139186,1.7121611253196924,"(0.0699, 0.22]"
2026-08-14,BAL@TB,TB,3.5,0.607625876805013,0.66295,5.0,1,2,5.1618,0.05532412319498703,Over,1,0.607625876805013,0.05532412319498703,0.6166907993147553,"(0.0263, 0.0699]"
2026-08-14,BAL@TB,TB,4.5,0.4693877551020409,0.52855,5.0,1,5,5.1618,0.05916224489795907,Over,1,0.4693877551020409,0.05916224489795907,1.079565217391304,"(0.0263, 0.0699]"
2026-08-14,BAL@TB,TB,5.5,0.3613375645164232,0.40705,5.0,0,2,5.1618,0.04571243548357684,Over,0,0.3613375645164232,0.04571243548357684,-1.0,"(0.0263, 0.0699]"
2026-08-14,BOS@PIT,BOS,3.5,0.5573627627078213,0.54735,4.0,1,4,4.29805,-0.010012762707821254,Under,0,0.44263723729217874,0.010012762707821254,-1.0,"(-0.0149, 0.0263]"
2026-08-14,BOS@PIT,BOS,4.5,0.43327556325823224,0.4185,4.0,0,3,4.29805,-0.01477556325823226,Under,1,0.5667244367417678,0.01477556325823226,0.7301223241590213,"(-0.0149, 0.0263]"
2026-08-14,BOS@PIT,BOS,5.5,0.32928309625107544,0.30545,4.0,0,2,4.29805,-0.023833096251075436,Under,1,0.6707169037489246,0.023833096251075436,0.4688496072815449,"(-0.0581, -0.0149]"
2026-08-14,BOS@PIT,PIT,3.5,0.5,0.50865,8.0,1,5,3.94055,0.008650000000000047,Over,1,0.5,0.008650000000000047,0.955,"(-0.0149, 0.0263]"
2026-08-14,BOS@PIT,PIT,4.5,0.37599840255591055,0.3661,8.0,1,2,3.94055,-0.009898402555910568,Under,0,0.6240015974440895,0.009898402555910568,-1.0,"(-0.0149, 0.0263]"
2026-08-14,BOS@PIT,PIT,5.5,0.2750489398543739,0.25095,8.0,1,2,3.94055,-0.02409893985437389,Under,0,0.7249510601456262,0.02409893985437389,-1.0,"(-0.0581, -0.0149]"
2026-08-14,COL@SF,COL,2.5,0.6229575163398693,0.68945,5.0,1,2,4.386,0.06649248366013072,Over,1,0.6229575163398693,0.06649248366013072,0.5780098360655737,"(0.0263, 0.0699]"
2026-08-14,COL@SF,COL,3.5,0.48124062031015497,0.55825,5.0,1,5,4.386,0.07700937968984506,Over,1,0.48124062031015497,0.07700937968984506,1.0294542619542624,"(0.0699, 0.22]"
2026-08-14,COL@SF,COL,4.5,0.3588062262532173,0.42825,5.0,1,2,4.386,0.06944377374678273,Over,1,0.3588062262532173,0.06944377374678273,1.7066037574722461,"(0.0263, 0.0699]"
2026-08-14,COL@SF,SF,2.5,0.6787379875635953,0.85255,2.0,0,2,5.8054,0.17381201243640476,Over,0,0.6787379875635953,0.17381201243640476,-1.0,"(0.0699, 0.22]"
2026-08-14,COL@SF,SF,3.5,0.5371848068943506,0.74215,2.0,0,5,5.8054,0.20496519310564942,Over,0,0.5371848068943506,0.20496519310564942,-1.0,"(0.0699, 0.22]"
2026-08-14,COL@SF,SF,4.5,0.3966972619777177,0.6163,2.0,0,2,5.8054,0.21960273802228225,Over,0,0.3966972619777177,0.21960273802228225,-1.0,"(0.0699, 0.22]"
2026-08-14,CWS@DET,CWS,2.5,0.6760057471264369,0.7409,9.0,1,2,4.73295,0.0648942528735631,Over,1,0.6760057471264369,0.0648942528735631,0.4577098831030815,"(0.0263, 0.0699]"
2026-08-14,CWS@DET,CWS,3.5,0.5423385150140002,0.60735,9.0,1,5,4.73295,0.06501148498599973,Over,1,0.5423385150140002,0.06501148498599973,0.8058928253516111,"(0.0263, 0.0699]"
2026-08-14,CWS@DET,CWS,4.5,0.4223105645678745,0.4759,9.0,1,2,4.73295,0.053589435432125465,Over,1,0.4223105645678745,0.053589435432125465,1.3063689548050854,"(0.0263, 0.0699]"
2026-08-14,CWS@DET,DET,3.5,0.593060108975868,0.51965,5.0,1,2,4.06415,-0.07341010897586808,Under,0,0.40693989102413197,0.07341010897586808,-1.0,"(-0.206, -0.0581]"
2026-08-14,CWS@DET,DET,4.5,0.4554079696394686,0.38365,5.0,1,5,4.06415,-0.07175796963946862,Under,0,0.5445920303605314,0.07175796963946862,-1.0,"(-0.206, -0.0581]"
2026-08-14,CWS@DET,DET,5.5,0.33807921624897946,0.27025,5.0,0,2,4.06415,-0.06782921624897947,Under,1,0.6619207837510206,0.06782921624897947,0.48777083216534894,"(-0.206, -0.0581]"
2026-08-14,KC@LAA,KC,3.5,0.5774023338195385,0.63015,7.0,1,2,4.94085,0.05274766618046145,Over,1,0.5774023338195385,0.05274766618046145,0.6989593695138682,"(0.0263, 0.0699]"
2026-08-14,KC@LAA,KC,4.5,0.45168667810177243,0.5023,7.0,1,5,4.94085,0.05061332189822754,Over,1,0.45168667810177243,0.05061332189822754,1.1592974683544304,"(0.0263, 0.0699]"
2026-08-14,KC@LAA,KC,5.5,0.3436672520382491,0.38185,7.0,1,2,4.94085,0.03818274796175092,Over,1,0.3436672520382491,0.03818274796175092,1.8238507468663654,"(0.0263, 0.0699]"
2026-08-14,KC@LAA,LAA,2.5,0.6913060574286175,0.7469,6.0,1,2,4.6502,0.055593942571382504,Over,1,0.6913060574286175,0.055593942571382504,0.42644312455791095,"(0.0263, 0.0699]"
2026-08-14,KC@LAA,LAA,3.5,0.5559568117330582,0.6077,6.0,1,5,4.6502,0.0517431882669418,Over,1,0.5559568117330582,0.0517431882669418,0.7627593292238349,"(0.0263, 0.0699]"
2026-08-14,KC@LAA,LAA,4.5,0.4224064374609477,0.4653,6.0,1,2,4.6502,0.0428935625390523,Over,1,0.4224064374609477,0.0428935625390523,1.3058556956196756,"(0.0263, 0.0699]"
2026-08-14,MIA@CIN,CIN,2.5,0.6751460335406068,0.63715,1.0,0,2,3.70695,-0.037996033540606766,Under,1,0.32485396645939324,0.037996033540606766,1.9847824825986078,"(-0.0581, -0.0149]"
2026-08-14,MIA@CIN,CIN,3.5,0.5306122448979592,0.479,1.0,0,5,3.70695,-0.051612244897959236,Under,1,0.4693877551020408,0.051612244897959236,1.0795652173913044,"(-0.0581, -0.0149]"
2026-08-14,MIA@CIN,CIN,4.5,0.3944967394136916,0.33115,1.0,0,2,3.70695,-0.06334673941369162,Under,1,0.6055032605863084,0.06334673941369162,0.622200425106339,"(-0.206, -0.0581]"
2026-08-14,MIA@CIN,MIA,2.5,0.6563327479617509,0.60905,0.0,0,2,3.6021,-0.047282747961750915,Under,1,0.3436672520382491,0.047282747961750915,1.8238507468663654,"(-0.0581, -0.0149]"
2026-08-14,MIA@CIN,MIA,3.5,0.5289256198347108,0.45405,0.0,0,5,3.6021,-0.07487561983471075,Under,1,0.47107438016528924,0.07487561983471075,1.072280701754386,"(-0.206, -0.0581]"
2026-08-14,MIA@CIN,MIA,4.5,0.4001031325593366,0.3222,0.0,0,2,3.6021,-0.07790313255933662,Under,1,0.5998968674406634,0.07790313255933662,0.6369403014626681,"(-0.206, -0.0581]"
2026-08-14,MIL@LAD,LAD,3.5,0.5935521633232707,0.63465,3.0,0,2,4.83655,0.04109783667672939,Over,0,0.5935521633232707,0.04109783667672939,-1.0,"(0.0263, 0.0699]"
2026-08-14,MIL@LAD,LAD,4.5,0.4554079696394686,0.49395,3.0,0,5,4.83655,0.03854203036053139,Over,0,0.4554079696394686,0.03854203036053139,-1.0,"(0.0263, 0.0699]"
2026-08-14,MIL@LAD,LAD,5.5,0.33534743202416917,0.36125,3.0,0,2,4.83655,0.025902567975830848,Over,0,0.33534743202416917,0.025902567975830848,-1.0,"(-0.0149, 0.0263]"
2026-08-14,MIL@LAD,MIL,2.5,0.5884604071314599,0.55235,1.0,0,2,3.27695,-0.036110407131459854,Under,1,0.41153959286854014,0.036110407131459854,1.3655543683984246,"(-0.0581, -0.0149]"
2026-08-14,MIL@LAD,MIL,3.5,0.4478339079598261,0.39985,1.0,0,5,3.27695,-0.0479839079598261,Under,1,0.5521660920401739,0.0479839079598261,0.7745520564680332,"(-0.0581, -0.0149]"
2026-08-14,MIL@LAD,MIL,4.5,0.3218816067653277,0.27515,1.0,0,2,3.27695,-0.04673160676532767,Under,1,0.6781183932346724,0.04673160676532767,0.45330865159781747,"(-0.0581, -0.0149]"
2026-08-14,NYY@TOR,NYY,3.5,0.592520942908412,0.6506,1.0,0,2,5.1104,0.058079057091588004,Over,0,0.592520942908412,0.058079057091588004,-1.0,"(0.0263, 0.0699]"
2026-08-14,NYY@TOR,NYY,4.5,0.4669102720259846,0.52315,1.0,0,5,5.1104,0.056239727974015385,Over,0,0.4669102720259846,0.056239727974015385,-1.0,"(0.0263, 0.0699]"
2026-08-14,NYY@TOR,NYY,5.5,0.3536261331666146,0.4046,1.0,0,2,5.1104,0.050973866833385395,Over,0,0.3536261331666146,0.050973866833385395,-1.0,"(0.0263, 0.0699]"
2026-08-14,NYY@TOR,TOR,2.5,0.6136135097430016,0.64315,3.0,1,2,3.784,0.02953649025699845,Over,1,0.6136135097430016,0.02953649025699845,0.6013542601921862,"(0.0263, 0.0699]"
2026-08-14,NYY@TOR,TOR,3.5,0.4607930386631069,0.48295,3.0,0,5,3.784,0.0221569613368931,Over,0,0.4607930386631069,0.0221569613368931,-1.0,"(-0.0149, 0.0263]"
2026-08-14,NYY@TOR,TOR,4.5,0.3321043529875066,0.34245,3.0,0,2,3.784,0.010345647012493353,Over,0,0.3321043529875066,0.010345647012493353,-1.0,"(-0.0149, 0.0263]"
2026-08-14,SD@CLE,CLE,2.5,0.6189229220096133,0.6703,5.0,1,2,3.99685,0.05137707799038671,Over,1,0.6189229220096133,0.05137707799038671,0.5880031204841475,"(0.0263, 0.0699]"
2026-08-14,SD@CLE,CLE,3.5,0.47823563551944287,0.5182,5.0,1,5,3.99685,0.039964364480557124,Over,1,0.47823563551944287,0.039964364480557124,1.0419235436893204,"(0.0263, 0.0699]"
2026-08-14,SD@CLE,CLE,4.5,0.3438538205980067,0.37505,5.0,1,2,3.99685,0.031196179401993318,Over,1,0.3438538205980067,0.031196179401993318,1.822342995169082,"(0.0263, 0.0699]"
2026-08-14,SD@CLE,SD,2.5,0.6030239517955609,0.71615,7.0,1,2,4.52285,0.11312604820443906,Over,1,0.6030239517955609,0.11312604820443906,0.6286850213932582,"(0.0699, 0.22]"
2026-08-14,SD@CLE,SD,3.5,0.4576614849859998,0.58045,7.0,1,5,4.52285,0.12278851501400023,Over,1,0.4576614849859998,0.12278851501400023,1.131695147679325,"(0.0699, 0.22]"
2026-08-14,SD@CLE,SD,4.5,0.34010327022375214,0.444,7.0,1,2,4.52285,0.10389672977624786,Over,1,0.34010327022375214,0.10389672977624786,1.8529706477732797,"(0.0699, 0.22]"
2026-08-14,SEA@HOU,HOU,3.5,0.5594871427548169,0.63165,10.0,1,5,4.82165,0.07216285724518312,Over,1,0.5594871427548169,0.07216285724518312,0.7519203687107927,"(0.0699, 0.22]"
2026-08-14,SEA@HOU,SEA,3.5,0.5330897279740154,0.57645,7.0,1,5,4.4958,0.04336027202598458,Over,1,0.5330897279740154,0.04336027202598458,0.8364432597105864,"(0.0263, 0.0699]"
2026-08-14,STL@CHC,CHC,3.5,0.624494495297231,0.6904,3.0,0,2,5.38545,0.06590550470276901,Over,0,0.624494495297231,0.06590550470276901,-1.0,"(0.0263, 0.0699]"
2026-08-14,STL@CHC,CHC,4.5,0.4796954314720812,0.55795,3.0,0,5,5.38545,0.07825456852791873,Over,0,0.4796954314720812,0.07825456852791873,-1.0,"(0.0699, 0.22]"
2026-08-14,STL@CHC,CHC,5.5,0.3691054345065382,0.4287,3.0,0,2,5.38545,0.059594565493461815,Over,0,0.3691054345065382,0.059594565493461815,-1.0,"(0.0263, 0.0699]"
2026-08-14,STL@CHC,STL,2.5,0.5946065420165916,0.57975,0.0,0,2,3.48405,-0.01485654201659159,Under,1,0.4053934579834084,0.01485654201659159,1.4007360909338733,"(-0.0581, -0.0149]"
2026-08-14,STL@CHC,STL,3.5,0.449438202247191,0.428,0.0,0,5,3.48405,-0.021438202247191007,Under,1,0.550561797752809,0.021438202247191007,0.7795918367346938,"(-0.0581, -0.0149]"
2026-08-14,STL@CHC,STL,4.5,0.32485396645939324,0.30535,0.0,0,2,3.48405,-0.01950396645939323,Under,1,0.6751460335406068,0.01950396645939323,0.45950879151548973,"(-0.0581, -0.0149]"
2026-08-14,TEX@ATH,ATH,3.5,0.6161596906655311,0.54755,8.0,1,2,4.246,-0.06860969066553113,Under,0,0.3838403093344689,0.06860969066553113,-1.0,"(-0.206, -0.0581]"
2026-08-14,TEX@ATH,ATH,4.5,0.4796954314720812,0.4063,8.0,1,5,4.246,-0.07339543147208122,Under,0,0.5203045685279188,0.07339543147208122,-1.0,"(-0.206, -0.0581]"
2026-08-14,TEX@ATH,ATH,5.5,0.36585365853658536,0.2903,8.0,1,2,4.246,-0.07555365853658536,Under,0,0.6341463414634146,0.07555365853658536,-1.0,"(-0.206, -0.0581]"
2026-08-14,TEX@ATH,TEX,3.5,0.6336194460473168,0.6612,3.0,0,2,5.23765,0.027580553952683218,Over,0,0.6336194460473168,0.027580553952683218,-1.0,"(0.0263, 0.0699]"
2026-08-14,TEX@ATH,TEX,4.5,0.5306122448979592,0.5359,3.0,0,5,5.23765,0.005287755102040825,Over,0,0.5306122448979592,0.005287755102040825,-1.0,"(-0.0149, 0.0263]"
2026-08-14,TEX@ATH,TEX,5.5,0.40697081464617096,0.4174,3.0,0,2,5.23765,0.010429185353829029,Over,0,0.40697081464617096,0.010429185353829029,-1.0,"(-0.0149, 0.0263]"
2026-08-14,WSH@NYM,NYM,3.5,0.5803323968399643,0.5266,4.0,1,2,4.12225,-0.053732396839964336,Under,0,0.4196676031600357,0.053732396839964336,-1.0,"(-0.0581, -0.0149]"
2026-08-14,WSH@NYM,NYM,4.5,0.44726670347874103,0.39275,4.0,0,5,4.12225,-0.054516703478741046,Under,1,0.552733296521259,0.054516703478741046,0.7727772227772226,"(-0.0581, -0.0149]"
2026-08-14,WSH@NYM,NYM,5.5,0.3222174870374317,0.277,4.0,0,2,4.12225,-0.04521748703743167,Under,1,0.6777825129625683,0.04521748703743167,0.45400654964631915,"(-0.0581, -0.0149]"
2026-08-14,WSH@NYM,WSH,3.5,0.5734924423417591,0.58885,1.0,0,2,4.6489,0.015357557658240872,Over,0,0.5734924423417591,0.015357557658240872,-1.0,"(-0.0149, 0.0263]"
2026-08-14,WSH@NYM,WSH,4.5,0.44726670347874103,0.4646,1.0,0,5,4.6489,0.01733329652125898,Over,0,0.44726670347874103,0.01733329652125898,-1.0,"(-0.0149, 0.0263]"
2026-08-14,WSH@NYM,WSH,5.5,0.33889356681590266,0.34785,1.0,0,2,4.6489,0.008956433184097334,Over,0,0.33889356681590266,0.008956433184097334,-1.0,"(-0.0149, 0.0263]"
2026-08-15,AZ@ATL,ATL,3.5,0.6149774325712047,0.57255,3.0,0,2,4.35805,-0.04242743257120474,Under,1,0.38502256742879526,0.04242743257120474,1.5253740891801475,"(-0.0581, -0.0149]"
2026-08-15,AZ@ATL,ATL,4.5,0.49179655455291227,0.43065,3.0,0,5,4.35805,-0.06114655455291229,Under,1,0.5082034454470877,0.06114655455291229,0.9241686844229219,"(-0.206, -0.0581]"
2026-08-15,AZ@ATL,ATL,5.5,0.3676333800296623,0.30275,3.0,0,2,4.35805,-0.06488338002966226,Under,1,0.6323666199703377,0.06488338002966226,0.5551998901282865,"(-0.206, -0.0581]"
2026-08-15,AZ@ATL,AZ,3.5,0.5702452417515939,0.57725,10.0,1,2,4.4974,0.007004758248406184,Over,1,0.5702452417515939,0.007004758248406184,0.7197180512485719,"(-0.0149, 0.0263]"
2026-08-15,AZ@ATL,AZ,4.5,0.44726670347874103,0.447,10.0,1,5,4.4974,-0.00026670347874102607,Under,0,0.552733296521259,0.00026670347874102607,-1.0,"(-0.0149, 0.0263]"
2026-08-15,AZ@ATL,AZ,5.5,0.3409708709367768,0.32845,10.0,1,2,4.4974,-0.012520870936776785,Under,0,0.6590291290632232,0.012520870936776785,-1.0,"(-0.0149, 0.0263]"
2026-08-15,BAL@TB,BAL,3.5,0.4576614849859998,0.4825,4.0,1,5,3.80495,0.024838515014000195,Over,1,0.4576614849859998,0.024838515014000195,1.131695147679325,"(-0.0149, 0.0263]"
2026-08-15,BAL@TB,TB,3.5,0.5486725663716814,0.64285,3.0,0,5,4.9577,0.09417743362831865,Over,0,0.5486725663716814,0.09417743362831865,-1.0,"(0.0699, 0.22]"
2026-08-15,BOS@PIT,BOS,2.5,0.6833160829354612,0.73765,4.0,1,2,4.734,0.05433391706453883,Over,1,0.6833160829354612,0.05433391706453883,0.44259625720707524,"(0.0263, 0.0699]"
2026-08-15,BOS@PIT,BOS,3.5,0.5534367119548971,0.60305,4.0,1,4,4.734,0.0496132880451029,Over,1,0.5534367119548971,0.0496132880451029,0.7705812261291202,"(0.0263, 0.0699]"
2026-08-15,BOS@PIT,BOS,4.5,0.42847503373819157,0.47375,4.0,0,3,4.734,0.045274966261808436,Over,0,0.42847503373819157,0.045274966261808436,-1.0,"(0.0263, 0.0699]"
2026-08-15,BOS@PIT,PIT,2.5,0.637445295404814,0.7267,0.0,0,2,4.4854,0.08925470459518603,Over,0,0.637445295404814,0.08925470459518603,-1.0,"(0.0699, 0.22]"
2026-08-15,BOS@PIT,PIT,3.5,0.5,0.58405,0.0,0,5,4.4854,0.08404999999999996,Over,0,0.5,0.08404999999999996,-1.0,"(0.0699, 0.22]"
2026-08-15,BOS@PIT,PIT,4.5,0.3583478251097906,0.4434,0.0,0,2,4.4854,0.08505217489020944,Over,0,0.3583478251097906,0.08505217489020944,-1.0,"(0.0699, 0.22]"
2026-08-15,COL@SF,COL,2.5,0.5925095326902636,0.61695,1.0,0,2,3.742,0.02444046730973637,Over,0,0.5925095326902636,0.02444046730973637,-1.0,"(-0.0149, 0.0263]"
2026-08-15,COL@SF,COL,3.5,0.44726670347874103,0.46715,1.0,0,5,3.742,0.019883296521258975,Over,0,0.44726670347874103,0.019883296521258975,-1.0,"(-0.0149, 0.0263]"
2026-08-15,COL@SF,COL,4.5,0.3300963208589926,0.33965,1.0,0,2,3.742,0.00955367914100741,Over,0,0.3300963208589926,0.00955367914100741,-1.0,"(-0.0149, 0.0263]"
2026-08-15,COL@SF,SF,3.5,0.5837822471479227,0.7326,7.0,1,2,5.7654,0.14881775285207732,Over,1,0.5837822471479227,0.14881775285207732,0.6808839356038444,"(0.0699, 0.22]"
2026-08-15,COL@SF,SF,4.5,0.43668122270742354,0.60565,7.0,1,5,5.7654,0.16896877729257648,Over,1,0.43668122270742354,0.16896877729257648,1.23195,"(0.0699, 0.22]"
2026-08-15,COL@SF,SF,5.5,0.32422551916594566,0.4762,7.0,1,2,5.7654,0.15197448083405435,Over,1,0.32422551916594566,0.15197448083405435,1.9904806717765182,"(0.0699, 0.22]"
2026-08-15,CWS@DET,CWS,2.5,0.6350922638104661,0.55785,4.0,1,2,3.33705,-0.07724226381046617,Under,0,0.36490773618953387,0.07724226381046617,-1.0,"(-0.206, -0.0581]"
2026-08-15,CWS@DET,CWS,3.5,0.49179655455291227,0.4053,4.0,1,5,3.33705,-0.08649655455291227,Under,0,0.5082034454470877,0.08649655455291227,-1.0,"(-0.206, -0.0581]"
2026-08-15,CWS@DET,CWS,4.5,0.3635819261112708,0.2802,4.0,0,2,3.33705,-0.08338192611127082,Under,1,0.6364180738887292,0.08338192611127082,0.5455859185686348,"(-0.206, -0.0581]"
2026-08-15,CWS@DET,DET,2.5,0.7046165530460571,0.82065,3.0,1,2,5.50935,0.11603344695394291,Over,1,0.7046165530460571,0.11603344695394291,0.40034709746958874,"(0.0699, 0.22]"
