date,market,entity,player_id,team,proj,z,price,rank,pa,on_board
2026-08-17,TB,Jonah Heim,641680,ATH,12.45,-0.16843,193,123,45.0,N
2026-08-17,TB,Henry Davis,680779,PIT,7.47,-0.17651,230,124,250.0,Y
2026-08-17,TB,Jordan Walker,691023,STL,-7.57,-0.18028,-115,125,512.0,N
2026-08-17,TB,Ke'Bryan Hayes,663647,CIN,-2.28,-0.18216,180,126,188.0,N
2026-08-17,TB,Miguel Amaya,665804,CHC,0.89,-0.18617,210,127,204.0,N
2026-08-17,TB,Javier Baez,595879,DET,9.22,-0.18741,185,128,136.0,Y
2026-08-17,TB,Pedro Ramirez,699393,CHC,-1.2,-0.191,175,129,140.0,N
2026-08-17,TB,Austin Riley,663586,ATL,-1.02,-0.19225,140,130,492.0,N
2026-08-17,TB,Max Clark,703601,DET,-1.4,-0.19299,165,131,63.0,N
2026-08-17,TB,Cedric Mullins,656775,TB,4.04,-0.20433,195,132,405.0,N
2026-08-17,TB,Joshua Baez,695491,STL,-3.84,-0.20901,115,133,9,N
2026-08-17,TB,Connor Norby,681393,COL,14.96,-0.20947,210,134,233.0,Y
2026-08-17,TB,Zach McKinstry,656716,DET,-3.36,-0.21817,175,135,337.0,N
2026-08-17,TB,Ezequiel Tovar,678662,COL,10.33,-0.24509,227,136,413.0,Y
2026-08-17,TB,Jake Cronenworth,630105,SD,1.05,-0.24722,180,137,280.0,N
2026-08-17,TB,Matt McLain,680574,CIN,2.12,-0.25581,201,138,367.0,N
2026-08-17,TB,Dane Myers,667472,CIN,-2.91,-0.2626,155,139,224.0,N
2026-08-17,TB,Ronny Simon,682927,PIT,-0.11,-0.2635,175,140,34.0,N
2026-08-17,TB,Jackson Holliday,702616,BAL,5.8,-0.27088,180,141,245.0,N
2026-08-17,TB,Jose Fermin,665877,STL,-1.17,-0.27841,165,142,258.0,N
2026-08-17,TB,Xavier Edwards,669364,MIA,-0.64,-0.29622,175,143,524.0,N
2026-08-17,TB,Jake Rogers,668670,CWS,6.12,-0.30299,213,144,110.0,N
2026-08-17,TB,Jared Triolo,669707,PIT,6.18,-0.30806,210,145,282.0,N
2026-08-17,TB,Jordan Beck,687597,COL,5.43,-0.32139,200,146,112.0,N
2026-08-17,TB,Jacob Wilson,805779,ATH,-2.43,-0.32259,120,147,337.0,N
2026-08-17,TB,Chandler Simpson,802415,TB,-2.39,-0.34756,140,148,464.0,N
2026-08-17,TB,Agustin Ramirez,682663,MIA,4.71,-0.37855,200,149,155.0,N
2026-08-17,TB,Noelvi Marte,682622,CIN,-1.85,-0.39165,155,150,198.0,N
2026-08-17,TB,Eugenio Suárez,553993,CIN,-8.83,-0.40117,139,151,367.0,N
2026-08-17,TB,Leo Jimenez,677870,MIA,8.11,-0.40228,230,152,166.0,Y
2026-08-17,TB,Jahmai Jones,663330,BOS,-5.07,-0.40364,140,153,105.0,N
2026-08-17,TB,Jake Mangum,663968,PIT,-5.4,-0.40369,163,154,373.0,N
2026-08-17,TB,Justin Crawford,702222,PHI,2.93,-0.41174,182,155,365.0,N
2026-08-17,TB,Ke'Bryan Hayes,663647,CIN,-0.04,-0.41848,230,156,188.0,N
2026-08-17,TB,Michael Massey,686681,KC,-5.29,-0.42694,135,157,344.0,N
2026-08-17,TB,Luisangel Acuna,682668,CWS,12.42,-0.43164,298,158,195.0,Y
2026-08-17,TB,Henry Bolte,703607,ATH,-7.13,-0.43244,161,159,300.0,N
2026-08-17,TB,Nick Sogard,686765,BOS,2.22,-0.44881,181,160,121.0,N
2026-08-17,TB,Dane Myers,667472,CIN,-8.98,-0.4663,160,161,224.0,N
2026-08-17,TB,Ivan Herrera,671056,STL,-8.29,-0.48421,103,162,549.0,N
2026-08-17,TB,JJ Wetherholt,802139,STL,-9.51,-0.53466,115,163,535.0,N
2026-08-17,TB,Nathan Church,701675,STL,-5.69,-0.56038,140,164,346.0,N
2026-08-17,TB,Joshua Baez,695491,STL,-9.0,-0.56798,122,165,9,N
2026-08-17,TB,Jorge Polanco,593871,NYM,-2.29,-0.57144,200,166,142.0,N
2026-08-17,TB,Masyn Winn,691026,STL,-4.92,-0.58097,150,167,471.0,N
2026-08-17,TB,Jimmy Crooks,699625,STL,-2.79,-0.58811,130,168,127.0,N
2026-08-17,TB,Leody Taveras,665750,BAL,5.47,-0.59413,230,169,379.0,N
2026-08-17,TB,Jose Fermin,665877,STL,-13.29,-0.62506,140,170,258.0,N
2026-08-17,TB,Tommy White,695720,ATH,5.26,-0.62527,195,171,101.0,N
2026-08-17,TB,Brenton Doyle,686668,CWS,11.83,-0.62826,198,172,129.0,Y
2026-08-17,TB,Noelvi Marte,682622,CIN,6.13,-0.65603,191,173,198.0,N
2026-08-17,TB,Carter Jensen,695600,KC,-6.7,-0.66935,110,174,459.0,N
2026-08-17,TB,Salvador Perez,521692,KC,-3.47,-0.68858,120,175,480.0,N
2026-08-17,TB,Taylor Walls,670764,TB,5.86,-0.70299,250,176,351.0,N
2026-08-17,TB,Isaac Collins,686555,KC,-6.24,-0.74508,165,177,410.0,N
2026-08-17,TB,Carlos Narvaez,665966,BAL,-5.45,-0.76783,282,178,197.0,N
2026-08-17,TB,Kyle Isbel,664728,KC,-8.55,-0.95917,180,179,217.0,N
2026-08-17,TB,Masyn Winn,691026,STL,-12.38,-0.98112,131,180,471.0,N
2026-08-17,TB,Michael Toglia,669911,CIN,-2.46,-1.42833,165,181,13.0,N
2026-08-17,TB,Adley Rutschman,668939,BOS,-9.02,-1.44135,140,182,22.0,N
2026-08-17,TB,Eli White,642201,BOS,1.23,-1.44626,200,183,17.0,N
2026-08-17,HRR,Shohei Ohtani,660271,LAD,1.4151,1.4151,-140,1,525.0,Y
2026-08-17,HRR,Andy Pages,681624,LAD,1.2371,1.2371,-105,2,533.0,Y
2026-08-17,HRR,Jordan Walker,691023,STL,1.1846,1.1846,100,3,512.0,Y
2026-08-17,HRR,Alec Burleson,676475,STL,1.1735,1.1735,105,4,521.0,Y
2026-08-17,HRR,Max Muncy,571970,LAD,1.1299,1.1299,110,5,430.0,Y
2026-08-17,HRR,Freddie Freeman,518692,LAD,1.1205,1.1205,-110,6,517.0,Y
2026-08-17,HRR,Tommy Edman,669242,LAD,0.9485,0.9485,125,7,181.0,Y
2026-08-17,HRR,Jac Caglianone,695506,KC,0.9214,0.9214,115,8,450.0,Y
2026-08-17,HRR,Teoscar Hernandez,606192,LAD,0.8597,0.8597,-160,9,345.0,Y
2026-08-17,HRR,Mookie Betts,605141,LAD,0.7922,0.7922,109,10,367.0,N
2026-08-17,HRR,Luis Arraez,650333,PHI,0.7835,0.7835,-150,11,464.0,Y
2026-08-17,HRR,Pete Crow-Armstrong,691718,CHC,0.7832,0.7832,-152,12,555.0,Y
2026-08-17,HRR,Michael Massey,686681,KC,0.773,0.773,-118,13,344.0,Y
2026-08-17,HRR,Michael Harris,671739,ATL,0.7598,0.7598,120,14,471.0,Y
2026-08-17,HRR,Gabriel Moreno,672515,AZ,0.7471,0.7471,-123,15,400.0,Y
2026-08-17,HRR,Seiya Suzuki,673548,CHC,0.7404,0.7404,-115,16,469.0,Y
2026-08-17,HRR,Matt Olson,621566,ATL,0.7311,0.7311,-132,17,541.0,Y
2026-08-17,HRR,Kyle Tucker,663656,LAD,0.724,0.724,-145,18,479.0,N
2026-08-17,HRR,Brandon Marsh,669016,PHI,0.7221,0.7221,-110,19,469.0,Y
2026-08-17,HRR,Yandy Diaz,650490,TB,0.7188,0.7188,-155,20,525.0,Y
2026-08-17,HRR,Rafael Flores,804668,PIT,0.713,0.713,-168,21,47.0,N
2026-08-17,HRR,Cole Carrigg,694249,COL,0.7072,0.7072,-120,22,218.0,N
2026-08-17,HRR,Bobby Witt,677951,KC,0.6858,0.6858,115,23,466.0,Y
2026-08-17,HRR,Drake Baldwin,686948,ATL,0.6814,0.6814,-163,24,448.0,Y
2026-08-17,HRR,Zack Gelof,680869,ATH,0.6717,0.6717,-110,25,273.0,N
2026-08-17,HRR,Donovan Walton,622268,ATH,0.6657,0.6657,135,26,97.0,N
2026-08-17,HRR,Otto Lopez,672640,MIA,0.6364,0.6364,-118,27,525.0,N
2026-08-17,HRR,Bryce Harper,547180,PHI,0.6326,0.6326,-139,28,533.0,N
2026-08-17,HRR,Liam Hicks,689414,TB,0.6184,0.6184,-105,29,40.0,N
2026-08-17,HRR,Junior Caminero,691406,TB,0.6175,0.6175,-135,30,538.0,N
2026-08-17,HRR,Pedro Ramirez,699393,CHC,0.6069,0.6069,107,31,140.0,N
2026-08-17,HRR,Kyle Schwarber,656941,PHI,0.5622,0.5622,115,32,531.0,N
2026-08-17,HRR,Ryan Jeffers,680777,MIN,0.5299,0.5299,-115,33,249.0,N
2026-08-17,HRR,Bryson Stott,681082,PHI,0.5012,0.5012,-120,34,468.0,N
2026-08-17,HRR,Nick Gonzales,693304,PIT,0.4854,0.4854,-124,35,486.0,N
2026-08-17,HRR,Dillon Dingler,693307,DET,0.4842,0.4842,-129,36,489.0,N
2026-08-17,HRR,Esmerlyn Valdez,699013,PIT,0.4716,0.4716,108,37,222.0,N
2026-08-17,HRR,JJ Wetherholt,802139,STL,0.4473,0.4473,-160,38,535.0,N
2026-08-17,HRR,Hunter Goodman,696100,COL,0.4367,0.4367,-105,39,460.0,N
2026-08-17,HRR,Maikel Garcia,672580,KC,0.433,0.433,-150,40,294.0,N
2026-08-17,HRR,Carter Jensen,695600,KC,0.4237,0.4237,-145,41,459.0,N
2026-08-17,HRR,Joshua Baez,695491,STL,0.4137,0.4137,-150,42,9,N
2026-08-17,HRR,Ivan Herrera,671056,STL,0.41,0.41,110,43,549.0,N
2026-08-17,HRR,Mauricio Dubon,643289,ATL,0.4033,0.4033,-106,44,475.0,N
2026-08-17,HRR,Ozzie Albies,645277,ATL,0.3986,0.3986,-110,45,530.0,N
2026-08-17,HRR,Corbin Carroll,682998,AZ,0.3537,0.3537,-129,46,526.0,N
2026-08-17,HRR,Trea Turner,607208,PHI,0.3476,0.3476,-152,47,533.0,N
2026-08-17,HRR,Ketel Marte,606466,AZ,0.3303,0.3303,-133,48,519.0,N
2026-08-17,HRR,Eli White,642201,BOS,0.3017,0.3017,130,49,17.0,N
2026-08-17,HRR,Jake McCarthy,664983,COL,0.2965,0.2965,-132,50,426.0,N
2026-08-17,HRR,Javier Baez,595879,DET,0.2892,0.2892,117,51,136.0,N
2026-08-17,HRR,Brandon Lowe,664040,PIT,0.2891,0.2891,120,52,518.0,N
2026-08-17,HRR,Kevin McGonigle,805808,DET,0.2702,0.2702,-140,53,541.0,N
2026-08-17,HRR,Hunter Feduccia,676439,LAD,0.2681,0.2681,-106,54,160.0,N
2026-08-17,HRR,Jonathan Aranda,666018,TB,0.2647,0.2647,-132,55,526.0,N
2026-08-17,HRR,Byron Buxton,621439,MIN,0.2462,0.2462,-140,56,376.0,N
2026-08-17,HRR,Justin Crawford,702222,PHI,0.2416,0.2416,110,57,365.0,N
2026-08-17,HRR,Sal Stewart,701398,CIN,0.2392,0.2392,-140,58,532.0,N
2026-08-17,HRR,Ceddanne Rafaela,678882,BOS,0.2252,0.2252,-141,59,498.0,N
2026-08-17,HRR,Willi Castro,650489,COL,0.2229,0.2229,100,60,420.0,N
2026-08-17,HRR,Bryan Reynolds,668804,PIT,0.2225,0.2225,-105,61,547.0,N
2026-08-17,HRR,Vinnie Pasquantino,686469,KC,0.2044,0.2044,-125,62,336.0,N
2026-08-17,HRR,Ronald Acuna,660670,ATL,0.1954,0.1954,-150,63,317.0,N
2026-08-17,HRR,Javier Sanoja,691594,MIA,0.1918,0.1918,106,64,336.0,N
2026-08-17,HRR,Max Clark,703601,DET,0.1811,0.1811,100,65,63.0,N
2026-08-17,HRR,Colt Keith,690993,DET,0.1794,0.1794,105,66,352.0,N
2026-08-17,HRR,Josh Bell,605137,MIN,0.1768,0.1768,-110,67,487.0,N
2026-08-17,HRR,Gleyber Torres,650402,DET,0.176,0.176,-120,68,298.0,N
2026-08-17,HRR,Luis Rengifo,650859,SD,0.1717,0.1717,135,69,108.0,N
2026-08-17,HRR,Alex Bregman,608324,CHC,0.161,0.161,-113,70,557.0,N
2026-08-17,HRR,Jake Mangum,663968,PIT,0.1578,0.1578,-112,71,373.0,N
2026-08-17,HRR,Michael Conforto,624424,CHC,0.1498,0.1498,-160,72,218.0,N
2026-08-17,HRR,Esteury Ruiz,665923,MIA,0.141,0.141,-154,73,171.0,N
2026-08-17,HRR,Masyn Winn,691026,STL,0.1404,0.1404,-135,74,471.0,N
2026-08-17,HRR,Willson Contreras,575929,BOS,0.1371,0.1371,-135,75,464.0,N
2026-08-17,HRR,Jacob Wilson,805779,ATH,0.1349,0.1349,-131,76,337.0,N
2026-08-17,HRR,Tim Tawa,694374,AZ,0.1181,0.1181,121,77,212.0,N
2026-08-17,HRR,Elly De La Cruz,682829,CIN,0.1095,0.1095,-140,78,465.0,N
2026-08-17,HRR,Ryan Waldschmidt,814439,AZ,0.1023,0.1023,-171,79,211.0,N
2026-08-17,HRR,Alec Bohm,664761,PHI,0.0949,0.0949,-122,80,487.0,N
2026-08-17,HRR,Randal Grichuk,545341,CWS,0.0883,0.0883,-168,81,33.0,N
2026-08-17,HRR,Chase Meidroth,805367,CWS,0.0802,0.0802,104,82,497.0,N
2026-08-17,HRR,Nico Hoerner,663538,CHC,0.0738,0.0738,-107,83,537.0,N
2026-08-17,HRR,Miguel Vargas,678246,CWS,0.0563,0.0563,105,84,533.0,N
2026-08-17,HRR,Mike Yastrzemski,573262,ATL,0.0558,0.0558,122,85,312.0,N
2026-08-17,HRR,Chandler Simpson,802415,TB,0.0549,0.0549,-130,86,464.0,N
2026-08-17,HRR,Ty France,664034,SD,0.0435,0.0435,100,87,352.0,N
2026-08-17,HRR,Luis Campusano,669134,SD,0.0435,0.0435,131,88,149.0,N
2026-08-17,HRR,Wilyer Abreu,677800,BOS,0.039,0.039,-125,89,525.0,N
2026-08-17,HRR,Munetaka Murakami,808959,CWS,0.0322,0.0322,125,90,383.0,N
2026-08-17,HRR,Xavier Edwards,669364,MIA,0.0287,0.0287,101,91,524.0,N
2026-08-17,HRR,Heriberto Hernandez,681715,MIA,0.0273,0.0273,117,92,338.0,N
2026-08-17,HRR,Carson Benge,701807,NYM,0.0231,0.0231,-102,93,492.0,N
2026-08-17,HRR,Pete Alonso,624413,BAL,0.021,0.021,110,94,538.0,N
2026-08-17,HRR,Austin Riley,663586,ATL,0.0202,0.0202,110,95,492.0,N
2026-08-17,HRR,Salvador Perez,521692,KC,0.013,0.013,-130,96,480.0,N
2026-08-17,HRR,Kyle Isbel,664728,KC,0.0086,0.0086,115,97,217.0,N
2026-08-17,HRR,Brooks Lee,686797,MIN,0.0069,0.0069,115,98,478.0,N
2026-08-17,HRR,Christian Encarnacion-Strand,687952,BAL,0.0021,0.0021,129,99,83.0,N
2026-08-17,HRR,Michael Busch,683737,CHC,-0.0064,-0.0064,-120,100,552.0,N
2026-08-17,HRR,Agustin Ramirez,682663,MIA,-0.007,-0.007,126,101,155.0,N
2026-08-17,HRR,Jared Young,676724,NYM,-0.0085,-0.0085,111,102,244.0,N
2026-08-17,HRR,Caleb Durbin,702332,BOS,-0.0126,-0.0126,-114,103,443.0,N
2026-08-17,HRR,Adael Amador,691182,COL,-0.016,-0.016,-160,104,4,N
2026-08-17,HRR,Isaac Collins,686555,KC,-0.0254,-0.0254,-104,105,410.0,N
2026-08-17,HRR,Richie Palacios,680700,TB,-0.0269,-0.0269,-168,106,299.0,N
2026-08-17,HRR,Jonah Heim,641680,ATH,-0.031,-0.031,125,107,45.0,N
2026-08-17,HRR,Ian Happ,664023,CHC,-0.033,-0.033,100,108,511.0,N
2026-08-17,HRR,Ronny Simon,682927,PIT,-0.052,-0.052,-101,109,34.0,N
2026-08-17,HRR,Andruw Monasterio,655316,BOS,-0.0688,-0.0688,102,110,273.0,N
2026-08-17,HRR,Royce Lewis,668904,MIN,-0.0989,-0.0989,-118,111,369.0,N
2026-08-17,HRR,J.T. Realmuto,592663,PHI,-0.1089,-0.1089,-110,112,349.0,N
2026-08-17,HRR,Bo Bichette,666182,NYM,-0.127,-0.127,-122,113,536.0,N
2026-08-17,HRR,Taylor Walls,670764,TB,-0.1384,-0.1384,135,114,351.0,N
2026-08-17,HRR,Spencer Torkelson,679529,DET,-0.1389,-0.1389,110,115,488.0,N
2026-08-17,HRR,Jackson Merrill,701538,SD,-0.1437,-0.1437,-105,116,511.0,N
2026-08-17,HRR,Braden Montgomery,695731,CWS,-0.1493,-0.1493,134,117,231.0,N
2026-08-17,HRR,Henry Bolte,703607,ATH,-0.1584,-0.1584,115,118,300.0,N
