market,name,team,opp,slot,src,line,p_model,p_mkt,edge,best_price,book,nbooks,date,player_id,game_pk,on_board,actual,settle,units
HRR,Jeff McNeil,ATH,KC,3,statsapi,1.5,0.4999,0.5355555555555556,-0.035678019837698804,-123,draftkings,3,2026-08-18,643446,824075,False,3,W,0.813
TB,Jonah Heim,ATH,KC,4,statsapi,1.5,0.414,0.40197097836731055,0.01204182994639924,155,fanatics,8,2026-08-18,641680,824075,False,0,L,-1.0
HRR,Jonah Heim,ATH,KC,4,statsapi,1.5,0.5087,0.5038095238095238,0.004849795522764877,-104,draftkings,3,2026-08-18,641680,824075,False,0,L,-1.0
TB,Tommy White,ATH,KC,5,statsapi,1.5,0.3597,0.405531914893617,-0.045806651349408756,138,draftkings,9,2026-08-18,695720,824075,False,1,L,-1.0
HRR,Tommy White,ATH,KC,5,statsapi,1.5,0.5026,0.5191705069124424,-0.016584952066782455,-110,betmgm,3,2026-08-18,695720,824075,False,2,W,0.9091
TB,Lawrence Butler,ATH,KC,6,statsapi,1.5,0.3054,0.38816326530612244,-0.08273981643496381,155,draftkings,7,2026-08-18,671732,824075,False,1,L,-1.0
HRR,Lawrence Butler,ATH,KC,6,statsapi,1.5,0.4266,0.4898039215686274,-0.06322144340700231,-101,draftkings,3,2026-08-18,671732,824075,False,1,L,-1.0
TB,Alika Williams,ATH,KC,8,statsapi,1.5,0.3878,0.29348270440251567,0.09428368276798005,230,betmgm,6,2026-08-18,675961,824075,True,0,L,-1.0
HRR,Alika Williams,ATH,KC,8,statsapi,0.5,0.6967,0.5983206106870229,0.09836159113018872,-155,betmgm,3,2026-08-18,675961,824075,False,0,L,-1.0
TB,Darell Hernaiz,ATH,KC,9,statsapi,1.5,0.2721,0.3106010928961748,-0.038474280406383565,215,fanatics,6,2026-08-18,687231,824075,False,0,L,-1.0
HRR,Darell Hernaiz,ATH,KC,9,statsapi,1.5,0.4036,0.4294404718619965,-0.025867100523742637,123,draftkings,2,2026-08-18,687231,824075,False,0,L,-1.0
TB,Nick Loftin,KC,ATH,1,statsapi,1.5,0.4459,0.4073504273504273,0.03854060301592205,140,fanduel,9,2026-08-18,679845,824075,False,0,L,-1.0
HRR,Nick Loftin,KC,ATH,1,statsapi,1.5,0.5643,0.5452173913043478,0.01909346585495897,-127,draftkings,3,2026-08-18,679845,824075,False,0,L,-1.0
TB,Bobby Witt Jr.,KC,ATH,2,statsapi,1.5,0.4934,0.5452173913043478,-0.05178412211513761,-120,betmgm,9,2026-08-18,677951,824075,False,1,L,-1.0
HRR,Bobby Witt Jr.,KC,ATH,2,statsapi,2.5,0.4347,0.45619047619047615,-0.02149438870375414,115,betmgm,3,2026-08-18,677951,824075,False,2,L,-1.0
TB,Jac Caglianone,KC,ATH,3,statsapi,1.5,0.5045,0.48,0.02445568085040095,105,fanatics,9,2026-08-18,695506,824075,False,3,W,1.05
HRR,Jac Caglianone,KC,ATH,3,statsapi,1.5,0.6552,0.5751151544955331,0.08011245915482246,-145,williamhill_us,2,2026-08-18,695506,824075,False,3,W,0.6897
TB,Maikel Garcia,KC,ATH,4,statsapi,1.5,0.4371,0.4539336492890995,-0.016840629874658286,120,betrivers,9,2026-08-18,672580,824075,False,1,L,-1.0
HRR,Maikel Garcia,KC,ATH,4,statsapi,1.5,0.5749,0.5767741935483871,-0.0019032863367650643,-142,draftkings,3,2026-08-18,672580,824075,False,1,L,-1.0
TB,Vinnie Pasquantino,KC,ATH,5,statsapi,1.5,0.3697,0.41859649122807013,-0.048922942645745204,150,fanatics,9,2026-08-18,686469,824075,False,3,W,1.5
HRR,Vinnie Pasquantino,KC,ATH,5,statsapi,1.5,0.5278,0.5191705069124424,0.008590570222625549,-115,williamhill_us,3,2026-08-18,686469,824075,False,3,W,0.8696
TB,Salvador Perez,KC,ATH,6,statsapi,1.5,0.3594,0.4345454545454545,-0.07510931608385141,125,fanatics,9,2026-08-18,521692,824075,False,0,L,-1.0
HRR,Salvador Perez,KC,ATH,6,statsapi,1.5,0.4901,0.5275113122171946,-0.03737169587002165,-120,betmgm,3,2026-08-18,521692,824075,False,0,L,-1.0
TB,Michael Massey,KC,ATH,7,statsapi,1.5,0.4217,0.40918454935622317,0.012466640921187822,155,fanatics,9,2026-08-18,686681,824075,False,1,L,-1.0
HRR,Michael Massey,KC,ATH,7,statsapi,1.5,0.5637,0.5038095238095238,0.059856688977513284,-108,williamhill_us,3,2026-08-18,686681,824075,False,2,W,0.9259
TB,Carter Jensen,KC,ATH,8,statsapi,1.5,0.373,0.3744911297852474,-0.0014961237783098214,160,betmgm,6,2026-08-18,695600,824075,False,1,L,-1.0
HRR,Carter Jensen,KC,ATH,8,statsapi,1.5,0.484,0.4584798534798534,0.02555594547442208,115,betmgm,4,2026-08-18,695600,824075,False,2,W,1.15
TB,Kyle Isbel,KC,ATH,9,statsapi,1.5,0.3095,0.31672891907187317,-0.007190309813021267,215,betrivers,6,2026-08-18,664728,824075,False,0,L,-1.0
HRR,Kyle Isbel,KC,ATH,9,statsapi,1.5,0.4495,0.4451162790697674,0.004380981596590339,115,williamhill_us,3,2026-08-18,664728,824075,False,0,L,-1.0
TB,Drake Baldwin,ATL,MIN,1,statsapi,1.5,0.4572,0.4921951219512195,-0.035035157311137044,105,fanatics,9,2026-08-18,686948,823667,False,5,W,1.05
HRR,Drake Baldwin,ATL,MIN,1,statsapi,2.5,0.451,0.43351707116412996,0.017516113674720835,121,williamhill_us,2,2026-08-18,686948,823667,False,4,W,1.21
TB,Ronald Acuña Jr.,ATL,MIN,2,statsapi,1.5,0.4345,0.48,-0.045545840586515784,115,fanatics,9,2026-08-18,660670,823667,False,0,L,-1.0
HRR,Ronald Acuña Jr.,ATL,MIN,2,statsapi,1.5,0.5749,0.5734959349593496,0.0014386793130362063,-145,betmgm,3,2026-08-18,660670,823667,False,0,L,-1.0
TB,Matt Olson,ATL,MIN,3,statsapi,1.5,0.5231,0.4969082125603864,0.026160159948917516,105,fanatics,9,2026-08-18,621566,823667,False,0,L,-1.0
HRR,Matt Olson,ATL,MIN,3,statsapi,1.5,0.6482,0.5580590717299578,0.09013606683607289,-135,betmgm,3,2026-08-18,621566,823667,False,0,L,-1.0
TB,Michael Harris II,ATL,MIN,4,statsapi,1.5,0.4985,0.48,0.018547446505057463,108,draftkings,9,2026-08-18,671739,823667,False,5,W,1.08
HRR,Michael Harris II,ATL,MIN,4,statsapi,1.5,0.6441,0.58,0.06407069554666334,-133,draftkings,3,2026-08-18,671739,823667,False,3,W,0.7519
TB,Ozzie Albies,ATL,MIN,5,statsapi,1.5,0.3973,0.405531914893617,-0.008204905509139382,155,fanatics,8,2026-08-18,645277,823667,False,1,L,-1.0
HRR,Ozzie Albies,ATL,MIN,5,statsapi,1.5,0.5542,0.5127102803738317,0.041529473003613426,-104,draftkings,3,2026-08-18,645277,823667,False,1,L,-1.0
TB,Mike Yastrzemski,ATL,MIN,6,statsapi,1.5,0.3827,0.35386443046820404,0.028874353063118474,170,betrivers,6,2026-08-18,573262,823667,False,0,L,-1.0
HRR,Mike Yastrzemski,ATL,MIN,6,statsapi,1.5,0.5053,0.45169811320754716,0.05359467228376946,130,betmgm,3,2026-08-18,573262,823667,False,0,L,-1.0
TB,Austin Riley,ATL,MIN,7,statsapi,1.5,0.3506,0.405531914893617,-0.05495753297069794,145,fanatics,7,2026-08-18,663586,823667,False,0,L,-1.0
HRR,Austin Riley,ATL,MIN,7,statsapi,1.5,0.4736,0.475049504950495,-0.0014444758512687783,105,betmgm,3,2026-08-18,663586,823667,False,0,L,-1.0
TB,Mauricio Dubón,ATL,MIN,8,statsapi,1.5,0.3562,0.35735849056603775,-0.0011148263049239326,165,betrivers,6,2026-08-18,643289,823667,False,0,L,-1.0
HRR,Mauricio Dubón,ATL,MIN,8,statsapi,1.5,0.4988,0.46780487804878046,0.03095536303640145,110,betmgm,3,2026-08-18,643289,823667,False,0,L,-1.0
TB,Sean Murphy,ATL,MIN,9,statsapi,1.5,0.3009,0.3213128312656532,-0.02037421149182933,200,betmgm,6,2026-08-18,669221,823667,False,0,L,-1.0
HRR,Sean Murphy,ATL,MIN,9,statsapi,1.5,0.4094,0.41859649122807013,-0.009170911700410234,128,draftkings,1,2026-08-18,669221,823667,False,0,L,-1.0
TB,Luke Keaschall,MIN,ATL,1,statsapi,1.5,0.3819,0.41478260869565214,-0.032852302062129024,150,fanatics,9,2026-08-18,807712,823667,False,2,W,1.5
HRR,Luke Keaschall,MIN,ATL,1,statsapi,1.5,0.5683,0.5127102803738317,0.0556036598221753,-110,betmgm,3,2026-08-18,807712,823667,False,2,W,0.9091
TB,Trevor Larnach,MIN,ATL,2,statsapi,1.5,0.4156,0.3609869375907112,0.05464970636583005,175,fanatics,6,2026-08-18,663616,823667,False,0,L,-1.0
HRR,Trevor Larnach,MIN,ATL,2,statsapi,1.5,0.5576,0.45169811320754716,0.10586578713194505,115,betmgm,3,2026-08-18,663616,823667,False,0,L,-1.0
TB,Ryan Jeffers,MIN,ATL,3,statsapi,1.5,0.4149,0.41859649122807013,-0.003660409882763116,140,fanatics,9,2026-08-18,680777,823667,False,4,W,1.4
HRR,Ryan Jeffers,MIN,ATL,3,statsapi,1.5,0.607,0.5060663507109004,0.10098210132824759,-110,betmgm,3,2026-08-18,680777,823667,False,5,W,0.9091
TB,Josh Bell,MIN,ATL,4,statsapi,1.5,0.3879,0.403728813559322,-0.015828310855083627,150,betmgm,7,2026-08-18,605137,823667,False,5,W,1.5
HRR,Josh Bell,MIN,ATL,4,statsapi,1.5,0.5282,0.4873891625615764,0.04085322542410774,-102,draftkings,3,2026-08-18,605137,823667,False,5,W,0.9804
TB,Kody Clemens,MIN,ATL,5,statsapi,1.5,0.403,0.40747533796127144,-0.004512955917045425,150,fanatics,6,2026-08-18,665019,823667,False,1,L,-1.0
HRR,Kody Clemens,MIN,ATL,5,statsapi,1.5,0.4965,0.48247524752475246,0.014046422019950544,105,draftkings,4,2026-08-18,665019,823667,False,1,L,-1.0
TB,Royce Lewis,MIN,ATL,6,statsapi,1.5,0.3593,0.3898429495254892,-0.030583081653529465,153,draftkings,6,2026-08-18,668904,823667,False,0,L,-1.0
HRR,Royce Lewis,MIN,ATL,6,statsapi,1.5,0.5097,0.46780487804878046,0.0418908610551153,108,draftkings,3,2026-08-18,668904,823667,False,0,L,-1.0
TB,Brooks Lee,MIN,ATL,7,statsapi,1.5,0.3584,0.34363636363636363,0.014733701969637913,185,fanatics,6,2026-08-18,686797,823667,False,1,L,-1.0
HRR,Brooks Lee,MIN,ATL,7,statsapi,1.5,0.4799,0.4345454545454545,0.04536691930279346,126,draftkings,3,2026-08-18,686797,823667,False,1,L,-1.0
TB,Alan Roden,MIN,ATL,8,statsapi,1.5,0.2792,0.2700988017658188,0.009071933848750158,260,betmgm,6,2026-08-18,702176,823667,False,0,L,-1.0
HRR,Alan Roden,MIN,ATL,8,statsapi,0.5,0.6466,0.5924031007751938,0.05417338470058697,-150,betmgm,3,2026-08-18,702176,823667,False,0,L,-1.0
TB,Kaelen Culpepper,MIN,ATL,9,statsapi,1.5,0.2945,0.3052247488101533,-0.010772820748469136,250,betrivers,6,2026-08-18,701785,823667,False,1,L,-1.0
HRR,Kaelen Culpepper,MIN,ATL,9,statsapi,0.5,0.6758,0.615036496350365,0.060738921283345015,-173,williamhill_us,3,2026-08-18,701785,823667,False,2,W,0.578
TB,Brendan Donovan,SEA,MIL,1,statsapi,1.5,0.3583,0.378406374501992,-0.02015206533887981,160,betrivers,9,2026-08-18,680977,823749,False,2,W,1.6
HRR,Brendan Donovan,SEA,MIL,1,statsapi,1.5,0.4843,0.475049504950495,0.009262255034439115,110,betmgm,3,2026-08-18,680977,823749,False,1,L,-1.0
TB,Randy Arozarena,SEA,MIL,2,statsapi,1.5,0.4118,0.403728813559322,0.008113127289025801,148,betrivers,9,2026-08-18,668227,823749,False,0,L,-1.0
HRR,Randy Arozarena,SEA,MIL,2,statsapi,1.5,0.5537,0.46780487804878046,0.08590091709366943,110,betmgm,3,2026-08-18,668227,823749,False,0,L,-1.0
TB,Dominic Canzone,SEA,MIL,3,statsapi,1.5,0.4013,0.3512121212121212,0.0500808839103814,185,betrivers,6,2026-08-18,686527,823749,False,2,W,1.85
HRR,Dominic Canzone,SEA,MIL,3,statsapi,1.5,0.5247,0.4244444444444444,0.10028531781240035,126,draftkings,3,2026-08-18,686527,823749,False,1,L,-1.0
TB,Julio Rodríguez,SEA,MIL,4,statsapi,1.5,0.3715,0.4244444444444444,-0.05294504150359891,130,fanatics,10,2026-08-18,677594,823749,False,0,L,-1.0
HRR,Julio Rodríguez,SEA,MIL,4,statsapi,1.5,0.5045,0.4921951219512195,0.012349146961552315,-105,betmgm,3,2026-08-18,677594,823749,False,0,L,-1.0
TB,Josh Naylor,SEA,MIL,5,statsapi,1.5,0.3414,0.3346099290780142,0.00678667346324785,200,betrivers,7,2026-08-18,647304,823749,False,1,L,-1.0
HRR,Josh Naylor,SEA,MIL,5,statsapi,1.5,0.4746,0.4129004329004329,0.0616802944609019,135,betmgm,3,2026-08-18,647304,823749,False,1,L,-1.0
TB,Cole Young,SEA,MIL,6,statsapi,1.5,0.3174,0.3082216841538875,0.00920129456842439,220,betrivers,6,2026-08-18,702284,823749,False,0,L,-1.0
HRR,Cole Young,SEA,MIL,6,statsapi,1.5,0.4652,0.3941656662665066,0.0710215359411201,145,betmgm,2,2026-08-18,702284,823749,False,0,L,-1.0
TB,Cal Raleigh,SEA,MIL,7,statsapi,1.5,0.2378,0.3308771929824561,-0.09310084068784083,200,fanatics,6,2026-08-18,663728,823749,False,0,L,-1.0
HRR,Cal Raleigh,SEA,MIL,7,statsapi,0.5,0.5576,0.58,-0.022414352227763223,-135,betmgm,3,2026-08-18,663728,823749,False,0,L,-1.0
TB,Victor Robles,SEA,MIL,8,statsapi,1.5,0.2704,0.28912565695174386,-0.018678115749606483,240,betrivers,6,2026-08-18,645302,823749,False,0,L,-1.0
HRR,Victor Robles,SEA,MIL,8,statsapi,0.5,0.6485,0.5878431372549019,0.06065896387934833,-152,draftkings,3,2026-08-18,645302,823749,False,0,L,-1.0
TB,Brock Rodden,SEA,MIL,9,statsapi,1.5,0.297,0.2524876563834131,0.044519640690481754,300,betrivers,6,2026-08-18,801126,823749,False,1,L,-1.0
HRR,Brock Rodden,SEA,MIL,9,statsapi,0.5,0.6354,0.5452173913043478,0.09016056973732922,-126,draftkings,3,2026-08-18,801126,823749,False,1,W,0.7937
TB,Brice Turang,MIL,SEA,1,statsapi,1.5,0.4714,0.4284304932735426,0.04294021312811963,126,draftkings,9,2026-08-18,668930,823749,False,0,L,-1.0
HRR,Brice Turang,MIL,SEA,1,statsapi,1.5,0.5885,0.5452173913043478,0.04325445007987272,-124,draftkings,3,2026-08-18,668930,823749,False,2,W,0.8065
TB,Jackson Chourio,MIL,SEA,2,statsapi,1.5,0.432,0.46076923076923076,-0.0287885234157651,110,fanatics,9,2026-08-18,694192,823749,False,1,L,-1.0
HRR,Jackson Chourio,MIL,SEA,2,statsapi,1.5,0.5523,0.5580590717299578,-0.005794035655285912,-135,draftkings,3,2026-08-18,694192,823749,False,3,W,0.7407
TB,Jake Bauers,MIL,SEA,3,statsapi,1.5,0.4378,0.40735823212492006,0.030446444593014377,145,fanatics,8,2026-08-18,641343,823749,False,6,W,1.45
HRR,Jake Bauers,MIL,SEA,3,statsapi,1.5,0.5843,0.4921951219512195,0.0920949177675483,-104,draftkings,3,2026-08-18,641343,823749,False,7,W,0.9615
TB,William Contreras,MIL,SEA,4,statsapi,1.5,0.3455,0.3949377593360996,-0.04947480069979793,155,fanatics,9,2026-08-18,661388,823749,False,3,W,1.55
HRR,William Contreras,MIL,SEA,4,statsapi,1.5,0.4877,0.5148837209302325,-0.027168740360325294,-108,draftkings,3,2026-08-18,661388,823749,False,6,W,0.9259
TB,Christian Yelich,MIL,SEA,5,statsapi,1.5,0.3631,0.38816326530612244,-0.025097556610105487,150,betrivers,9,2026-08-18,592885,823749,False,5,W,1.5
HRR,Christian Yelich,MIL,SEA,5,statsapi,1.5,0.4579,0.4921951219512195,-0.03433025795465128,-105,betmgm,3,2026-08-18,592885,823749,False,8,W,0.9524
TB,Luis Lara,MIL,SEA,6,statsapi,1.5,0.3539,0.34363636363636363,0.010272859629584852,185,betrivers,5,2026-08-18,800325,823749,False,6,W,1.85
HRR,Luis Lara,MIL,SEA,6,statsapi,1.5,0.4453,0.45619047619047615,-0.010871386521330129,114,draftkings,3,2026-08-18,800325,823749,False,9,W,1.14
TB,Garrett Mitchell,MIL,SEA,7,statsapi,1.5,0.3721,0.33973084886128363,0.03241637052345969,185,fanatics,6,2026-08-18,669003,823749,False,4,W,1.85
HRR,Garrett Mitchell,MIL,SEA,7,statsapi,1.5,0.4588,0.43871559633027524,0.020056942297170977,126,draftkings,3,2026-08-18,669003,823749,False,6,W,1.26
TB,Joey Ortiz,MIL,SEA,8,statsapi,1.5,0.2868,0.315016835016835,-0.028255231757634558,205,betrivers,6,2026-08-18,687401,823749,False,2,W,2.05
HRR,Joey Ortiz,MIL,SEA,8,statsapi,1.5,0.3927,0.4451162790697674,-0.052402387597465405,120,draftkings,3,2026-08-18,687401,823749,False,5,W,1.2
TB,David Hamilton,MIL,SEA,9,statsapi,1.5,0.2646,0.25894491129785246,0.005690669675282978,265,fanatics,6,2026-08-18,666152,823749,False,6,W,2.65
HRR,David Hamilton,MIL,SEA,9,statsapi,0.5,0.6111,0.5783870967741935,0.03275596591668539,-136,draftkings,4,2026-08-18,666152,823749,False,9,W,0.7353
TB,CJ Abrams,WSH,TEX,1,statsapi,1.5,0.473,0.45619047619047615,0.01678750368229076,125,draftkings,9,2026-08-18,682928,822859,False,3,W,1.25
HRR,CJ Abrams,WSH,TEX,1,statsapi,1.5,0.646,0.5254545454545454,0.12050632030249553,-115,draftkings,3,2026-08-18,682928,822859,True,2,W,0.8696
TB,Abimelec Ortiz,WSH,TEX,2,statsapi,1.5,0.448,0.37688164422395465,0.07111093946482194,163,betrivers,6,2026-08-18,694673,822859,True,0,L,-1.0
HRR,Abimelec Ortiz,WSH,TEX,2,statsapi,1.5,0.5986,0.4584688995215311,0.14014659881780672,115,betmgm,3,2026-08-18,694673,822859,True,0,L,-1.0
TB,Brady House,WSH,TEX,3,statsapi,1.5,0.3656,0.36518518518518517,0.00042901009340923224,184,draftkings,6,2026-08-18,691781,822859,False,0,L,-1.0
HRR,Brady House,WSH,TEX,3,statsapi,1.5,0.5184,0.4451162790697674,0.07327871631467825,124,draftkings,3,2026-08-18,691781,822859,False,0,L,-1.0
TB,Daylen Lile,WSH,TEX,4,statsapi,1.5,0.3965,0.4345454545454545,-0.03802813590672022,145,fanatics,9,2026-08-18,695734,822859,False,1,L,-1.0
HRR,Daylen Lile,WSH,TEX,4,statsapi,1.5,0.5384,0.5015311004784688,0.03686042881853535,-107,draftkings,3,2026-08-18,695734,822859,False,1,L,-1.0
TB,Dylan Crews,WSH,TEX,5,statsapi,1.5,0.3148,0.3646153846153846,-0.049802803535249185,167,draftkings,6,2026-08-18,686611,822859,False,1,L,-1.0
HRR,Dylan Crews,WSH,TEX,5,statsapi,1.5,0.4524,0.45619047619047615,-0.003810694292428085,114,draftkings,3,2026-08-18,686611,822859,False,1,L,-1.0
TB,Jorbit Vivas,WSH,TEX,6,statsapi,1.5,0.3003,0.2719863597612958,0.028342720825803414,250,fanatics,6,2026-08-18,678391,822859,False,0,L,-1.0
HRR,Jorbit Vivas,WSH,TEX,6,statsapi,0.5,0.7005,0.5983206106870229,0.10213784822494953,-155,draftkings,3,2026-08-18,678391,822859,False,0,L,-1.0
TB,Harry Ford,WSH,TEX,7,statsapi,1.5,0.3339,0.3175455373406193,0.016327346198999615,210,betmgm,6,2026-08-18,695670,822859,False,1,L,-1.0
HRR,Harry Ford,WSH,TEX,7,statsapi,1.5,0.4518,0.4226165295730513,0.02919332197638802,130,draftkings,2,2026-08-18,695670,822859,False,1,L,-1.0
TB,Nasim Nuñez,WSH,TEX,8,statsapi,1.5,0.2193,0.2741176470588235,-0.054799135377704894,250,fanatics,5,2026-08-18,683083,822859,False,1,L,-1.0
HRR,Nasim Nuñez,WSH,TEX,8,statsapi,1.5,0.4049,0.4057246376811594,-0.0008054699632434881,140,betmgm,2,2026-08-18,683083,822859,False,1,L,-1.0
TB,Jacob Young,WSH,TEX,9,statsapi,1.5,0.2942,0.2513949035204006,0.042853957376531526,285,betrivers,6,2026-08-18,696285,822859,False,0,L,-1.0
HRR,Jacob Young,WSH,TEX,9,statsapi,0.5,0.6554,0.5940116019634092,0.06135696832610238,-149,draftkings,2,2026-08-18,696285,822859,False,0,L,-1.0
TB,Wyatt Langford,TEX,WSH,1,statsapi,1.5,0.4298,0.44948356807511736,-0.01965214003468918,135,fanatics,9,2026-08-18,694671,822859,False,2,W,1.35
HRR,Wyatt Langford,TEX,WSH,1,statsapi,1.5,0.578,0.5633333333333334,0.014684053864784219,-139,williamhill_us,3,2026-08-18,694671,822859,False,4,W,0.7194
TB,Corey Seager,TEX,WSH,2,statsapi,1.5,0.357,0.4244444444444444,-0.06747581267777081,135,draftkings,9,2026-08-18,608369,822859,False,3,W,1.35
HRR,Corey Seager,TEX,WSH,2,statsapi,1.5,0.5149,0.5355555555555556,-0.0207045216794145,-121,draftkings,3,2026-08-18,608369,822859,False,3,W,0.8264
TB,Jake Burger,TEX,WSH,3,statsapi,1.5,0.3984,0.4129004329004329,-0.014510212960538782,150,fanatics,9,2026-08-18,669394,822859,False,1,L,-1.0
HRR,Jake Burger,TEX,WSH,3,statsapi,1.5,0.5641,0.5038095238095238,0.060247482519441786,-110,draftkings,3,2026-08-18,669394,822859,False,1,L,-1.0
TB,Brandon Nimmo,TEX,WSH,4,statsapi,1.5,0.4354,0.40016806722689074,0.03522249461599358,150,betmgm,9,2026-08-18,607043,822859,False,2,W,1.5
HRR,Brandon Nimmo,TEX,WSH,4,statsapi,1.5,0.5592,0.5275113122171946,0.03168706358752427,-117,draftkings,3,2026-08-18,607043,822859,False,4,W,0.8547
TB,Ezequiel Duran,TEX,WSH,5,statsapi,1.5,0.3872,0.3924149659863946,-0.00523357635939975,158,draftkings,8,2026-08-18,677649,822859,False,1,L,-1.0
HRR,Ezequiel Duran,TEX,WSH,5,statsapi,1.5,0.5515,0.4873891625615764,0.06408359464964508,100,betmgm,3,2026-08-18,677649,822859,False,1,L,-1.0
TB,Justin Foscue,TEX,WSH,6,statsapi,1.5,0.37,0.3029166666666666,0.06707934873466187,240,fanatics,6,2026-08-18,679822,822859,True,4,W,2.4
HRR,Justin Foscue,TEX,WSH,6,statsapi,0.5,0.7244,0.5862992125984252,0.1380660772709924,-150,betmgm,3,2026-08-18,679822,822859,True,4,W,0.6667
TB,Danny Jansen,TEX,WSH,7,statsapi,1.5,0.2936,0.30389937106918236,-0.01030163434949416,225,betrivers,6,2026-08-18,643376,822859,False,0,L,-1.0
HRR,Danny Jansen,TEX,WSH,7,statsapi,1.5,0.4059,0.4129004329004329,-0.006983946744812175,135,betmgm,3,2026-08-18,643376,822859,False,0,L,-1.0
TB,Cody Freeman,TEX,WSH,8,statsapi,1.5,0.2888,0.2716666666666666,0.017178123960803204,255,betrivers,6,2026-08-18,683227,822859,False,2,W,2.55
HRR,Cody Freeman,TEX,WSH,8,statsapi,0.5,0.6731,0.6136996336996337,0.059375770563388164,-165,betmgm,3,2026-08-18,683227,822859,False,3,W,0.6061
TB,Evan Carter,TEX,WSH,9,statsapi,1.5,0.2455,0.283030303030303,-0.03749022420382728,250,fanatics,6,2026-08-18,694497,822859,False,0,L,-1.0
HRR,Evan Carter,TEX,WSH,9,statsapi,0.5,0.6118,0.6136996336996337,-0.0019268209746261533,-165,betmgm,3,2026-08-18,694497,822859,False,0,L,-1.0
TB,Sam Antonacci,CWS,CHC,1,statsapi,1.5,0.4254,0.42851166532582463,-0.003094040217805849,135,fanatics,10,2026-08-18,803011,824639,False,1,L,-1.0
HRR,Sam Antonacci,CWS,CHC,1,statsapi,1.5,0.5896,0.5212844036697247,0.068298558974493,-113,draftkings,3,2026-08-18,803011,824639,False,1,L,-1.0
TB,Munetaka Murakami,CWS,CHC,2,statsapi,1.5,0.43,0.43983086680761097,-0.009782644631140036,145,fanatics,8,2026-08-18,808959,824639,False,4,W,1.45
HRR,Munetaka Murakami,CWS,CHC,2,statsapi,1.5,0.5809,0.4969082125603864,0.08401936774711538,-105,draftkings,3,2026-08-18,808959,824639,False,3,W,0.9524
TB,Miguel Vargas,CWS,CHC,3,statsapi,1.5,0.4301,0.44948356807511736,-0.01943122777715922,125,fanatics,9,2026-08-18,678246,824639,False,1,L,-1.0
HRR,Miguel Vargas,CWS,CHC,3,statsapi,1.5,0.5613,0.5083018867924528,0.05298607613419337,-112,draftkings,3,2026-08-18,678246,824639,False,1,L,-1.0
TB,Andrew Benintendi,CWS,CHC,4,statsapi,1.5,0.4052,0.38,0.025157623633246806,160,fanatics,6,2026-08-18,643217,824639,False,0,L,-1.0
HRR,Andrew Benintendi,CWS,CHC,4,statsapi,1.5,0.5568,0.46076923076923076,0.09599737539716963,110,betmgm,3,2026-08-18,643217,824639,False,0,L,-1.0
TB,Braden Montgomery,CWS,CHC,5,statsapi,1.5,0.3642,0.3646153846153846,-0.00043542509460425816,170,fanatics,6,2026-08-18,695731,824639,False,0,L,-1.0
HRR,Braden Montgomery,CWS,CHC,5,statsapi,1.5,0.51,0.46544833274419695,0.044534446287906704,111,draftkings,4,2026-08-18,695731,824639,False,0,L,-1.0
TB,Colson Montgomery,CWS,CHC,6,statsapi,1.5,0.341,0.4022222222222222,-0.061201754679856,162,draftkings,6,2026-08-18,695657,824639,False,4,W,1.62
HRR,Colson Montgomery,CWS,CHC,6,statsapi,1.5,0.4674,0.4345454545454545,0.032902515126285004,122,draftkings,3,2026-08-18,695657,824639,False,4,W,1.22
TB,Chase Meidroth,CWS,CHC,7,statsapi,1.5,0.3475,0.3442999336429993,0.0031763579139875153,185,fanatics,6,2026-08-18,805367,824639,False,1,L,-1.0
HRR,Chase Meidroth,CWS,CHC,7,statsapi,1.5,0.5138,0.4324886877828054,0.08134219691165473,125,betmgm,3,2026-08-18,805367,824639,False,2,W,1.25
TB,Tristan Peters,CWS,CHC,8,statsapi,1.5,0.371,0.3210015103985128,0.04995724668143403,210,betrivers,6,2026-08-18,671976,824639,False,3,W,2.1
HRR,Tristan Peters,CWS,CHC,8,statsapi,0.5,0.7122,0.6096296296296296,0.10258009444889316,-170,draftkings,1,2026-08-18,671976,824639,False,3,W,0.5882
TB,Drew Romo,CWS,CHC,9,statsapi,1.5,0.2508,0.25822923922297036,-0.007441313089006973,270,betrivers,6,2026-08-18,691011,824639,False,1,L,-1.0
HRR,Drew Romo,CWS,CHC,9,statsapi,0.5,0.5494,0.556271186440678,-0.006830972828069881,-124,draftkings,3,2026-08-18,691011,824639,False,2,W,0.8065
TB,Pete Crow-Armstrong,CHC,CWS,1,statsapi,1.5,0.4882,0.5038095238095238,-0.01563110981300353,100,fanatics,9,2026-08-18,691718,824639,False,4,W,1.0
HRR,Pete Crow-Armstrong,CHC,CWS,1,statsapi,2.5,0.4407,0.4451162790697674,-0.004379343874910735,115,draftkings,3,2026-08-18,691718,824639,False,3,W,1.15
TB,Seiya Suzuki,CHC,CWS,2,statsapi,1.5,0.4967,0.48,0.016676863013850407,105,draftkings,9,2026-08-18,673548,824639,False,0,L,-1.0
HRR,Seiya Suzuki,CHC,CWS,2,statsapi,1.5,0.659,0.5718367346938775,0.08712555254765264,-144,draftkings,3,2026-08-18,673548,824639,False,0,L,-1.0
