market,name,team,opp,slot,src,line,p_model,p_mkt,edge,best_price,book,nbooks,date,player_id,game_pk,on_board,actual,settle,units
TB,Sam Antonacci,CWS,ATL,1,statsapi,1.5,0.3686,0.40016806722689074,-0.03156537333581405,159,draftkings,8,2026-08-20,803011,824589,False,0,L,-1.0
HRR,Sam Antonacci,CWS,ATL,1,statsapi,1.5,0.542,0.5038095238095238,0.03816882425109158,-106,draftkings,3,2026-08-20,803011,824589,False,0,L,-1.0
TB,Munetaka Murakami,CWS,ATL,2,statsapi,1.5,0.4104,0.430459590528174,-0.020052339348942294,130,betmgm,8,2026-08-20,808959,824589,False,0,L,-1.0
HRR,Munetaka Murakami,CWS,ATL,2,statsapi,1.5,0.5582,0.5127102803738317,0.04545279942622604,-110,betmgm,3,2026-08-20,808959,824589,False,0,L,-1.0
TB,Miguel Vargas,CWS,ATL,3,statsapi,1.5,0.4118,0.43871559633027524,-0.026898300455101998,125,betmgm,9,2026-08-20,678246,824589,False,0,L,-1.0
HRR,Miguel Vargas,CWS,ATL,3,statsapi,1.5,0.5421,0.5170370370370371,0.02507046802790569,-110,betmgm,3,2026-08-20,678246,824589,False,0,L,-1.0
TB,Andrew Benintendi,CWS,ATL,4,statsapi,1.5,0.3694,0.35735849056603775,0.012044973199997144,190,betrivers,6,2026-08-20,643217,824589,False,1,L,-1.0
HRR,Andrew Benintendi,CWS,ATL,4,statsapi,1.5,0.5225,0.45169811320754716,0.07076828048983841,135,betmgm,3,2026-08-20,643217,824589,False,1,L,-1.0
TB,Braden Montgomery,CWS,ATL,5,statsapi,1.5,0.319,0.3646153846153846,-0.045658959935551136,175,fanatics,6,2026-08-20,695731,824589,False,0,L,-1.0
HRR,Braden Montgomery,CWS,ATL,5,statsapi,1.5,0.4661,0.47751243781094527,-0.011450695457126958,109,draftkings,3,2026-08-20,695731,824589,False,0,L,-1.0
TB,Colson Montgomery,CWS,ATL,6,statsapi,1.5,0.3312,0.3906793496593132,-0.05944431352777746,155,betmgm,6,2026-08-20,695657,824589,False,0,L,-1.0
HRR,Colson Montgomery,CWS,ATL,6,statsapi,1.5,0.4529,0.4584688995215311,-0.0055597807337780525,110,betmgm,3,2026-08-20,695657,824589,False,0,L,-1.0
TB,Chase Meidroth,CWS,ATL,7,statsapi,1.5,0.3236,0.33714285714285713,-0.013496083319299135,213,draftkings,6,2026-08-20,805367,824589,False,0,L,-1.0
HRR,Chase Meidroth,CWS,ATL,7,statsapi,1.5,0.4855,0.4244444444444444,0.06106178809049956,131,draftkings,3,2026-08-20,805367,824589,False,0,L,-1.0
TB,Tristan Peters,CWS,ATL,8,statsapi,1.5,0.3316,0.3079569892473118,0.023645340460500097,219,draftkings,6,2026-08-20,671976,824589,False,0,L,-1.0
HRR,Tristan Peters,CWS,ATL,8,statsapi,0.5,0.6792,0.6012121212121212,0.07795910621308655,-164,draftkings,3,2026-08-20,671976,824589,False,0,L,-1.0
TB,Drew Romo,CWS,ATL,9,statsapi,1.5,0.2386,0.2721108742004264,-0.03346699620606691,256,draftkings,6,2026-08-20,691011,824589,False,0,L,-1.0
HRR,Drew Romo,CWS,ATL,9,statsapi,0.5,0.536,0.556271186440678,-0.020230335243918374,-125,draftkings,3,2026-08-20,691011,824589,False,0,L,-1.0
TB,Brendan Donovan,SEA,MIL,1,statsapi,1.5,0.3815,0.372156862745098,0.009302983133470277,165,betrivers,7,2026-08-20,680977,823747,False,3,W,1.65
HRR,Brendan Donovan,SEA,MIL,1,statsapi,1.5,0.4945,0.4873891625615764,0.007112792313154981,100,betmgm,3,2026-08-20,680977,823747,False,4,W,1.0
TB,Randy Arozarena,SEA,MIL,2,statsapi,1.5,0.4433,0.43045045045045044,0.012829801311520173,128,betrivers,9,2026-08-20,668227,823747,False,0,L,-1.0
HRR,Randy Arozarena,SEA,MIL,2,statsapi,1.5,0.5937,0.5083018867924528,0.08543498261638716,-110,betmgm,3,2026-08-20,668227,823747,False,0,L,-1.0
TB,Dominic Canzone,SEA,MIL,3,statsapi,1.5,0.4229,0.37607843137254904,0.04681699192704436,155,betrivers,6,2026-08-20,686527,823747,False,1,L,-1.0
HRR,Dominic Canzone,SEA,MIL,3,statsapi,1.5,0.5323,0.4630917874396135,0.06916465799342592,110,betmgm,3,2026-08-20,686527,823747,False,2,W,1.1
TB,Julio Rodríguez,SEA,MIL,4,statsapi,1.5,0.4002,0.44948356807511736,-0.04932584113059635,118,betrivers,9,2026-08-20,677594,823747,False,1,L,-1.0
HRR,Julio Rodríguez,SEA,MIL,4,statsapi,1.5,0.5412,0.5254545454545454,0.01576290420474591,-120,draftkings,3,2026-08-20,677594,823747,False,1,L,-1.0
TB,Josh Naylor,SEA,MIL,5,statsapi,1.5,0.341,0.372156862745098,-0.03116158021443821,155,betrivers,6,2026-08-20,647304,823747,False,0,L,-1.0
HRR,Josh Naylor,SEA,MIL,5,statsapi,1.5,0.4644,0.4630917874396135,0.001354564492754895,115,betmgm,3,2026-08-20,647304,823747,False,0,L,-1.0
TB,Taylor Ward,SEA,MIL,6,statsapi,1.5,0.3081,0.3430732735898787,-0.03492945794839014,195,betrivers,6,2026-08-20,621493,823747,False,0,L,-1.0
HRR,Taylor Ward,SEA,MIL,6,statsapi,1.5,0.4472,0.4345454545454545,0.012635660705178964,122,draftkings,3,2026-08-20,621493,823747,False,1,L,-1.0
TB,Cole Young,SEA,MIL,7,statsapi,1.5,0.302,0.30539682539682533,-0.003408233709469799,225,betrivers,6,2026-08-20,702284,823747,False,0,L,-1.0
HRR,Cole Young,SEA,MIL,7,statsapi,1.5,0.4359,0.4129004329004329,0.023007428030976884,135,betmgm,3,2026-08-20,702284,823747,False,1,L,-1.0
TB,Jhonny Pereda,SEA,MIL,8,statsapi,1.5,0.3125,0.2974603174603174,0.01504912865780239,225,betrivers,5,2026-08-20,640902,823747,False,1,L,-1.0
HRR,Jhonny Pereda,SEA,MIL,8,statsapi,0.5,0.6907,0.6176811594202898,0.07306830375972606,-170,draftkings,3,2026-08-20,640902,823747,False,2,W,0.5882
TB,Brock Rodden,SEA,MIL,9,statsapi,1.5,0.3278,0.2785074626865671,0.04926043355542975,251,draftkings,6,2026-08-20,801126,823747,False,1,L,-1.0
HRR,Brock Rodden,SEA,MIL,9,statsapi,0.5,0.6723,0.5831746031746031,0.08910711275494532,-140,draftkings,3,2026-08-20,801126,823747,False,2,W,0.7143
TB,Brice Turang,MIL,SEA,1,statsapi,1.5,0.4876,0.4244444444444444,0.063167469159084,131,draftkings,9,2026-08-20,668930,823747,False,1,L,-1.0
HRR,Brice Turang,MIL,SEA,1,statsapi,1.5,0.6377,0.5394713656387665,0.09818645076794985,-126,draftkings,3,2026-08-20,668930,823747,False,2,W,0.7937
TB,Jackson Chourio,MIL,SEA,2,statsapi,1.5,0.4962,0.4451162790697674,0.051048088398639,125,betrivers,9,2026-08-20,694192,823747,False,1,L,-1.0
HRR,Jackson Chourio,MIL,SEA,2,statsapi,1.5,0.6441,0.5526495726495726,0.09146496504843449,-121,draftkings,3,2026-08-20,694192,823747,False,1,L,-1.0
TB,Jake Bauers,MIL,SEA,3,statsapi,1.5,0.4592,0.40016806722689074,0.05899646923210616,140,fanatics,7,2026-08-20,641343,823747,False,1,L,-1.0
HRR,Jake Bauers,MIL,SEA,3,statsapi,1.5,0.6385,0.48495049504950494,0.15357917144850153,100,betmgm,3,2026-08-20,641343,823747,True,2,W,1.0
TB,Gary Sánchez,MIL,SEA,4,statsapi,1.5,0.4004,0.35037037037037033,0.05004089865232014,170,fanduel,1,2026-08-20,596142,823747,False,2,W,1.7
HRR,Gary Sánchez,MIL,SEA,4,statsapi,1.5,0.5409,0.45619047619047615,0.08472514772780715,110,betmgm,1,2026-08-20,596142,823747,False,4,W,1.1
TB,Christian Yelich,MIL,SEA,5,statsapi,1.5,0.3879,0.372156862745098,0.015751159882224197,175,fanduel,7,2026-08-20,592885,823747,False,1,L,-1.0
HRR,Christian Yelich,MIL,SEA,5,statsapi,1.5,0.5259,0.48,0.0458722631233901,106,williamhill_us,3,2026-08-20,592885,823747,False,2,W,1.06
TB,Joey Ortiz,MIL,SEA,6,statsapi,1.5,0.3812,0.35735849056603775,0.023806445045204183,165,fanduel,1,2026-08-20,687401,823747,False,1,L,-1.0
HRR,Joey Ortiz,MIL,SEA,6,statsapi,1.5,0.5372,0.46780487804878046,0.06943311299107757,105,betmgm,1,2026-08-20,687401,823747,False,3,W,1.05
TB,Garrett Mitchell,MIL,SEA,7,statsapi,1.5,0.4036,0.35037037037037033,0.05318382462025828,183,draftkings,6,2026-08-20,669003,823747,False,8,W,1.83
HRR,Garrett Mitchell,MIL,SEA,7,statsapi,1.5,0.5316,0.4420145113102859,0.0896112087555132,120,betmgm,2,2026-08-20,669003,823747,False,8,W,1.2
TB,David Hamilton,MIL,SEA,8,statsapi,1.5,0.3137,0.290570987654321,0.023119221683152613,225,fanatics,4,2026-08-20,666152,823747,False,3,W,2.25
HRR,David Hamilton,MIL,SEA,8,statsapi,0.5,0.6904,0.5938996138996139,0.09649353070806765,-155,betmgm,3,2026-08-20,666152,823747,False,3,W,0.6452
TB,Luis Lara,MIL,SEA,9,statsapi,1.5,0.3389,0.3313097072419106,0.007572004959429335,195,fanduel,2,2026-08-20,800325,823747,False,0,L,-1.0
HRR,Luis Lara,MIL,SEA,9,statsapi,1.5,0.4719,0.4244444444444444,0.047462845491935135,125,betmgm,1,2026-08-20,800325,823747,False,0,L,-1.0
TB,Trent Grisham,NYY,BAL,1,statsapi,1.5,0.4006,0.3984173669467787,0.002132805313497521,145,betrivers,8,2026-08-20,663757,824802,False,1,L,-1.0
HRR,Trent Grisham,NYY,BAL,1,statsapi,1.5,0.5413,0.5083018867924528,0.032987311784531514,-110,betmgm,3,2026-08-20,663757,824802,False,1,L,-1.0
TB,Ben Rice,NYY,BAL,2,statsapi,1.5,0.4421,0.4345454545454545,0.0075446916714762,130,betrivers,9,2026-08-20,700250,824802,False,1,L,-1.0
HRR,Ben Rice,NYY,BAL,2,statsapi,1.5,0.5885,0.5254545454545454,0.06303214189136852,-113,draftkings,4,2026-08-20,700250,824802,False,3,W,0.885
TB,Heliot Ramos,NYY,BAL,3,statsapi,1.5,0.3898,0.4073504273504273,-0.0175457625371494,145,betrivers,8,2026-08-20,671218,824802,False,2,W,1.45
HRR,Heliot Ramos,NYY,BAL,3,statsapi,1.5,0.5262,0.49923076923076926,0.026933712155076117,-103,draftkings,3,2026-08-20,671218,824802,False,2,W,0.9709
TB,Luis García Jr.,NYY,BAL,4,statsapi,1.5,0.5002,0.4345454545454545,0.06566375029872357,140,betrivers,9,2026-08-20,671277,824802,False,6,W,1.4
HRR,Luis García Jr.,NYY,BAL,4,statsapi,1.5,0.6239,0.5275113122171946,0.09638236253894306,-111,draftkings,3,2026-08-20,671277,824802,False,6,W,0.9009
TB,Jazz Chisholm Jr.,NYY,BAL,5,statsapi,1.5,0.327,0.347003367003367,-0.019978939386071093,180,betrivers,6,2026-08-20,665862,824802,False,3,W,1.8
HRR,Jazz Chisholm Jr.,NYY,BAL,5,statsapi,1.5,0.472,0.4451162790697674,0.026846861111173403,120,betmgm,3,2026-08-20,665862,824802,False,2,W,1.2
TB,George Lombard Jr.,NYY,BAL,6,statsapi,1.5,0.3523,0.3133333333333333,0.03901389713294362,225,betrivers,5,2026-08-20,806146,824802,False,0,L,-1.0
HRR,George Lombard Jr.,NYY,BAL,6,statsapi,1.5,0.5295,0.41478260869565214,0.11472424555829747,135,draftkings,3,2026-08-20,806146,824802,False,0,L,-1.0
TB,Spencer Jones,NYY,BAL,7,statsapi,1.5,0.32,0.3025806451612903,0.01743012468765004,221,draftkings,5,2026-08-20,682987,824802,False,6,W,2.21
HRR,Spencer Jones,NYY,BAL,7,statsapi,0.5,0.6696,0.5953846153846154,0.07423960013637987,-156,draftkings,3,2026-08-20,682987,824802,False,6,W,0.641
TB,Austin Wells,NYY,BAL,8,statsapi,1.5,0.2341,0.283030303030303,-0.048955562088808136,240,betrivers,5,2026-08-20,669224,824802,False,1,L,-1.0
HRR,Austin Wells,NYY,BAL,8,statsapi,0.5,0.5985,0.5633333333333334,0.035176492951526694,-138,draftkings,3,2026-08-20,669224,824802,False,2,W,0.7246
TB,José Caballero,NYY,BAL,9,statsapi,1.5,0.288,0.27857397504456327,0.009395905486813017,271,draftkings,4,2026-08-20,676609,824802,False,0,L,-1.0
HRR,José Caballero,NYY,BAL,9,statsapi,0.5,0.6665,0.6026415094339622,0.06385627924575288,-159,draftkings,3,2026-08-20,676609,824802,False,1,W,0.6289
TB,Jackson Holliday,BAL,NYY,1,statsapi,1.5,0.3567,0.34968703020363534,0.007027256006353899,200,betrivers,6,2026-08-20,702616,824802,False,0,L,-1.0
HRR,Jackson Holliday,BAL,NYY,1,statsapi,1.5,0.4696,0.44948356807511736,0.02013424239220063,114,williamhill_us,3,2026-08-20,702616,824802,False,0,L,-1.0
TB,Pete Alonso,BAL,NYY,2,statsapi,1.5,0.4401,0.45169811320754716,-0.011612116075854995,128,betrivers,9,2026-08-20,624413,824802,False,2,W,1.28
HRR,Pete Alonso,BAL,NYY,2,statsapi,1.5,0.5803,0.5254545454545454,0.0547967414015772,-115,draftkings,3,2026-08-20,624413,824802,False,2,W,0.8696
TB,Gunnar Henderson,BAL,NYY,3,statsapi,1.5,0.3647,0.4057246376811594,-0.04104616689397328,160,betrivers,8,2026-08-20,683002,824802,False,1,L,-1.0
HRR,Gunnar Henderson,BAL,NYY,3,statsapi,1.5,0.4487,0.46780487804878046,-0.0190614225987481,115,draftkings,3,2026-08-20,683002,824802,False,1,L,-1.0
TB,Samuel Basallo,BAL,NYY,4,statsapi,1.5,0.3901,0.3574928774928775,0.03261023778902594,210,betrivers,6,2026-08-20,694212,824802,False,0,L,-1.0
HRR,Samuel Basallo,BAL,NYY,4,statsapi,1.5,0.4984,0.4408294930875576,0.057570810754472235,123,draftkings,3,2026-08-20,694212,824802,False,0,L,-1.0
TB,Christian Encarnacion-Strand,BAL,NYY,5,statsapi,1.5,0.3891,0.39163417071807294,-0.0025538343455013823,175,betrivers,8,2026-08-20,687952,824802,False,0,L,-1.0
HRR,Christian Encarnacion-Strand,BAL,NYY,5,statsapi,1.5,0.5103,0.47261083743842364,0.037682806902443244,107,draftkings,3,2026-08-20,687952,824802,False,0,L,-1.0
TB,Dylan Beavers,BAL,NYY,6,statsapi,1.5,0.3303,0.2681844380403458,0.06215447443881983,290,betrivers,5,2026-08-20,687637,824802,False,4,W,2.9
HRR,Dylan Beavers,BAL,NYY,6,statsapi,0.5,0.6584,0.568477366255144,0.08990773979260092,-129,draftkings,3,2026-08-20,687637,824802,False,3,W,0.7752
TB,Leody Taveras,BAL,NYY,7,statsapi,1.5,0.3185,0.32482758620689656,-0.006290959573562127,215,betrivers,5,2026-08-20,665750,824802,False,0,L,-1.0
HRR,Leody Taveras,BAL,NYY,7,statsapi,0.5,0.6383,0.6202877697841727,0.01804918123006849,-175,betmgm,3,2026-08-20,665750,824802,False,0,L,-1.0
TB,Colton Cowser,BAL,NYY,8,statsapi,1.5,0.2549,0.283030303030303,-0.028118658581539058,280,betrivers,5,2026-08-20,681297,824802,False,0,L,-1.0
HRR,Colton Cowser,BAL,NYY,8,statsapi,0.5,0.5969,0.5526495726495726,0.04420622948198116,-130,betmgm,3,2026-08-20,681297,824802,False,0,L,-1.0
TB,Carlos Narváez,BAL,NYY,9,statsapi,1.5,0.2142,0.25046783625730995,-0.03630665506135494,283,draftkings,4,2026-08-20,665966,824802,False,0,L,-1.0
HRR,Carlos Narváez,BAL,NYY,9,statsapi,0.5,0.5392,0.49923076923076926,0.03995634295597095,-105,betmgm,3,2026-08-20,665966,824802,False,0,L,-1.0
TB,Daylen Lile,WSH,TEX,1,statsapi,1.5,0.4291,0.41103448275862065,0.01810842271542612,150,fanatics,9,2026-08-20,695734,822861,False,0,L,-1.0
HRR,Daylen Lile,WSH,TEX,1,statsapi,1.5,0.5424,0.4898039215686274,0.05254656353303777,105,draftkings,3,2026-08-20,695734,822861,False,0,L,-1.0
TB,Abimelec Ortiz,WSH,TEX,2,statsapi,1.5,0.4529,0.3571306818181818,0.09579913371196774,185,betrivers,6,2026-08-20,694673,822861,True,0,L,-1.0
HRR,Abimelec Ortiz,WSH,TEX,2,statsapi,1.5,0.5706,0.4315800203873598,0.13905772962259383,125,draftkings,2,2026-08-20,694673,822861,True,0,L,-1.0
TB,Andrés Chaparro,WSH,TEX,3,statsapi,1.5,0.4481,0.3133333333333333,0.13481309688123705,211,draftkings,4,2026-08-20,665953,822861,True,0,L,-1.0
HRR,Andrés Chaparro,WSH,TEX,3,statsapi,0.5,0.7734,0.568477366255144,0.20489178204549774,-142,draftkings,3,2026-08-20,665953,822861,True,0,L,-1.0
TB,José Tena,WSH,TEX,4,statsapi,1.5,0.3824,0.28550373134328355,0.09691708012191946,243,draftkings,4,2026-08-20,677588,822861,True,0,L,-1.0
HRR,José Tena,WSH,TEX,4,statsapi,0.5,0.714,0.5718367346938775,0.1421898234679133,-135,betmgm,3,2026-08-20,677588,822861,True,0,L,-1.0
TB,Brady House,WSH,TEX,5,statsapi,1.5,0.3494,0.2974603174603174,0.051919889322074864,245,betrivers,5,2026-08-20,691781,822861,False,1,L,-1.0
HRR,Brady House,WSH,TEX,5,statsapi,0.5,0.7065,0.6096296296296296,0.0969053796255227,-158,draftkings,3,2026-08-20,691781,822861,False,1,W,0.6329
TB,Keibert Ruiz,WSH,TEX,6,statsapi,1.5,0.4053,0.32482758620689656,0.08050392987614174,230,betrivers,5,2026-08-20,660688,822861,True,0,L,-1.0
HRR,Keibert Ruiz,WSH,TEX,6,statsapi,0.5,0.7318,0.627887323943662,0.10386780938599338,-184,draftkings,1,2026-08-20,660688,822861,False,0,L,-1.0
TB,Dylan Crews,WSH,TEX,7,statsapi,1.5,0.301,0.32482758620689656,-0.023829176364860594,245,betrivers,5,2026-08-20,686611,822861,False,0,L,-1.0
HRR,Dylan Crews,WSH,TEX,7,statsapi,1.5,0.4314,0.41859649122807013,0.012813781200675056,135,betmgm,3,2026-08-20,686611,822861,False,0,L,-1.0
TB,Nasim Nuñez,WSH,TEX,8,statsapi,1.5,0.2092,0.2364102564102564,-0.027251068465243916,300,betrivers,5,2026-08-20,683083,822861,False,0,L,-1.0
HRR,Nasim Nuñez,WSH,TEX,8,statsapi,0.5,0.6239,0.5878431372549019,0.036017616457343915,-143,draftkings,3,2026-08-20,683083,822861,False,0,L,-1.0
TB,Andrew Pinckney,WSH,TEX,9,statsapi,1.5,0.3115,0.25027027027027027,0.061191446111522996,288,draftkings,5,2026-08-20,687605,822861,False,0,L,-1.0
HRR,Andrew Pinckney,WSH,TEX,9,statsapi,0.5,0.6645,0.5335714285714286,0.13095944421244676,-118,betmgm,3,2026-08-20,687605,822861,True,0,L,-1.0
TB,Wyatt Langford,TEX,WSH,1,statsapi,1.5,0.4056,0.4324886877828054,-0.026874413328255076,135,betrivers,10,2026-08-20,694671,822861,False,0,L,-1.0
HRR,Wyatt Langford,TEX,WSH,1,statsapi,1.5,0.5595,0.554468085106383,0.005025132272987287,-134,williamhill_us,3,2026-08-20,694671,822861,False,0,L,-1.0
TB,Corey Seager,TEX,WSH,2,statsapi,1.5,0.3161,0.4324886877828054,-0.11636807254703091,130,betmgm,9,2026-08-20,608369,822861,False,6,W,1.3
HRR,Corey Seager,TEX,WSH,2,statsapi,1.5,0.4876,0.5508154506437768,-0.06317601382161758,-130,betmgm,3,2026-08-20,608369,822861,False,4,W,0.7692
TB,Jake Burger,TEX,WSH,3,statsapi,1.5,0.3652,0.4129004329004329,-0.047744300607491574,145,fanduel,9,2026-08-20,669394,822861,False,0,L,-1.0
HRR,Jake Burger,TEX,WSH,3,statsapi,1.5,0.5403,0.5083018867924528,0.031978412280264545,-110,betmgm,3,2026-08-20,669394,822861,False,0,L,-1.0
TB,Brandon Nimmo,TEX,WSH,4,statsapi,1.5,0.4244,0.40644117112202216,0.017925581991995565,150,betmgm,8,2026-08-20,607043,822861,False,0,L,-1.0
HRR,Brandon Nimmo,TEX,WSH,4,statsapi,1.5,0.5524,0.5275113122171946,0.02488172444070802,-116,draftkings,3,2026-08-20,607043,822861,False,0,L,-1.0
TB,Ezequiel Duran,TEX,WSH,5,statsapi,1.5,0.3738,0.3587933137240835,0.014979398650881492,171,draftkings,6,2026-08-20,677649,822861,False,4,W,1.71
HRR,Ezequiel Duran,TEX,WSH,5,statsapi,1.5,0.5378,0.48495049504950494,0.0528165040383799,100,betmgm,3,2026-08-20,677649,822861,False,3,W,1.0
TB,Justin Foscue,TEX,WSH,6,statsapi,1.5,0.3602,0.283030303030303,0.07713489494666032,245,betrivers,5,2026-08-20,679822,822861,False,3,W,2.45
HRR,Justin Foscue,TEX,WSH,6,statsapi,0.5,0.7262,0.6096296296296296,0.1165411083403155,-160,betmgm,3,2026-08-20,679822,822861,False,2,W,0.625
TB,Danny Jansen,TEX,WSH,7,statsapi,1.5,0.2795,0.3025806451612903,-0.023123285639692737,250,fanduel,5,2026-08-20,643376,822861,False,0,L,-1.0
HRR,Danny Jansen,TEX,WSH,7,statsapi,1.5,0.3854,0.4064566814577726,-0.021034773458756706,136,williamhill_us,2,2026-08-20,643376,822861,False,0,L,-1.0
TB,Cody Freeman,TEX,WSH,8,statsapi,1.5,0.2777,0.29257631257631256,-0.014850708508522159,230,fanduel,4,2026-08-20,683227,822861,False,0,L,-1.0
HRR,Cody Freeman,TEX,WSH,8,statsapi,1.5,0.44,0.403728813559322,0.03630388639929549,140,betmgm,3,2026-08-20,683227,822861,False,0,L,-1.0
TB,Evan Carter,TEX,WSH,9,statsapi,1.5,0.2251,0.2785074626865671,-0.05342694334684847,250,fanduel,5,2026-08-20,694497,822861,False,0,L,-1.0
HRR,Evan Carter,TEX,WSH,9,statsapi,1.5,0.3508,0.4129328860318234,-0.06209342616173846,133,williamhill_us,2,2026-08-20,694497,822861,False,0,L,-1.0
TB,Wade Meckler,LAA,HOU,1,statsapi,1.5,0.3247,0.35386443046820404,-0.029180256149181738,175,draftkings,6,2026-08-20,685133,824153,False,1,L,-1.0
HRR,Wade Meckler,LAA,HOU,1,statsapi,1.5,0.5027,0.46780487804878046,0.03487812820817471,109,draftkings,3,2026-08-20,685133,824153,False,3,W,1.09
TB,Mike Trout,LAA,HOU,2,statsapi,1.5,0.3663,0.4166812227074236,-0.0503740380446307,145,fanatics,9,2026-08-20,545361,824153,False,0,L,-1.0
HRR,Mike Trout,LAA,HOU,2,statsapi,1.5,0.5301,0.4873891625615764,0.042671031918167235,100,betmgm,3,2026-08-20,545361,824153,False,2,W,1.0
TB,Nolan Schanuel,LAA,HOU,3,statsapi,1.5,0.308,0.38,-0.07201138157759779,165,fanatics,9,2026-08-20,694384,824153,False,0,L,-1.0
HRR,Nolan Schanuel,LAA,HOU,3,statsapi,1.5,0.4739,0.47751243781094527,-0.003605786335051875,104,draftkings,3,2026-08-20,694384,824153,False,2,W,1.04
TB,Zach Neto,LAA,HOU,4,statsapi,1.5,0.3594,0.3840816326530612,-0.024678110789482566,161,draftkings,6,2026-08-20,687263,824153,False,9,W,1.61
HRR,Zach Neto,LAA,HOU,4,statsapi,1.5,0.4899,0.4451162790697674,0.04475244324760702,115,draftkings,3,2026-08-20,687263,824153,False,14,W,1.15
TB,Moisés Ballesteros,LAA,HOU,5,statsapi,1.5,0.2325,0.3313097072419106,-0.09878221345338312,209,draftkings,6,2026-08-20,694208,824153,False,3,W,2.09
HRR,Moisés Ballesteros,LAA,HOU,5,statsapi,1.5,0.3752,0.41478260869565214,-0.03962244849644153,134,draftkings,3,2026-08-20,694208,824153,False,6,W,1.34
TB,Vaughn Grissom,LAA,HOU,6,statsapi,1.5,0.3359,0.35735849056603775,-0.021445786033726433,185,draftkings,6,2026-08-20,687093,824153,False,4,W,1.85
HRR,Vaughn Grissom,LAA,HOU,6,statsapi,1.5,0.4842,0.43045045045045044,0.05371132589910843,127,draftkings,3,2026-08-20,687093,824153,False,7,W,1.27
TB,Josh Lowe,LAA,HOU,7,statsapi,1.5,0.235,0.31006535947712416,-0.07508119105296884,210,betrivers,6,2026-08-20,666139,824153,False,2,W,2.1
HRR,Josh Lowe,LAA,HOU,7,statsapi,0.5,0.5982,0.58,0.018204589395887538,-149,draftkings,3,2026-08-20,666139,824153,False,4,W,0.6711
TB,Tyler Heineman,LAA,HOU,8,statsapi,1.5,0.1738,0.25212143650499813,-0.07835888430411381,272,draftkings,4,2026-08-20,623168,824153,False,1,L,-1.0
HRR,Tyler Heineman,LAA,HOU,8,statsapi,0.5,0.5466,0.568477366255144,-0.021889431278019567,-139,draftkings,3,2026-08-20,623168,824153,False,3,W,0.7194
TB,Adam Frazier,LAA,HOU,9,statsapi,1.5,0.2216,0.24737967914438505,-0.02579912292478495,280,fanatics,3,2026-08-20,624428,824153,False,3,W,2.8
HRR,Adam Frazier,LAA,HOU,9,statsapi,0.5,0.5938,0.5718367346938775,0.021980725415140512,-136,draftkings,3,2026-08-20,624428,824153,False,6,W,0.7353
TB,LaMonte Wade Jr.,HOU,LAA,1,statsapi,1.5,0.3916,0.3133333333333333,0.07825894720540055,210,fanduel,3,2026-08-20,664774,824153,True,0,L,-1.0
HRR,LaMonte Wade Jr.,HOU,LAA,1,statsapi,1.5,0.5668,0.4451162790697674,0.12165835589878421,115,draftkings,1,2026-08-20,664774,824153,False,1,L,-1.0
TB,Yordan Alvarez,HOU,LAA,2,statsapi,1.5,0.5095,0.5254545454545454,-0.015945852521082493,-115,betmgm,9,2026-08-20,670541,824153,False,2,W,0.8696
HRR,Yordan Alvarez,HOU,LAA,2,statsapi,2.5,0.5003,0.48495049504950494,0.01536803837670686,110,betmgm,3,2026-08-20,670541,824153,False,2,L,-1.0
TB,Isaac Paredes,HOU,LAA,3,statsapi,1.5,0.3892,0.41103448275862065,-0.02187808958236248,145,betrivers,9,2026-08-20,670623,824153,False,3,W,1.45
HRR,Isaac Paredes,HOU,LAA,3,statsapi,1.5,0.5423,0.5191705069124424,0.023147948764979054,-115,betmgm,3,2026-08-20,670623,824153,False,2,W,0.8696
TB,Jose Altuve,HOU,LAA,4,statsapi,1.5,0.3911,0.4224778761061947,-0.03142618769368638,145,betmgm,9,2026-08-20,514888,824153,False,0,L,-1.0
HRR,Jose Altuve,HOU,LAA,4,statsapi,1.5,0.5235,0.5508075449454759,-0.027298353516667873,-132,draftkings,2,2026-08-20,514888,824153,False,0,L,-1.0
TB,Daulton Varsho,HOU,LAA,5,statsapi,1.5,0.3706,0.405531914893617,-0.0349071390769618,146,draftkings,7,2026-08-20,662139,824153,False,2,W,1.46
HRR,Daulton Varsho,HOU,LAA,5,statsapi,1.5,0.487,0.5105164319248826,-0.02355736848821738,-107,draftkings,3,2026-08-20,662139,824153,False,2,W,0.9346
TB,Taylor Trammell,HOU,LAA,6,statsapi,1.5,0.363,0.32608706065505055,0.036898060723236537,210,betrivers,6,2026-08-20,666211,824153,False,0,L,-1.0
HRR,Taylor Trammell,HOU,LAA,6,statsapi,1.5,0.5015,0.41478260869565214,0.08675136778669074,130,draftkings,1,2026-08-20,666211,824153,False,0,L,-1.0
TB,Cam Smith,HOU,LAA,7,statsapi,1.5,0.3424,0.39152263374485596,-0.04914922998414295,165,betmgm,7,2026-08-20,701358,824153,False,0,L,-1.0
HRR,Cam Smith,HOU,LAA,7,statsapi,1.5,0.4595,0.493379114373668,-0.03389215729292727,-105,williamhill_us,2,2026-08-20,701358,824153,False,1,L,-1.0
TB,Nick Allen,HOU,LAA,8,statsapi,1.5,0.2932,0.2657142857142857,0.0274512274856461,250,fanduel,3,2026-08-20,669397,824153,False,2,W,2.5
