market,name,team,opp,slot,src,line,p_model,p_mkt,edge,best_price,book,nbooks,date,player_id,game_pk,on_board,actual,settle,units
TB,Luis Campusano,SD,NYM,7,statsapi,1.5,0.3931,0.35326425159124775,0.03986616017473399,190,fanatics,6,2026-08-19,669134,823587,False,0,L,-1.0
HRR,Luis Campusano,SD,NYM,7,statsapi,1.5,0.5351,0.4654368932038835,0.06967745017756288,108,draftkings,3,2026-08-19,669134,823587,False,0,L,-1.0
TB,Xander Bogaerts,SD,NYM,8,statsapi,1.5,0.2451,0.34102965135223196,-0.09594259348141052,200,fanatics,6,2026-08-19,593428,823587,False,2,W,2.0
HRR,Xander Bogaerts,SD,NYM,8,statsapi,1.5,0.4045,0.46780487804878046,-0.06332894753047358,105,draftkings,3,2026-08-19,593428,823587,False,2,W,1.05
TB,Sung-Mun Song,SD,NYM,9,statsapi,1.5,0.2528,0.2876923076923077,-0.034933811925346,230,betmgm,6,2026-08-19,823550,823587,False,0,L,-1.0
HRR,Sung-Mun Song,SD,NYM,9,statsapi,0.5,0.652,0.6163636363636363,0.03563996117956625,-173,williamhill_us,3,2026-08-19,823550,823587,False,0,L,-1.0
TB,A.J. Ewing,NYM,SD,1,statsapi,1.5,0.3448,0.38,-0.035174744002407166,150,draftkings,9,2026-08-19,805999,823587,False,1,L,-1.0
HRR,A.J. Ewing,NYM,SD,1,statsapi,1.5,0.4977,0.5148837209302325,-0.017183796384438843,-109,draftkings,3,2026-08-19,805999,823587,False,2,W,0.9174
TB,Francisco Lindor,NYM,SD,2,statsapi,1.5,0.3418,0.4345454545454545,-0.0927811116791224,125,betrivers,10,2026-08-19,596019,823587,False,1,L,-1.0
HRR,Francisco Lindor,NYM,SD,2,statsapi,1.5,0.5129,0.5254545454545454,-0.012575512755202078,-110,betmgm,4,2026-08-19,596019,823587,False,1,L,-1.0
TB,Bo Bichette,NYM,SD,3,statsapi,1.5,0.3581,0.39666666666666667,-0.03858523124720076,150,betrivers,9,2026-08-19,666182,823587,False,0,L,-1.0
HRR,Bo Bichette,NYM,SD,3,statsapi,1.5,0.5285,0.5105164319248826,0.017961831870511924,-102,draftkings,3,2026-08-19,666182,823587,False,3,W,0.9804
TB,Carson Benge,NYM,SD,4,statsapi,1.5,0.3485,0.38,-0.03151274659882786,165,fanatics,8,2026-08-19,701807,823587,False,5,W,1.65
HRR,Carson Benge,NYM,SD,4,statsapi,1.5,0.5244,0.5105164319248826,0.013886766249150306,-106,draftkings,3,2026-08-19,701807,823587,False,5,W,0.9434
TB,Jared Young,NYM,SD,5,statsapi,1.5,0.3491,0.37607843137254904,-0.026946878914338335,175,betrivers,6,2026-08-19,676724,823587,False,2,W,1.75
HRR,Jared Young,NYM,SD,5,statsapi,1.5,0.5001,0.48,0.02014381580126301,101,draftkings,3,2026-08-19,676724,823587,False,3,W,1.01
TB,Francisco Alvarez,NYM,SD,6,statsapi,1.5,0.3173,0.35037037037037033,-0.03303614733445753,190,betmgm,6,2026-08-19,682626,823587,False,0,L,-1.0
HRR,Francisco Alvarez,NYM,SD,6,statsapi,1.5,0.4482,0.43662100456621,0.01160100804231562,130,betmgm,3,2026-08-19,682626,823587,False,0,L,-1.0
TB,Brett Baty,NYM,SD,7,statsapi,1.5,0.256,0.2975403225806451,-0.04153615816666645,229,draftkings,6,2026-08-19,683146,823587,False,0,L,-1.0
HRR,Brett Baty,NYM,SD,7,statsapi,0.5,0.6411,0.5878431372549019,0.0532368499211372,-155,betmgm,1,2026-08-19,683146,823587,False,0,L,-1.0
TB,Marcus Semien,NYM,SD,8,statsapi,1.5,0.2487,0.3133333333333333,-0.0646640041044341,215,fanatics,6,2026-08-19,543760,823587,False,1,L,-1.0
HRR,Marcus Semien,NYM,SD,8,statsapi,1.5,0.3765,0.41103448275862065,-0.03452104936809486,135,betmgm,3,2026-08-19,543760,823587,False,1,L,-1.0
TB,Luis Torrens,NYM,SD,9,statsapi,1.5,0.2819,0.27478162715985066,0.007131124421322466,250,betrivers,6,2026-08-19,620443,823587,False,0,L,-1.0
HRR,Luis Torrens,NYM,SD,9,statsapi,0.5,0.6428,0.6291228070175439,0.013651792327078915,-185,betmgm,1,2026-08-19,620443,823587,False,0,L,-1.0
TB,Ronald Acuña Jr.,ATL,MIN,1,statsapi,1.5,0.3893,0.46780487804878046,-0.07853298023607025,130,fanatics,9,2026-08-19,660670,823664,False,1,L,-1.0
HRR,Ronald Acuña Jr.,ATL,MIN,1,statsapi,1.5,0.5418,0.5615899581589958,-0.019776205712724426,-129,draftkings,3,2026-08-19,660670,823664,False,2,W,0.7752
TB,Drake Baldwin,ATL,MIN,2,statsapi,1.5,0.4057,0.44296296296296295,-0.03725840637059147,122,draftkings,9,2026-08-19,686948,823664,False,0,L,-1.0
HRR,Drake Baldwin,ATL,MIN,2,statsapi,1.5,0.6004,0.5615899581589958,0.03876299686888429,-126,draftkings,3,2026-08-19,686948,823664,False,0,L,-1.0
TB,Matt Olson,ATL,MIN,3,statsapi,1.5,0.4762,0.45169811320754716,0.02448756421072762,125,fanatics,9,2026-08-19,621566,823664,False,1,L,-1.0
HRR,Matt Olson,ATL,MIN,3,statsapi,1.5,0.5955,0.5212844036697247,0.07421351744707094,-115,draftkings,3,2026-08-19,621566,823664,False,2,W,0.8696
TB,Michael Harris II,ATL,MIN,4,statsapi,1.5,0.4604,0.44948356807511736,0.010870791378566003,125,fanatics,9,2026-08-19,671739,823664,False,1,L,-1.0
HRR,Michael Harris II,ATL,MIN,4,statsapi,1.5,0.5957,0.5580590717299578,0.03760723063264204,-126,draftkings,3,2026-08-19,671739,823664,False,2,W,0.7937
TB,Dominic Smith,ATL,MIN,5,statsapi,1.5,0.3363,0.3504974271012007,-0.014192919093346967,183,draftkings,6,2026-08-19,642086,823664,False,0,L,-1.0
HRR,Dominic Smith,ATL,MIN,5,statsapi,1.5,0.529,0.4324886877828054,0.09655165804830651,125,betmgm,3,2026-08-19,642086,823664,False,0,L,-1.0
TB,Ozzie Albies,ATL,MIN,6,statsapi,1.5,0.3416,0.3883333333333333,-0.046770536433581644,165,fanatics,6,2026-08-19,645277,823664,False,2,W,1.65
HRR,Ozzie Albies,ATL,MIN,6,statsapi,1.5,0.4862,0.47261083743842364,0.013556918515542471,113,draftkings,3,2026-08-19,645277,823664,False,2,W,1.13
TB,Mike Yastrzemski,ATL,MIN,7,statsapi,1.5,0.3285,0.3230622572672708,0.005436063711871664,210,fanatics,6,2026-08-19,573262,823664,False,1,L,-1.0
HRR,Mike Yastrzemski,ATL,MIN,7,statsapi,0.5,0.6661,0.589375,0.07674025258100858,-150,betmgm,3,2026-08-19,573262,823664,False,1,W,0.6667
TB,Austin Riley,ATL,MIN,8,statsapi,1.5,0.2934,0.3646153846153846,-0.07121809467562124,170,fanatics,6,2026-08-19,663586,823664,False,0,L,-1.0
HRR,Austin Riley,ATL,MIN,8,statsapi,1.5,0.4174,0.4451162790697674,-0.027738519476467438,119,draftkings,3,2026-08-19,663586,823664,False,1,L,-1.0
TB,Luke Keaschall,MIN,ATL,1,statsapi,1.5,0.3682,0.3949377593360996,-0.02671173611203076,145,fanatics,9,2026-08-19,807712,823664,False,2,W,1.45
HRR,Luke Keaschall,MIN,ATL,1,statsapi,1.5,0.532,0.5148837209302325,0.017121815520262706,-114,williamhill_us,3,2026-08-19,807712,823664,False,3,W,0.8772
TB,Byron Buxton,MIN,ATL,2,statsapi,1.5,0.4462,0.48,-0.03379918334525994,115,fanatics,9,2026-08-19,621439,823664,False,0,L,-1.0
HRR,Byron Buxton,MIN,ATL,2,statsapi,1.5,0.5752,0.5355555555555556,0.039657149944954284,-120,draftkings,3,2026-08-19,621439,823664,False,2,W,0.8333
TB,Josh Bell,MIN,ATL,3,statsapi,1.5,0.3921,0.405531914893617,-0.01345741565396702,150,fanatics,9,2026-08-19,605137,823664,False,2,W,1.5
HRR,Josh Bell,MIN,ATL,3,statsapi,1.5,0.5538,0.5038095238095238,0.04996396037595385,-104,draftkings,3,2026-08-19,605137,823664,False,3,W,0.9615
TB,Kody Clemens,MIN,ATL,4,statsapi,1.5,0.392,0.4092161738970249,-0.017173614003390125,145,fanatics,8,2026-08-19,665019,823664,False,3,W,1.45
HRR,Kody Clemens,MIN,ATL,4,statsapi,1.5,0.5102,0.4921951219512195,0.01802622238375895,100,draftkings,3,2026-08-19,665019,823664,False,6,W,1.0
TB,Royce Lewis,MIN,ATL,5,statsapi,1.5,0.3605,0.40560127499275567,-0.04512895154937813,155,fanatics,6,2026-08-19,668904,823664,False,1,L,-1.0
HRR,Royce Lewis,MIN,ATL,5,statsapi,1.5,0.4861,0.4898039215686274,-0.00365716228072549,-102,draftkings,3,2026-08-19,668904,823664,False,1,L,-1.0
TB,Trevor Larnach,MIN,ATL,6,statsapi,1.5,0.355,0.32482758620689656,0.03013276055935621,195,betrivers,6,2026-08-19,663616,823664,False,0,L,-1.0
HRR,Trevor Larnach,MIN,ATL,6,statsapi,0.5,0.7346,0.6082527881040892,0.12631001220379157,-160,betmgm,3,2026-08-19,663616,823664,True,0,L,-1.0
TB,Brooks Lee,MIN,ATL,7,statsapi,1.5,0.341,0.3646153846153846,-0.02363386553437541,185,draftkings,6,2026-08-19,686797,823664,False,1,L,-1.0
HRR,Brooks Lee,MIN,ATL,7,statsapi,1.5,0.4833,0.44296296296296295,0.040306837284484975,128,draftkings,3,2026-08-19,686797,823664,False,2,W,1.28
TB,Victor Caratini,MIN,ATL,8,statsapi,1.5,0.2508,0.3189830508474576,-0.06818554649101499,200,fanatics,6,2026-08-19,605170,823664,False,0,L,-1.0
HRR,Victor Caratini,MIN,ATL,8,statsapi,1.5,0.3991,0.41478260869565214,-0.01571295960041985,131,draftkings,3,2026-08-19,605170,823664,False,1,L,-1.0
TB,Kaelen Culpepper,MIN,ATL,9,statsapi,1.5,0.2817,0.29513647642679897,-0.013460383762131323,235,fanatics,6,2026-08-19,701785,823664,False,3,W,2.35
HRR,Kaelen Culpepper,MIN,ATL,9,statsapi,0.5,0.6487,0.6096296296296296,0.039061561393704536,-161,draftkings,3,2026-08-19,701785,823664,False,4,W,0.6211
TB,Sam Antonacci,CWS,CHC,1,statsapi,1.5,0.3911,0.39666666666666667,-0.005555193315006479,150,fanatics,9,2026-08-19,803011,824640,False,0,L,-1.0
HRR,Sam Antonacci,CWS,CHC,1,statsapi,1.5,0.5467,0.5060663507109004,0.04067787847311721,-110,betmgm,3,2026-08-19,803011,824640,False,0,L,-1.0
TB,Munetaka Murakami,CWS,CHC,2,statsapi,1.5,0.4041,0.3683861236802413,0.035706750590310865,165,betmgm,6,2026-08-19,808959,824640,False,0,L,-1.0
HRR,Munetaka Murakami,CWS,CHC,2,statsapi,1.5,0.5432,0.46076923076923076,0.08247286591959063,110,betmgm,3,2026-08-19,808959,824640,False,0,L,-1.0
TB,Miguel Vargas,CWS,CHC,3,statsapi,1.5,0.3456,0.3945922746781116,-0.04895345282574409,160,betrivers,8,2026-08-19,678246,824640,False,3,W,1.6
HRR,Miguel Vargas,CWS,CHC,3,statsapi,1.5,0.4867,0.47751243781094527,0.009178059099171632,110,betmgm,3,2026-08-19,678246,824640,False,4,W,1.1
TB,Andrew Benintendi,CWS,CHC,4,statsapi,1.5,0.374,0.34363636363636363,0.030332546905422864,195,betrivers,5,2026-08-19,643217,824640,False,1,L,-1.0
HRR,Andrew Benintendi,CWS,CHC,4,statsapi,1.5,0.5117,0.42642857142857143,0.0852704088627943,125,betmgm,3,2026-08-19,643217,824640,False,2,W,1.25
TB,Braden Montgomery,CWS,CHC,5,statsapi,1.5,0.3238,0.33714285714285713,-0.013318494724231689,189,draftkings,6,2026-08-19,695731,824640,False,3,W,1.89
HRR,Braden Montgomery,CWS,CHC,5,statsapi,1.5,0.4592,0.45619047619047615,0.002965806593409892,121,draftkings,3,2026-08-19,695731,824640,False,4,W,1.21
TB,Colson Montgomery,CWS,CHC,6,statsapi,1.5,0.3268,0.3308771929824561,-0.0040626161292924845,200,fanatics,6,2026-08-19,695657,824640,False,1,L,-1.0
HRR,Colson Montgomery,CWS,CHC,6,statsapi,0.5,0.648,0.6241281138790036,0.023853871159907225,-181,draftkings,1,2026-08-19,695657,824640,False,1,W,0.5525
TB,Chase Meidroth,CWS,CHC,7,statsapi,1.5,0.2841,0.3133333333333333,-0.02925445610111982,215,betrivers,5,2026-08-19,805367,824640,False,1,L,-1.0
HRR,Chase Meidroth,CWS,CHC,7,statsapi,1.5,0.4525,0.40918454935622317,0.04332896985098367,140,betmgm,3,2026-08-19,805367,824640,False,1,L,-1.0
TB,Tristan Peters,CWS,CHC,8,statsapi,1.5,0.353,0.3133333333333333,0.03971020105804152,237,draftkings,5,2026-08-19,671976,824640,False,0,L,-1.0
HRR,Tristan Peters,CWS,CHC,8,statsapi,0.5,0.6874,0.6215770609318996,0.06585913326661841,-169,draftkings,3,2026-08-19,671976,824640,False,0,L,-1.0
TB,Jake Rogers,CWS,CHC,9,statsapi,1.5,0.2021,0.2372070880719386,-0.03509315524779344,310,fanatics,4,2026-08-19,668670,824640,False,1,L,-1.0
HRR,Jake Rogers,CWS,CHC,9,statsapi,0.5,0.5564,0.5275113122171946,0.028894346656912262,-111,draftkings,3,2026-08-19,668670,824640,False,1,W,0.9009
TB,Pete Crow-Armstrong,CHC,CWS,1,statsapi,1.5,0.4906,0.4345454545454545,0.056036342565913444,138,betrivers,9,2026-08-19,691718,824640,False,0,L,-1.0
HRR,Pete Crow-Armstrong,CHC,CWS,1,statsapi,1.5,0.6452,0.5470914542728635,0.09809622741726565,-125,betmgm,4,2026-08-19,691718,824640,False,0,L,-1.0
TB,Seiya Suzuki,CHC,CWS,2,statsapi,1.5,0.4624,0.41478260869565214,0.0475737025898319,143,betrivers,9,2026-08-19,673548,824640,False,0,L,-1.0
HRR,Seiya Suzuki,CHC,CWS,2,statsapi,1.5,0.6363,0.5254545454545454,0.11081856058749318,-115,betmgm,3,2026-08-19,673548,824640,False,0,L,-1.0
TB,Alex Bregman,CHC,CWS,3,statsapi,1.5,0.4115,0.39666666666666667,0.01485858496239817,145,betrivers,9,2026-08-19,608324,824640,False,0,L,-1.0
HRR,Alex Bregman,CHC,CWS,3,statsapi,1.5,0.5762,0.5148837209302325,0.06129380103084903,-110,betmgm,3,2026-08-19,608324,824640,False,0,L,-1.0
TB,Michael Busch,CHC,CWS,4,statsapi,1.5,0.3621,0.372156862745098,-0.010059692541937337,165,betrivers,7,2026-08-19,683737,824640,False,0,L,-1.0
HRR,Michael Busch,CHC,CWS,4,statsapi,1.5,0.5172,0.4921951219512195,0.02501399634519963,100,betmgm,3,2026-08-19,683737,824640,False,0,L,-1.0
TB,Nico Hoerner,CHC,CWS,5,statsapi,1.5,0.3839,0.38816326530612244,-0.004310738918914037,161,draftkings,9,2026-08-19,663538,824640,False,0,L,-1.0
HRR,Nico Hoerner,CHC,CWS,5,statsapi,1.5,0.5395,0.5170370370370371,0.02246158081597749,-114,williamhill_us,3,2026-08-19,663538,824640,False,0,L,-1.0
TB,Pedro Ramírez,CHC,CWS,6,statsapi,1.5,0.4005,0.34363636363636363,0.056820127791165076,188,betrivers,5,2026-08-19,699393,824640,False,0,L,-1.0
HRR,Pedro Ramírez,CHC,CWS,6,statsapi,1.5,0.5395,0.45170860868210844,0.08777175577940338,113,draftkings,2,2026-08-19,699393,824640,False,0,L,-1.0
TB,Carson Kelly,CHC,CWS,7,statsapi,1.5,0.3372,0.33401002506265665,0.003143042338678903,200,fanduel,4,2026-08-19,608348,824640,False,0,L,-1.0
HRR,Carson Kelly,CHC,CWS,7,statsapi,1.5,0.5294,0.4472897196261682,0.08206439768149948,125,betmgm,3,2026-08-19,608348,824640,False,0,L,-1.0
TB,Ian Happ,CHC,CWS,8,statsapi,1.5,0.3284,0.30573289902280126,0.022636363872970966,220,betrivers,5,2026-08-19,664023,824640,False,0,L,-1.0
HRR,Ian Happ,CHC,CWS,8,statsapi,1.5,0.4474,0.4315247879973907,0.01586370520113678,124,draftkings,2,2026-08-19,664023,824640,False,0,L,-1.0
TB,Tyrone Taylor,CHC,CWS,9,statsapi,1.5,0.3422,0.3133333333333333,0.028842679142637162,211,draftkings,4,2026-08-19,621438,824640,False,3,W,2.11
HRR,Tyrone Taylor,CHC,CWS,9,statsapi,1.5,0.4836,0.4176891545033138,0.06590900709709302,131,draftkings,2,2026-08-19,621438,824640,False,2,W,1.31
TB,Ildemaro Vargas,AZ,BOS,1,Expected Lineup,1.5,0.4129,0.4244444444444444,-0.011579555806689457,143,betrivers,10,2026-08-19,545121,824722,False,1,L,-1.0
HRR,Ildemaro Vargas,AZ,BOS,1,Expected Lineup,1.5,0.5497,0.5191705069124424,0.030554663679335015,-113,draftkings,3,2026-08-19,545121,824722,False,1,L,-1.0
TB,Corbin Carroll,AZ,BOS,2,Expected Lineup,1.5,0.4297,0.4451162790697674,-0.015432880028280915,132,betrivers,9,2026-08-19,682998,824722,False,1,L,-1.0
HRR,Corbin Carroll,AZ,BOS,2,Expected Lineup,1.5,0.535,0.5060663507109004,0.02893188192471008,-110,betmgm,3,2026-08-19,682998,824722,False,2,W,0.9091
TB,Gabriel Moreno,AZ,BOS,3,Expected Lineup,1.5,0.4172,0.41478260869565214,0.002383902460334819,155,betrivers,9,2026-08-19,672515,824722,False,2,W,1.55
HRR,Gabriel Moreno,AZ,BOS,3,Expected Lineup,1.5,0.5481,0.4921951219512195,0.055857109975242736,105,draftkings,3,2026-08-19,672515,824722,False,4,W,1.05
TB,Geraldo Perdomo,AZ,BOS,4,Expected Lineup,1.5,0.3035,0.35037037037037033,-0.04682586978457226,188,betrivers,7,2026-08-19,672695,824722,False,0,L,-1.0
HRR,Geraldo Perdomo,AZ,BOS,4,Expected Lineup,1.5,0.4205,0.47261083743842364,-0.0521091112114182,111,draftkings,3,2026-08-19,672695,824722,False,0,L,-1.0
TB,Nolan Arenado,AZ,BOS,5,Expected Lineup,1.5,0.3572,0.3924149659863946,-0.03526445362091374,175,betrivers,8,2026-08-19,571448,824722,False,2,W,1.75
HRR,Nolan Arenado,AZ,BOS,5,Expected Lineup,1.5,0.4634,0.46780487804878046,-0.004387274825498555,107,draftkings,3,2026-08-19,571448,824722,False,4,W,1.07
TB,Jordan Lawlar,AZ,BOS,6,Expected Lineup,1.5,0.3141,0.3133333333333333,0.0007899185064217384,240,betrivers,5,2026-08-19,691783,824722,False,0,L,-1.0
HRR,Jordan Lawlar,AZ,BOS,6,Expected Lineup,0.5,0.6697,0.5953846153846154,0.07429747214598181,-160,draftkings,1,2026-08-19,691783,824722,False,0,L,-1.0
TB,Tim Tawa,AZ,BOS,7,Expected Lineup,1.5,0.2985,0.3308771929824561,-0.03238982282175262,230,betrivers,5,2026-08-19,694374,824722,False,0,L,-1.0
HRR,Tim Tawa,AZ,BOS,7,Expected Lineup,0.5,0.635,0.6176811594202898,0.017325964371455616,-176,draftkings,1,2026-08-19,694374,824722,False,0,L,-1.0
TB,Ryan Waldschmidt,AZ,BOS,9,Expected Lineup,1.5,0.3027,0.2974603174603174,0.005241383245901787,265,betrivers,5,2026-08-19,814439,824722,False,3,W,2.65
HRR,Ryan Waldschmidt,AZ,BOS,9,Expected Lineup,0.5,0.6395,0.5790679736461514,0.060406546865572674,-145,draftkings,2,2026-08-19,814439,824722,False,4,W,0.6897
