market,name,team,opp,slot,src,line,p_model,p_mkt,edge,best_price,book,nbooks,date,player_id,game_pk,on_board
HRR,Trent Grisham,NYY,TOR,1,statsapi,1.5,0.436,0.41478260869565214,0.02119277739551001,133,draftkings,3,2026-08-22,663757,823509,False
TB,Ben Rice,NYY,TOR,2,statsapi,1.5,0.3472,0.3504974271012007,-0.003282510692597551,175,betrivers,6,2026-08-22,700250,823509,False
HRR,Ben Rice,NYY,TOR,2,statsapi,1.5,0.4883,0.43045045045045044,0.05782530944859121,125,draftkings,3,2026-08-22,700250,823509,False
TB,Heliot Ramos,NYY,TOR,3,statsapi,1.5,0.3088,0.32493012191495685,-0.016132799017092136,200,fanatics,6,2026-08-22,671218,823509,False
HRR,Heliot Ramos,NYY,TOR,3,statsapi,1.5,0.4358,0.41478260869565214,0.02101863157889744,141,draftkings,3,2026-08-22,671218,823509,False
TB,Luis García Jr.,NYY,TOR,4,statsapi,1.5,0.3786,0.36022813688212924,0.018365707546347976,175,draftkings,8,2026-08-22,671277,823509,False
HRR,Luis García Jr.,NYY,TOR,4,statsapi,1.5,0.5123,0.43871559633027524,0.07358010163468776,128,draftkings,3,2026-08-22,671277,823509,False
TB,Spencer Jones,NYY,TOR,5,statsapi,1.5,0.2711,0.2698550724637681,0.0012854346324019938,265,fanatics,6,2026-08-22,682987,823509,False
HRR,Spencer Jones,NYY,TOR,5,statsapi,0.5,0.6299,0.5433104500381387,0.08660745989692487,-125,betmgm,4,2026-08-22,682987,823509,False
TB,George Lombard Jr.,NYY,TOR,6,statsapi,1.5,0.2704,0.257992277992278,0.012358573196009692,281,draftkings,6,2026-08-22,806146,823509,False
HRR,George Lombard Jr.,NYY,TOR,6,statsapi,0.5,0.673,0.5667768595041323,0.10621173424271724,-140,betmgm,3,2026-08-22,806146,823509,False
TB,Jazz Chisholm Jr.,NYY,TOR,7,statsapi,1.5,0.23,0.28536130536130533,-0.05534373590894709,235,fanatics,6,2026-08-22,665862,823509,False
HRR,Jazz Chisholm Jr.,NYY,TOR,7,statsapi,0.5,0.5881,0.568477366255144,0.01960042967361897,-125,betmgm,3,2026-08-22,665862,823509,False
TB,Austin Wells,NYY,TOR,8,statsapi,1.5,0.1786,0.22390243902439025,-0.0452524583344843,328,draftkings,5,2026-08-22,669224,823509,False
HRR,Austin Wells,NYY,TOR,8,statsapi,0.5,0.5245,0.4921951219512195,0.032263537694048994,104,draftkings,3,2026-08-22,669224,823509,False
TB,José Caballero,NYY,TOR,9,statsapi,1.5,0.2228,0.21669467787114846,0.006069882091812945,340,draftkings,6,2026-08-22,676609,823509,False
HRR,José Caballero,NYY,TOR,9,statsapi,0.5,0.5981,0.5355555555555556,0.0625152779590743,-124,draftkings,3,2026-08-22,676609,823509,False
TB,Drake Baldwin,ATL,MIL,1,statsapi,1.5,0.3813,0.4181087506710637,-0.03683362255902933,155,fanatics,8,2026-08-22,686948,823743,False
HRR,Drake Baldwin,ATL,MIL,1,statsapi,1.5,0.539,0.47751243781094527,0.06146891964418838,102,draftkings,3,2026-08-22,686948,823743,False
TB,Ronald Acuña Jr.,ATL,MIL,2,statsapi,1.5,0.3588,0.4028499910602539,-0.04403409362204014,145,fanatics,8,2026-08-22,660670,823743,False
HRR,Ronald Acuña Jr.,ATL,MIL,2,statsapi,1.5,0.4754,0.47261083743842364,0.0027565228308060186,105,betmgm,3,2026-08-22,660670,823743,False
TB,Matt Olson,ATL,MIL,3,statsapi,1.5,0.4459,0.4264374688589935,0.019490340390045713,143,betrivers,8,2026-08-22,621566,823743,False
HRR,Matt Olson,ATL,MIL,3,statsapi,1.5,0.5365,0.45619047619047615,0.08035072156539569,120,betmgm,3,2026-08-22,621566,823743,False
TB,Michael Harris II,ATL,MIL,4,statsapi,1.5,0.4266,0.4101572617946346,0.016407674997027666,144,draftkings,8,2026-08-22,671739,823743,False
HRR,Michael Harris II,ATL,MIL,4,statsapi,1.5,0.5334,0.4630917874396135,0.07034086070381645,115,draftkings,3,2026-08-22,671739,823743,False
TB,Ozzie Albies,ATL,MIL,5,statsapi,1.5,0.3274,0.33714285714285713,-0.009746296198981375,192,draftkings,6,2026-08-22,645277,823743,False
HRR,Ozzie Albies,ATL,MIL,5,statsapi,0.5,0.6579,0.5968582375478927,0.06099297166837414,-160,betmgm,3,2026-08-22,645277,823743,False
TB,Mauricio Dubón,ATL,MIL,6,statsapi,1.5,0.3282,0.3172767603230576,0.010939679562300297,205,betrivers,6,2026-08-22,643289,823743,False
HRR,Mauricio Dubón,ATL,MIL,6,statsapi,0.5,0.6842,0.6351724137931034,0.0490341518066445,-190,draftkings,1,2026-08-22,643289,823743,False
TB,Mike Yastrzemski,ATL,MIL,7,statsapi,1.5,0.3084,0.283030303030303,0.02534861111394615,245,betrivers,6,2026-08-22,573262,823743,False
HRR,Mike Yastrzemski,ATL,MIL,7,statsapi,0.5,0.6213,0.5295495495495496,0.09176661339713366,-120,betmgm,3,2026-08-22,573262,823743,False
TB,Austin Riley,ATL,MIL,8,statsapi,1.5,0.2768,0.30786885245901635,-0.031089731361800432,210,fanatics,6,2026-08-22,663586,823743,False
HRR,Austin Riley,ATL,MIL,8,statsapi,0.5,0.5957,0.5580590717299578,0.037620466255693596,-130,betmgm,3,2026-08-22,663586,823743,False
TB,Jackson Chourio,MIL,ATL,1,statsapi,1.5,0.4007,0.48,-0.07934966639719188,108,williamhill_us,9,2026-08-22,694192,823743,False
HRR,Jackson Chourio,MIL,ATL,1,statsapi,1.5,0.5597,0.5718367346938775,-0.012136832160628996,-145,williamhill_us,3,2026-08-22,694192,823743,False
TB,Brice Turang,MIL,ATL,2,statsapi,1.5,0.3757,0.372156862745098,0.0035535966744544845,156,draftkings,6,2026-08-22,668930,823743,False
HRR,Brice Turang,MIL,ATL,2,statsapi,1.5,0.5386,0.49923076923076926,0.039419022006452864,-105,betmgm,3,2026-08-22,668930,823743,False
TB,William Contreras,MIL,ATL,3,statsapi,1.5,0.3293,0.4244444444444444,-0.09517187102733349,138,betrivers,9,2026-08-22,661388,823743,False
HRR,William Contreras,MIL,ATL,3,statsapi,1.5,0.503,0.5452173913043478,-0.04223888514846885,-123,draftkings,3,2026-08-22,661388,823743,False
TB,Jake Bauers,MIL,ATL,4,statsapi,1.5,0.3945,0.3552464094621234,0.03926041267433633,180,betrivers,6,2026-08-22,641343,823743,False
HRR,Jake Bauers,MIL,ATL,4,statsapi,1.5,0.5657,0.47261083743842364,0.0931020349279213,104,draftkings,3,2026-08-22,641343,823743,False
TB,Andrew Vaughn,MIL,ATL,5,statsapi,1.5,0.3831,0.3924149659863946,-0.009319163586708423,170,betrivers,8,2026-08-22,683734,823743,False
HRR,Andrew Vaughn,MIL,ATL,5,statsapi,1.5,0.5187,0.5083018867924528,0.010442406972502982,-105,draftkings,3,2026-08-22,683734,823743,False
TB,Christian Yelich,MIL,ATL,6,statsapi,1.5,0.3156,0.3308771929824561,-0.015234586074869105,190,fanduel,5,2026-08-22,592885,823743,False
HRR,Christian Yelich,MIL,ATL,6,statsapi,1.5,0.4507,0.45619047619047615,-0.005465326015077765,115,betmgm,3,2026-08-22,592885,823743,False
TB,Joey Ortiz,MIL,ATL,7,statsapi,1.5,0.2822,0.34473558331118787,-0.06251362243907327,188,betrivers,6,2026-08-22,687401,823743,False
HRR,Joey Ortiz,MIL,ATL,7,statsapi,1.5,0.4235,0.4539336492890995,-0.03042914970103311,115,betmgm,3,2026-08-22,687401,823743,False
TB,Luis Lara,MIL,ATL,8,statsapi,1.5,0.2749,0.3308771929824561,-0.05595956223521992,200,betrivers,6,2026-08-22,800325,823743,False
HRR,Luis Lara,MIL,ATL,8,statsapi,1.5,0.4017,0.4584688995215311,-0.05678704213004765,110,betmgm,3,2026-08-22,800325,823743,False
TB,Cooper Pratt,MIL,ATL,9,statsapi,1.5,0.2393,0.3133333333333333,-0.07404906084199109,220,betmgm,6,2026-08-22,806198,823743,False
HRR,Cooper Pratt,MIL,ATL,9,statsapi,1.5,0.3811,0.4451162790697674,-0.06400927702081954,125,betmgm,3,2026-08-22,806198,823743,False
TB,Daylen Lile,WSH,MIA,1,statsapi,1.5,0.3781,0.41859649122807013,-0.04051198359463398,140,fanatics,9,2026-08-22,695734,823831,False
HRR,Daylen Lile,WSH,MIA,1,statsapi,1.5,0.4877,0.4873891625615764,0.00026604789347078883,104,draftkings,3,2026-08-22,695734,823831,False
TB,Dylan Crews,WSH,MIA,2,statsapi,1.5,0.3215,0.38488484550446683,-0.06337700144056385,175,betmgm,6,2026-08-22,686611,823831,False
HRR,Dylan Crews,WSH,MIA,2,statsapi,1.5,0.4511,0.4584688995215311,-0.007372266781968062,119,draftkings,3,2026-08-22,686611,823831,False
TB,Brady House,WSH,MIA,3,statsapi,1.5,0.3411,0.3296546243657925,0.01140541966422709,188,betrivers,6,2026-08-22,691781,823831,False
HRR,Brady House,WSH,MIA,3,statsapi,0.5,0.7003,0.6398639455782312,0.060477642305387214,-194,draftkings,1,2026-08-22,691781,823831,False
TB,Abimelec Ortiz,WSH,MIA,4,statsapi,1.5,0.3527,0.33218253968253963,0.020538260591753177,195,fanduel,6,2026-08-22,694673,823831,False
HRR,Abimelec Ortiz,WSH,MIA,4,statsapi,1.5,0.4634,0.4206055900621118,0.04283199170560448,130,draftkings,2,2026-08-22,694673,823831,False
TB,Harry Ford,WSH,MIA,5,statsapi,1.5,0.3491,0.2974603174603174,0.05166466007785947,230,betmgm,5,2026-08-22,695670,823831,False
HRR,Harry Ford,WSH,MIA,5,statsapi,0.5,0.6871,0.5908949416342413,0.0962104058889266,-155,betmgm,3,2026-08-22,695670,823831,False
TB,José Tena,WSH,MIA,6,statsapi,1.5,0.3039,0.253972602739726,0.04989238137528801,290,draftkings,3,2026-08-22,677588,823831,False
HRR,José Tena,WSH,MIA,6,statsapi,0.5,0.6463,0.5650622406639004,0.08122998211795518,-121,draftkings,3,2026-08-22,677588,823831,False
TB,Jacob Young,WSH,MIA,7,statsapi,1.5,0.3015,0.33725677830940987,-0.0357828978700418,210,betmgm,4,2026-08-22,696285,823831,False
HRR,Jacob Young,WSH,MIA,7,statsapi,1.5,0.432,0.4284665661136249,0.0035514343302597284,125,williamhill_us,2,2026-08-22,696285,823831,False
TB,Nasim Nuñez,WSH,MIA,8,statsapi,1.5,0.1703,0.24856524873828403,-0.07828559305784724,300,betmgm,6,2026-08-22,683083,823831,False
HRR,Nasim Nuñez,WSH,MIA,8,statsapi,0.5,0.5822,0.5983206106870229,-0.016118069210999897,-160,betmgm,3,2026-08-22,683083,823831,False
TB,Andrew Pinckney,WSH,MIA,9,statsapi,1.5,0.2838,0.26861788617886173,0.015226675911988563,310,fanatics,2,2026-08-22,687605,823831,False
HRR,Andrew Pinckney,WSH,MIA,9,statsapi,0.5,0.6313,0.5233694745621351,0.10796245163063167,-118,betmgm,2,2026-08-22,687605,823831,False
TB,Xavier Edwards,MIA,WSH,1,statsapi,1.5,0.373,0.45169811320754716,-0.07869958513668118,130,betmgm,9,2026-08-22,669364,823831,False
HRR,Xavier Edwards,MIA,WSH,1,statsapi,1.5,0.5561,0.58,-0.02385018121800342,-148,williamhill_us,3,2026-08-22,669364,823831,False
TB,Griffin Conine,MIA,WSH,2,statsapi,1.5,0.4488,0.4244444444444444,0.02434982715213574,135,fanatics,9,2026-08-22,665052,823831,False
HRR,Griffin Conine,MIA,WSH,2,statsapi,1.5,0.6072,0.5148837209302325,0.09229541091473747,-106,draftkings,3,2026-08-22,665052,823831,False
TB,Owen Caissie,MIA,WSH,3,statsapi,1.5,0.4003,0.3916969368392518,0.008617049080358652,155,betmgm,6,2026-08-22,683357,823831,False
HRR,Owen Caissie,MIA,WSH,3,statsapi,1.5,0.5476,0.46780487804878046,0.07978917974919841,106,draftkings,3,2026-08-22,683357,823831,False
TB,Otto Lopez,MIA,WSH,4,statsapi,1.5,0.4429,0.43871559633027524,0.0042317862909947435,135,betmgm,9,2026-08-22,672640,823831,False
HRR,Otto Lopez,MIA,WSH,4,statsapi,1.5,0.6089,0.5718367346938775,0.037063298115824206,-134,draftkings,3,2026-08-22,672640,823831,False
TB,Jakob Marsee,MIA,WSH,5,statsapi,1.5,0.2752,0.347003367003367,-0.07179137422407422,186,draftkings,6,2026-08-22,805300,823831,False
HRR,Jakob Marsee,MIA,WSH,5,statsapi,1.5,0.4181,0.4898039215686274,-0.07173392229153946,107,draftkings,3,2026-08-22,805300,823831,False
TB,Heriberto Hernández,MIA,WSH,6,statsapi,1.5,0.3727,0.3898429495254892,-0.017100705686953543,175,betmgm,6,2026-08-22,681715,823831,False
HRR,Heriberto Hernández,MIA,WSH,6,statsapi,1.5,0.5135,0.4921951219512195,0.021309247133490028,100,betmgm,3,2026-08-22,681715,823831,False
TB,Joe Mack,MIA,WSH,7,statsapi,1.5,0.3468,0.3308771929824561,0.01594803828527419,188,draftkings,4,2026-08-22,691788,823831,False
HRR,Joe Mack,MIA,WSH,7,statsapi,1.5,0.4989,0.4440396210163652,0.05481942819573582,120,betmgm,4,2026-08-22,691788,823831,False
TB,Javier Sanoja,MIA,WSH,8,statsapi,1.5,0.3787,0.35807318467695826,0.02061271397759823,175,fanduel,4,2026-08-22,691594,823831,False
HRR,Javier Sanoja,MIA,WSH,8,statsapi,1.5,0.5139,0.48,0.03392731817140615,101,williamhill_us,3,2026-08-22,691594,823831,False
TB,Esteury Ruiz,MIA,WSH,9,statsapi,1.5,0.3245,0.30468901539110266,0.01985641882534961,250,betmgm,6,2026-08-22,665923,823831,False
HRR,Esteury Ruiz,MIA,WSH,9,statsapi,1.5,0.4647,0.4254541846898686,0.039252422005124965,126,williamhill_us,2,2026-08-22,665923,823831,False
TB,JJ Wetherholt,STL,PHI,1,statsapi,1.5,0.4045,0.41859649122807013,-0.01408221300810164,145,fanatics,9,2026-08-22,802139,823422,False
HRR,JJ Wetherholt,STL,PHI,1,statsapi,1.5,0.6062,0.556271186440678,0.04991980881898361,-124,draftkings,3,2026-08-22,802139,823422,False
TB,Iván Herrera,STL,PHI,2,statsapi,1.5,0.3796,0.41478260869565214,-0.03516404840679782,150,fanatics,9,2026-08-22,671056,823422,False
HRR,Iván Herrera,STL,PHI,2,statsapi,1.5,0.571,0.5191705069124424,0.05179187324819301,-115,betmgm,3,2026-08-22,671056,823422,False
TB,Alec Burleson,STL,PHI,3,statsapi,1.5,0.5205,0.4701960784313725,0.05029046326865888,115,fanatics,9,2026-08-22,676475,823422,False
HRR,Alec Burleson,STL,PHI,3,statsapi,1.5,0.6935,0.5650622406639004,0.12838982114672237,-133,draftkings,3,2026-08-22,676475,823422,False
TB,Jordan Walker,STL,PHI,4,statsapi,1.5,0.4789,0.45169811320754716,0.027170880735521097,115,betrivers,9,2026-08-22,691023,823422,False
HRR,Jordan Walker,STL,PHI,4,statsapi,1.5,0.6732,0.5335714285714286,0.1396319276641217,-120,betmgm,3,2026-08-22,691023,823422,True
TB,Joshua Báez,STL,PHI,5,statsapi,1.5,0.3805,0.3524511027881814,0.02805175378015312,180,fanatics,6,2026-08-22,695491,823422,False
HRR,Joshua Báez,STL,PHI,5,statsapi,1.5,0.547,0.4451162790697674,0.10192975606650617,117,williamhill_us,3,2026-08-22,695491,823422,False
TB,Nathan Church,STL,PHI,6,statsapi,1.5,0.3573,0.33714285714285713,0.020189975652816605,200,fanatics,6,2026-08-22,701675,823422,False
HRR,Nathan Church,STL,PHI,6,statsapi,1.5,0.5335,0.4244444444444444,0.10900700912467132,127,draftkings,3,2026-08-22,701675,823422,False
TB,Jimmy Crooks,STL,PHI,8,statsapi,1.5,0.3066,0.3025806451612903,0.004060358764872818,210,betmgm,1,2026-08-22,699625,823422,False
TB,Blaze Jordan,STL,PHI,9,statsapi,1.5,0.3117,0.34918466044547375,-0.03748307504567827,190,fanatics,4,2026-08-22,691458,823422,False
HRR,Blaze Jordan,STL,PHI,9,statsapi,1.5,0.4635,0.45619047619047615,0.00733244024061358,112,draftkings,3,2026-08-22,691458,823422,False
TB,Kyle Schwarber,PHI,STL,1,statsapi,1.5,0.4071,0.4244444444444444,-0.017361198496051222,140,fanatics,9,2026-08-22,656941,823422,False
HRR,Kyle Schwarber,PHI,STL,1,statsapi,1.5,0.5755,0.5335714285714286,0.04192420804856756,-118,betmgm,3,2026-08-22,656941,823422,False
TB,Trea Turner,PHI,STL,2,statsapi,1.5,0.3735,0.4451162790697674,-0.0716579422018761,120,fanatics,10,2026-08-22,607208,823422,False
HRR,Trea Turner,PHI,STL,2,statsapi,1.5,0.5414,0.5831746031746031,-0.041801864896587215,-138,draftkings,3,2026-08-22,607208,823422,False
TB,Bryce Harper,PHI,STL,3,statsapi,1.5,0.3664,0.41859649122807013,-0.0522242884560416,138,draftkings,9,2026-08-22,547180,823422,False
HRR,Bryce Harper,PHI,STL,3,statsapi,1.5,0.5481,0.5254545454545454,0.022607971086480272,-119,draftkings,3,2026-08-22,547180,823422,False
TB,Luis Arraez,PHI,STL,4,statsapi,1.5,0.439,0.43871559633027524,0.00025808674271121657,120,betmgm,9,2026-08-22,650333,823422,False
HRR,Luis Arraez,PHI,STL,4,statsapi,1.5,0.5919,0.589375,0.0025259364514864657,-155,betmgm,3,2026-08-22,650333,823422,False
TB,Alec Bohm,PHI,STL,5,statsapi,1.5,0.3612,0.4324886877828054,-0.07125572134839092,133,betrivers,9,2026-08-22,664761,823422,False
HRR,Alec Bohm,PHI,STL,5,statsapi,1.5,0.5185,0.5759183673469388,-0.0573828296044363,-145,draftkings,4,2026-08-22,664761,823422,False
TB,Edmundo Sosa,PHI,STL,6,statsapi,1.5,0.3062,0.3737007874015748,-0.0674709449547562,154,draftkings,1,2026-08-22,624641,823422,False
HRR,Edmundo Sosa,PHI,STL,6,statsapi,1.5,0.4696,0.48,-0.010373889046053575,101,williamhill_us,3,2026-08-22,624641,823422,False
TB,J.T. Realmuto,PHI,STL,8,statsapi,1.5,0.2759,0.351829428433202,-0.075908610276198,180,betrivers,6,2026-08-22,592663,823422,False
HRR,J.T. Realmuto,PHI,STL,8,statsapi,1.5,0.4192,0.4873891625615764,-0.06821424644490359,104,draftkings,3,2026-08-22,592663,823422,False
TB,Derek Hill,PHI,STL,9,statsapi,1.5,0.283,0.3015434083601286,-0.01851393127288653,211,draftkings,1,2026-08-22,656537,823422,False
HRR,Derek Hill,PHI,STL,9,statsapi,0.5,0.6593,0.6026415094339622,0.05663128371680004,-164,williamhill_us,3,2026-08-22,656537,823422,False
TB,Yandy Díaz,TB,BAL,1,statsapi,1.5,0.4979,0.47261083743842364,0.02532638037925966,120,betmgm,9,2026-08-22,650490,824798,False
HRR,Yandy Díaz,TB,BAL,1,statsapi,1.5,0.6831,0.5862992125984252,0.09683864004728582,-135,betmgm,3,2026-08-22,650490,824798,False
TB,Jonathan Aranda,TB,BAL,2,statsapi,1.5,0.4124,0.4451162790697674,-0.03271139365442827,130,fanatics,9,2026-08-22,666018,824798,False
HRR,Jonathan Aranda,TB,BAL,2,statsapi,1.5,0.5918,0.5650622406639004,0.026779709914346195,-134,draftkings,3,2026-08-22,666018,824798,False
TB,Chandler Simpson,TB,BAL,3,statsapi,1.5,0.418,0.4451162790697674,-0.02709682978452005,130,betrivers,9,2026-08-22,802415,824798,False
HRR,Chandler Simpson,TB,BAL,3,statsapi,1.5,0.5647,0.58,-0.015286555578045369,-149,draftkings,3,2026-08-22,802415,824798,False
TB,Junior Caminero,TB,BAL,4,statsapi,1.5,0.4654,0.4873891625615764,-0.022023089485954495,105,betrivers,9,2026-08-22,691406,824798,False
HRR,Junior Caminero,TB,BAL,4,statsapi,1.5,0.6337,0.5908713755772579,0.04278292875710055,-155,betmgm,2,2026-08-22,691406,824798,False
TB,Liam Hicks,TB,BAL,5,statsapi,1.5,0.3703,0.3675968992248062,0.0027212934046341175,200,betrivers,5,2026-08-22,689414,824798,False
HRR,Liam Hicks,TB,BAL,5,statsapi,1.5,0.5743,0.4921951219512195,0.08212599980550528,-103,williamhill_us,3,2026-08-22,689414,824798,False
HRR,Jonny DeLuca,TB,BAL,6,statsapi,1.5,0.565,0.46780487804878046,0.09715125762087551,105,williamhill_us,2,2026-08-22,676356,824798,False
TB,Richie Palacios,TB,BAL,7,statsapi,1.5,0.3077,0.2974603174603174,0.010275268066958387,255,betrivers,5,2026-08-22,680700,824798,False
HRR,Richie Palacios,TB,BAL,7,statsapi,1.5,0.4694,0.430487012987013,0.038904343581163514,135,draftkings,4,2026-08-22,680700,824798,False
TB,Cedric Mullins,TB,BAL,8,statsapi,1.5,0.2665,0.37139093137254897,-0.10488982417007109,195,betrivers,6,2026-08-22,656775,824798,False
HRR,Cedric Mullins,TB,BAL,8,statsapi,1.5,0.3927,0.45619047619047615,-0.06352181337714868,115,betmgm,3,2026-08-22,656775,824798,False
TB,Taylor Walls,TB,BAL,9,statsapi,1.5,0.2514,0.283030303030303,-0.031620749142685534,270,betrivers,5,2026-08-22,670764,824798,False
HRR,Taylor Walls,TB,BAL,9,statsapi,0.5,0.6351,0.6247590924004947,0.010382321461316901,-181,draftkings,2,2026-08-22,670764,824798,False
TB,Jackson Holliday,BAL,TB,1,statsapi,1.5,0.3317,0.35037037037037033,-0.0186340959522856,190,betrivers,5,2026-08-22,702616,824798,False
HRR,Jackson Holliday,BAL,TB,1,statsapi,1.5,0.4552,0.45619047619047615,-0.0009967738564473638,110,draftkings,3,2026-08-22,702616,824798,False
TB,Pete Alonso,BAL,TB,2,statsapi,1.5,0.4049,0.4345454545454545,-0.029679755940147323,143,betrivers,9,2026-08-22,624413,824798,False
HRR,Pete Alonso,BAL,TB,2,statsapi,1.5,0.5639,0.5254545454545454,0.03846736489819591,-117,draftkings,3,2026-08-22,624413,824798,False
TB,Coby Mayo,BAL,TB,3,statsapi,1.5,0.381,0.35807318467695826,0.022958378300480864,185,betrivers,6,2026-08-22,691723,824798,False
HRR,Coby Mayo,BAL,TB,3,statsapi,1.5,0.4964,0.4584688995215311,0.037900908898757024,120,draftkings,3,2026-08-22,691723,824798,False
TB,Tyler O'Neill,BAL,TB,4,statsapi,1.5,0.3303,0.3617294383332119,-0.03140302588404936,180,betrivers,6,2026-08-22,641933,824798,False
HRR,Tyler O'Neill,BAL,TB,4,statsapi,1.5,0.4543,0.45169811320754716,0.0025589547297669157,124,draftkings,3,2026-08-22,641933,824798,False
TB,Gunnar Henderson,BAL,TB,5,statsapi,1.5,0.3226,0.3753125,-0.052737176597157875,180,betrivers,6,2026-08-22,683002,824798,False
HRR,Gunnar Henderson,BAL,TB,5,statsapi,1.5,0.4097,0.46780487804878046,-0.05812370571065545,110,draftkings,3,2026-08-22,683002,824798,False
TB,Christian Encarnacion-Strand,BAL,TB,6,statsapi,1.5,0.3468,0.34513859275053305,0.0016333025154131597,190,betrivers,6,2026-08-22,687952,824798,False
HRR,Christian Encarnacion-Strand,BAL,TB,6,statsapi,1.5,0.4814,0.4324886877828054,0.048949138475471166,124,draftkings,3,2026-08-22,687952,824798,False
TB,Christian Franklin,BAL,TB,7,statsapi,1.5,0.2895,0.2715451895043732,0.01796140411045627,270,betmgm,5,2026-08-22,681047,824798,False
HRR,Christian Franklin,BAL,TB,7,statsapi,0.5,0.6515,0.589375,0.062158237177069364,-155,betmgm,3,2026-08-22,681047,824798,False
TB,Leody Taveras,BAL,TB,8,statsapi,1.5,0.2598,0.2975403225806451,-0.03770910665930194,245,betrivers,4,2026-08-22,665750,824798,False
HRR,Leody Taveras,BAL,TB,8,statsapi,0.5,0.6289,0.6228571428571429,0.006068980998451212,-179,williamhill_us,3,2026-08-22,665750,824798,False
TB,Carlos Narváez,BAL,TB,9,statsapi,1.5,0.2066,0.2657142857142857,-0.05910533670114648,250,betmgm,1,2026-08-22,665966,824798,False
HRR,Carlos Narváez,BAL,TB,9,statsapi,0.5,0.5424,0.5718367346938775,-0.029457604933140313,-145,betmgm,1,2026-08-22,665966,824798,False
TB,Zach Neto,LAA,TEX,1,Expected Lineup,1.5,0.4174,0.4345454545454545,-0.01718107901506266,130,fanatics,9,2026-08-22,687263,822858,False
HRR,Zach Neto,LAA,TEX,1,Expected Lineup,1.5,0.563,0.520169133192389,0.042805593290729194,-101,draftkings,4,2026-08-22,687263,822858,False
TB,Mike Trout,LAA,TEX,2,Expected Lineup,1.5,0.3748,0.40828319882611885,-0.03345823692051941,140,betmgm,8,2026-08-22,545361,822858,False
HRR,Mike Trout,LAA,TEX,2,Expected Lineup,1.5,0.5468,0.4945631067961165,0.052260316913973925,100,draftkings,3,2026-08-22,545361,822858,False
TB,Nolan Schanuel,LAA,TEX,3,Expected Lineup,1.5,0.4005,0.38322580645161286,0.0172333657203384,165,fanatics,9,2026-08-22,694384,822858,False
