date,game,team,line,side,p_model,p_mkt,edge,price,book,nb,mean,lineup,game_pk,pay,ev,on_board,actual,settle,units
2026-08-19,MIA@PHI,PHI,4.5,Over,0.408,0.5,-0.092,100,betrivers,5,4.22,CONF (statsapi),823424,1.0,-0.184,False,4,L,-1.0
2026-08-19,MIA@PHI,PHI,4.5,Under,0.592,0.5,0.092,-110,williamhill_us,5,4.22,CONF (statsapi),823424,0.9091,0.1302,True,4,W,0.9091
2026-08-19,MIA@PHI,PHI,5.5,Over,0.292,0.373,-0.081,165,betrivers,2,4.22,CONF (statsapi),823424,1.65,-0.2262,False,4,L,-1.0
2026-08-19,MIA@PHI,PHI,5.5,Under,0.708,0.627,0.081,-187,williamhill_us,2,4.22,CONF (statsapi),823424,0.5348,0.0866,False,4,W,0.5348
2026-08-19,MIA@PHI,PHI,6.5,Over,0.194,0.294,-0.1,220,williamhill_us,1,4.22,CONF (statsapi),823424,2.2,-0.3792,False,4,L,-1.0
2026-08-19,MIA@PHI,PHI,6.5,Under,0.806,0.706,0.1,-300,williamhill_us,1,4.22,CONF (statsapi),823424,0.3333,0.0747,False,4,W,0.3333
2026-08-19,MIA@PHI,PHI,7.5,Over,0.125,0.217,-0.092,333,williamhill_us,1,4.22,CONF (statsapi),823424,3.33,-0.4588,False,4,L,-1.0
2026-08-19,MIA@PHI,PHI,7.5,Under,0.875,0.783,0.092,-500,williamhill_us,1,4.22,CONF (statsapi),823424,0.2,0.05,False,4,W,0.2
2026-08-19,MIA@PHI,PHI,8.5,Over,0.077,0.161,-0.083,480,williamhill_us,1,4.22,CONF (statsapi),823424,4.8,-0.5534,False,4,L,-1.0
2026-08-19,MIA@PHI,PHI,8.5,Under,0.923,0.839,0.083,-900,williamhill_us,1,4.22,CONF (statsapi),823424,0.1111,0.0256,False,4,W,0.1111
2026-08-19,NYY@BAL,NYY,2.5,Over,0.789,0.731,0.058,-350,williamhill_us,1,5.33,CONF (statsapi),824801,0.2857,0.0144,False,5,W,0.2857
2026-08-19,NYY@BAL,NYY,2.5,Under,0.211,0.269,-0.058,250,williamhill_us,1,5.33,CONF (statsapi),824801,2.5,-0.2615,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,3.5,Over,0.667,0.627,0.041,-187,williamhill_us,2,5.33,CONF (statsapi),824801,0.5348,0.0237,False,5,W,0.5348
2026-08-19,NYY@BAL,NYY,3.5,Under,0.333,0.373,-0.041,163,betrivers,2,5.33,CONF (statsapi),824801,1.63,-0.1242,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,4.5,Over,0.546,0.508,0.037,-113,fanduel,5,5.33,CONF (statsapi),824801,0.885,0.0292,False,5,W,0.885
2026-08-19,NYY@BAL,NYY,4.5,Under,0.454,0.492,-0.037,-106,betrivers,5,5.33,CONF (statsapi),824801,0.9434,-0.1177,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,5.5,Over,0.428,0.396,0.033,140,betrivers,2,5.33,CONF (statsapi),824801,1.4,0.0272,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,5.5,Under,0.572,0.604,-0.033,-175,betrivers,2,5.33,CONF (statsapi),824801,0.5714,-0.1011,False,5,W,0.5714
2026-08-19,NYY@BAL,NYY,6.5,Over,0.322,0.303,0.019,210,williamhill_us,1,5.33,CONF (statsapi),824801,2.1,-0.0018,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,6.5,Under,0.678,0.697,-0.019,-286,williamhill_us,1,5.33,CONF (statsapi),824801,0.3497,-0.0849,False,5,W,0.3497
2026-08-19,NYY@BAL,NYY,7.5,Over,0.237,0.225,0.012,320,williamhill_us,1,5.33,CONF (statsapi),824801,3.2,-0.0046,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,7.5,Under,0.763,0.775,-0.012,-450,williamhill_us,1,5.33,CONF (statsapi),824801,0.2222,-0.0674,False,5,W,0.2222
2026-08-19,NYY@BAL,NYY,8.5,Over,0.167,0.17,-0.003,450,williamhill_us,1,5.33,CONF (statsapi),824801,4.5,-0.0815,False,5,L,-1.0
2026-08-19,NYY@BAL,NYY,8.5,Under,0.833,0.83,0.003,-800,williamhill_us,1,5.33,CONF (statsapi),824801,0.125,-0.0629,False,5,W,0.125
2026-08-19,NYY@BAL,BAL,2.5,Over,0.702,0.731,-0.029,-350,williamhill_us,1,4.31,CONF (statsapi),824801,0.2857,-0.0974,False,3,W,0.2857
2026-08-19,NYY@BAL,BAL,2.5,Under,0.298,0.269,0.029,250,williamhill_us,1,4.31,CONF (statsapi),824801,2.5,0.043,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,3.5,Over,0.559,0.605,-0.046,-177,betrivers,2,4.31,CONF (statsapi),824801,0.565,-0.1252,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,3.5,Under,0.441,0.395,0.046,140,betrivers,2,4.31,CONF (statsapi),824801,1.4,0.0584,False,3,W,1.4
2026-08-19,NYY@BAL,BAL,4.5,Over,0.421,0.469,-0.049,102,fanduel,5,4.31,CONF (statsapi),824801,1.02,-0.1496,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,4.5,Under,0.579,0.531,0.049,-124,betrivers,5,4.31,CONF (statsapi),824801,0.8065,0.0459,True,3,W,0.8065
2026-08-19,NYY@BAL,BAL,5.5,Over,0.303,0.359,-0.056,170,betrivers,2,4.31,CONF (statsapi),824801,1.7,-0.1819,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,5.5,Under,0.697,0.641,0.056,-200,williamhill_us,2,4.31,CONF (statsapi),824801,0.5,0.0455,False,3,W,0.5
2026-08-19,NYY@BAL,BAL,6.5,Over,0.208,0.269,-0.061,250,williamhill_us,1,4.31,CONF (statsapi),824801,2.5,-0.272,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,6.5,Under,0.792,0.731,0.061,-350,williamhill_us,1,4.31,CONF (statsapi),824801,0.2857,0.0183,False,3,W,0.2857
2026-08-19,NYY@BAL,BAL,7.5,Over,0.135,0.197,-0.062,375,williamhill_us,1,4.31,CONF (statsapi),824801,3.75,-0.3587,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,7.5,Under,0.865,0.803,0.062,-600,williamhill_us,1,4.31,CONF (statsapi),824801,0.1667,0.0092,False,3,W,0.1667
2026-08-19,NYY@BAL,BAL,8.5,Over,0.084,0.143,-0.059,550,williamhill_us,1,4.31,CONF (statsapi),824801,5.5,-0.454,False,3,L,-1.0
2026-08-19,NYY@BAL,BAL,8.5,Under,0.916,0.857,0.059,-1200,williamhill_us,1,4.31,CONF (statsapi),824801,0.0833,-0.0077,False,3,W,0.0833
2026-08-19,SF@CLE,SF,1.5,Over,0.755,0.703,0.052,-286,betrivers,1,3.54,CONF (statsapi),824394,0.3497,0.019,False,1,L,-1.0
2026-08-19,SF@CLE,SF,1.5,Under,0.245,0.297,-0.052,220,betrivers,1,3.54,CONF (statsapi),824394,2.2,-0.216,False,1,W,2.2
2026-08-19,SF@CLE,SF,2.5,Over,0.594,0.534,0.06,-125,fanduel,4,3.54,CONF (statsapi),824394,0.8,0.0692,True,1,L,-1.0
2026-08-19,SF@CLE,SF,2.5,Under,0.406,0.466,-0.06,107,betrivers,4,3.54,CONF (statsapi),824394,1.07,-0.1596,False,1,W,1.07
2026-08-19,SF@CLE,SF,3.5,Over,0.442,0.395,0.048,140,betrivers,1,3.54,CONF (statsapi),824394,1.4,0.0608,False,1,L,-1.0
2026-08-19,SF@CLE,SF,3.5,Under,0.558,0.605,-0.048,-177,betrivers,1,3.54,CONF (statsapi),824394,0.565,-0.1267,False,1,W,0.565
2026-08-19,SF@CLE,CLE,3.5,Over,0.572,0.605,-0.033,-177,betrivers,1,4.42,CONF (statsapi),824394,0.565,-0.1048,False,0,L,-1.0
2026-08-19,SF@CLE,CLE,3.5,Under,0.428,0.395,0.033,140,betrivers,1,4.42,CONF (statsapi),824394,1.4,0.0272,False,0,W,1.4
2026-08-19,SF@CLE,CLE,4.5,Over,0.434,0.457,-0.023,110,fanduel,4,4.42,CONF (statsapi),824394,1.1,-0.0886,False,0,L,-1.0
2026-08-19,SF@CLE,CLE,4.5,Under,0.566,0.543,0.023,-130,betmgm,4,4.42,CONF (statsapi),824394,0.7692,0.0014,False,0,W,0.7692
2026-08-19,SF@CLE,CLE,5.5,Over,0.311,0.339,-0.028,180,betrivers,1,4.42,CONF (statsapi),824394,1.8,-0.1292,False,0,L,-1.0
2026-08-19,SF@CLE,CLE,5.5,Under,0.689,0.661,0.028,-230,betrivers,1,4.42,CONF (statsapi),824394,0.4348,-0.0114,False,0,W,0.4348
2026-08-19,STL@CIN,STL,2.5,Over,0.635,0.656,-0.021,-225,williamhill_us,2,3.88,CONF (statsapi),824476,0.4444,-0.0828,False,4,W,0.4444
2026-08-19,STL@CIN,STL,2.5,Under,0.365,0.344,0.021,175,williamhill_us,2,3.88,CONF (statsapi),824476,1.75,0.0037,False,4,L,-1.0
2026-08-19,STL@CIN,STL,3.5,Over,0.489,0.531,-0.042,-121,betrivers,5,3.88,CONF (statsapi),824476,0.8264,-0.1069,False,4,W,0.8264
2026-08-19,STL@CIN,STL,3.5,Under,0.511,0.469,0.042,105,draftkings,5,3.88,CONF (statsapi),824476,1.05,0.0475,True,4,L,-1.0
2026-08-19,STL@CIN,STL,4.5,Over,0.362,0.403,-0.041,140,betrivers,2,3.88,CONF (statsapi),824476,1.4,-0.1312,False,4,L,-1.0
2026-08-19,STL@CIN,STL,4.5,Under,0.638,0.597,0.041,-167,williamhill_us,2,3.88,CONF (statsapi),824476,0.5988,0.02,False,4,W,0.5988
2026-08-19,STL@CIN,STL,5.5,Over,0.255,0.303,-0.049,210,williamhill_us,1,3.88,CONF (statsapi),824476,2.1,-0.2095,False,4,L,-1.0
2026-08-19,STL@CIN,STL,5.5,Under,0.745,0.697,0.049,-286,williamhill_us,1,3.88,CONF (statsapi),824476,0.3497,0.0055,False,4,W,0.3497
2026-08-19,STL@CIN,STL,6.5,Over,0.169,0.222,-0.053,320,williamhill_us,1,3.88,CONF (statsapi),824476,3.2,-0.2902,False,4,L,-1.0
2026-08-19,STL@CIN,STL,6.5,Under,0.831,0.778,0.053,-500,williamhill_us,1,3.88,CONF (statsapi),824476,0.2,-0.0028,False,4,W,0.2
2026-08-19,STL@CIN,STL,7.5,Over,0.11,0.162,-0.052,480,williamhill_us,1,3.88,CONF (statsapi),824476,4.8,-0.362,False,4,L,-1.0
2026-08-19,STL@CIN,STL,7.5,Under,0.89,0.838,0.052,-800,williamhill_us,1,3.88,CONF (statsapi),824476,0.125,0.0012,False,4,W,0.125
2026-08-19,STL@CIN,STL,8.5,Over,0.068,0.117,-0.049,700,williamhill_us,1,3.88,CONF (statsapi),824476,7.0,-0.456,False,4,L,-1.0
2026-08-19,STL@CIN,STL,8.5,Under,0.932,0.883,0.049,-1600,williamhill_us,1,3.88,CONF (statsapi),824476,0.0625,-0.0097,False,4,W,0.0625
2026-08-19,STL@CIN,CIN,2.5,Over,0.786,0.717,0.069,-333,williamhill_us,1,5.04,CONF (statsapi),824476,0.3003,0.022,False,5,W,0.3003
2026-08-19,STL@CIN,CIN,2.5,Under,0.214,0.283,-0.069,230,williamhill_us,1,5.04,CONF (statsapi),824476,2.3,-0.2938,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,3.5,Over,0.661,0.597,0.063,-167,williamhill_us,2,5.04,CONF (statsapi),824476,0.5988,0.0568,False,5,W,0.5988
2026-08-19,STL@CIN,CIN,3.5,Under,0.339,0.403,-0.063,140,betrivers,2,5.04,CONF (statsapi),824476,1.4,-0.1864,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,4.5,Over,0.521,0.449,0.071,110,draftkings,5,5.04,CONF (statsapi),824476,1.1,0.0941,True,5,W,1.1
2026-08-19,STL@CIN,CIN,4.5,Under,0.479,0.551,-0.071,-132,betrivers,5,5.04,CONF (statsapi),824476,0.7576,-0.1581,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,5.5,Over,0.391,0.344,0.047,180,betrivers,2,5.04,CONF (statsapi),824476,1.8,0.0948,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,5.5,Under,0.609,0.656,-0.047,-225,williamhill_us,2,5.04,CONF (statsapi),824476,0.4444,-0.1203,False,5,W,0.4444
2026-08-19,STL@CIN,CIN,6.5,Over,0.282,0.253,0.029,270,williamhill_us,1,5.04,CONF (statsapi),824476,2.7,0.0434,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,6.5,Under,0.718,0.747,-0.029,-400,williamhill_us,1,5.04,CONF (statsapi),824476,0.25,-0.1025,False,5,W,0.25
2026-08-19,STL@CIN,CIN,7.5,Over,0.193,0.188,0.005,400,williamhill_us,1,5.04,CONF (statsapi),824476,4.0,-0.035,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,7.5,Under,0.807,0.812,-0.005,-650,williamhill_us,1,5.04,CONF (statsapi),824476,0.1538,-0.0688,False,5,W,0.1538
2026-08-19,STL@CIN,CIN,8.5,Over,0.128,0.134,-0.006,600,williamhill_us,1,5.04,CONF (statsapi),824476,6.0,-0.104,False,5,L,-1.0
2026-08-19,STL@CIN,CIN,8.5,Under,0.872,0.866,0.006,-1200,williamhill_us,1,5.04,CONF (statsapi),824476,0.0833,-0.0553,False,5,W,0.0833
2026-08-19,TOR@TB,TOR,1.5,Over,0.706,0.7,0.005,-286,betrivers,1,3.15,CONF (statsapi),822937,0.3497,-0.0471,False,6,W,0.3497
2026-08-19,TOR@TB,TOR,1.5,Under,0.294,0.3,-0.005,215,betrivers,1,3.15,CONF (statsapi),822937,2.15,-0.0739,False,6,L,-1.0
2026-08-19,TOR@TB,TOR,2.5,Over,0.533,0.539,-0.006,-129,betrivers,4,3.15,CONF (statsapi),822937,0.7752,-0.0538,False,6,W,0.7752
2026-08-19,TOR@TB,TOR,2.5,Under,0.467,0.461,0.006,110,betmgm,4,3.15,CONF (statsapi),822937,1.1,-0.0193,False,6,L,-1.0
2026-08-19,TOR@TB,TOR,3.5,Over,0.38,0.387,-0.008,145,betrivers,1,3.15,CONF (statsapi),822937,1.45,-0.069,False,6,W,1.45
2026-08-19,TOR@TB,TOR,3.5,Under,0.62,0.613,0.008,-182,betrivers,1,3.15,CONF (statsapi),822937,0.5495,-0.0393,False,6,L,-1.0
2026-08-19,TOR@TB,TB,3.5,Over,0.67,0.58,0.09,-159,betrivers,1,5.21,CONF (statsapi),822937,0.6289,0.0914,False,7,W,0.6289
2026-08-19,TOR@TB,TB,3.5,Under,0.33,0.42,-0.09,125,betrivers,1,5.21,CONF (statsapi),822937,1.25,-0.2575,False,7,L,-1.0
2026-08-19,TOR@TB,TB,4.5,Over,0.536,0.441,0.096,122,fanduel,4,5.21,CONF (statsapi),822937,1.22,0.1899,True,7,W,1.22
2026-08-19,TOR@TB,TB,4.5,Under,0.464,0.559,-0.096,-140,betmgm,4,5.21,CONF (statsapi),822937,0.7143,-0.2046,False,7,L,-1.0
2026-08-19,TOR@TB,TB,5.5,Over,0.407,0.311,0.096,205,betrivers,1,5.21,CONF (statsapi),822937,2.05,0.2413,False,7,W,2.05
2026-08-19,TOR@TB,TB,5.5,Under,0.593,0.689,-0.096,-265,betrivers,1,5.21,CONF (statsapi),822937,0.3774,-0.1832,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,2.5,Over,0.75,0.641,0.109,-200,williamhill_us,2,4.95,CONF (statsapi),824076,0.5,0.125,False,7,W,0.5
2026-08-19,ATH@KC,ATH,2.5,Under,0.25,0.359,-0.109,170,betrivers,2,4.95,CONF (statsapi),824076,1.7,-0.325,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,3.5,Over,0.626,0.495,0.131,-110,draftkings,5,4.95,CONF (statsapi),824076,0.9091,0.1951,True,7,W,0.9091
2026-08-19,ATH@KC,ATH,3.5,Under,0.374,0.505,-0.131,-108,betrivers,5,4.95,CONF (statsapi),824076,0.9259,-0.2797,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,4.5,Over,0.496,0.377,0.119,150,williamhill_us,2,4.95,CONF (statsapi),824076,1.5,0.24,False,7,W,1.5
2026-08-19,ATH@KC,ATH,4.5,Under,0.504,0.623,-0.119,-190,betrivers,2,4.95,CONF (statsapi),824076,0.5263,-0.2307,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,5.5,Over,0.38,0.283,0.097,230,williamhill_us,1,4.95,CONF (statsapi),824076,2.3,0.254,False,7,W,2.3
2026-08-19,ATH@KC,ATH,5.5,Under,0.62,0.717,-0.097,-333,williamhill_us,1,4.95,CONF (statsapi),824076,0.3003,-0.1938,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,6.5,Over,0.281,0.204,0.077,360,williamhill_us,1,4.95,CONF (statsapi),824076,3.6,0.2926,False,7,W,3.6
2026-08-19,ATH@KC,ATH,6.5,Under,0.719,0.796,-0.077,-550,williamhill_us,1,4.95,CONF (statsapi),824076,0.1818,-0.1503,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,7.5,Over,0.2,0.145,0.055,550,williamhill_us,1,4.95,CONF (statsapi),824076,5.5,0.3,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,7.5,Under,0.8,0.855,-0.055,-1000,williamhill_us,1,4.95,CONF (statsapi),824076,0.1,-0.12,False,7,W,0.1
2026-08-19,ATH@KC,ATH,8.5,Over,0.138,0.11,0.028,750,williamhill_us,1,4.95,CONF (statsapi),824076,7.5,0.173,False,7,L,-1.0
2026-08-19,ATH@KC,ATH,8.5,Under,0.862,0.89,-0.028,-2000,williamhill_us,1,4.95,CONF (statsapi),824076,0.05,-0.0949,False,7,W,0.05
2026-08-19,ATH@KC,KC,2.5,Over,0.822,0.766,0.056,-450,williamhill_us,1,5.5,CONF (statsapi),824076,0.2222,0.0047,False,9,W,0.2222
2026-08-19,ATH@KC,KC,2.5,Under,0.178,0.234,-0.056,300,williamhill_us,1,5.5,CONF (statsapi),824076,3.0,-0.288,False,9,L,-1.0
2026-08-19,ATH@KC,KC,3.5,Over,0.709,0.654,0.056,-225,williamhill_us,2,5.5,CONF (statsapi),824076,0.4444,0.0241,False,9,W,0.4444
2026-08-19,ATH@KC,KC,3.5,Under,0.291,0.346,-0.056,175,betrivers,2,5.5,CONF (statsapi),824076,1.75,-0.1998,False,9,L,-1.0
2026-08-19,ATH@KC,KC,4.5,Over,0.581,0.531,0.05,-124,betrivers,5,5.5,CONF (statsapi),824076,0.8065,0.0495,True,9,W,0.8065
2026-08-19,ATH@KC,KC,4.5,Under,0.419,0.469,-0.05,105,draftkings,5,5.5,CONF (statsapi),824076,1.05,-0.1411,False,9,L,-1.0
2026-08-19,ATH@KC,KC,5.5,Over,0.451,0.407,0.043,135,betrivers,2,5.5,CONF (statsapi),824076,1.35,0.0598,False,9,W,1.35
2026-08-19,ATH@KC,KC,5.5,Under,0.549,0.593,-0.043,-167,williamhill_us,2,5.5,CONF (statsapi),824076,0.5988,-0.1223,False,9,L,-1.0
2026-08-19,ATH@KC,KC,6.5,Over,0.333,0.312,0.02,200,williamhill_us,1,5.5,CONF (statsapi),824076,2.0,-0.001,False,9,W,2.0
2026-08-19,ATH@KC,KC,6.5,Under,0.667,0.688,-0.02,-275,williamhill_us,1,5.5,CONF (statsapi),824076,0.3636,-0.0905,False,9,L,-1.0
2026-08-19,ATH@KC,KC,7.5,Over,0.239,0.225,0.014,320,williamhill_us,1,5.5,CONF (statsapi),824076,3.2,0.0038,False,9,W,3.2
2026-08-19,ATH@KC,KC,7.5,Under,0.761,0.775,-0.014,-450,williamhill_us,1,5.5,CONF (statsapi),824076,0.2222,-0.0699,False,9,L,-1.0
2026-08-19,ATH@KC,KC,8.5,Over,0.167,0.17,-0.002,450,williamhill_us,1,5.5,CONF (statsapi),824076,4.5,-0.0815,False,9,W,4.5
2026-08-19,ATH@KC,KC,8.5,Under,0.833,0.83,0.002,-800,williamhill_us,1,5.5,CONF (statsapi),824076,0.125,-0.0629,False,9,L,-1.0
2026-08-19,SEA@MIL,SEA,2.5,Over,0.67,0.627,0.043,-200,williamhill_us,2,4.16,CONF (statsapi),823748,0.5,0.005,False,7,W,0.5
2026-08-19,SEA@MIL,SEA,2.5,Under,0.33,0.373,-0.043,155,betrivers,2,4.16,CONF (statsapi),823748,1.55,-0.1585,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,3.5,Over,0.528,0.486,0.042,-104,fanduel,5,4.16,CONF (statsapi),823748,0.9615,0.0357,True,7,W,0.9615
2026-08-19,SEA@MIL,SEA,3.5,Under,0.472,0.514,-0.042,-115,draftkings,5,4.16,CONF (statsapi),823748,0.8696,-0.1176,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,4.5,Over,0.398,0.362,0.036,165,betrivers,2,4.16,CONF (statsapi),823748,1.65,0.0547,False,7,W,1.65
2026-08-19,SEA@MIL,SEA,4.5,Under,0.602,0.638,-0.036,-200,williamhill_us,2,4.16,CONF (statsapi),823748,0.5,-0.097,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,5.5,Over,0.288,0.269,0.02,250,williamhill_us,1,4.16,CONF (statsapi),823748,2.5,0.008,False,7,W,2.5
2026-08-19,SEA@MIL,SEA,5.5,Under,0.712,0.731,-0.02,-350,williamhill_us,1,4.16,CONF (statsapi),823748,0.2857,-0.0846,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,6.5,Over,0.199,0.196,0.004,380,williamhill_us,1,4.16,CONF (statsapi),823748,3.8,-0.0448,False,7,W,3.8
2026-08-19,SEA@MIL,SEA,6.5,Under,0.801,0.804,-0.004,-600,williamhill_us,1,4.16,CONF (statsapi),823748,0.1667,-0.0655,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,7.5,Over,0.131,0.134,-0.003,600,williamhill_us,1,4.16,CONF (statsapi),823748,6.0,-0.083,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,7.5,Under,0.869,0.866,0.003,-1200,williamhill_us,1,4.16,CONF (statsapi),823748,0.0833,-0.0586,False,7,W,0.0833
2026-08-19,SEA@MIL,SEA,8.5,Over,0.084,0.104,-0.019,800,williamhill_us,1,4.16,CONF (statsapi),823748,8.0,-0.244,False,7,L,-1.0
2026-08-19,SEA@MIL,SEA,8.5,Under,0.916,0.896,0.019,-2500,williamhill_us,1,4.16,CONF (statsapi),823748,0.04,-0.0474,False,7,W,0.04
2026-08-19,SEA@MIL,MIL,2.5,Over,0.697,0.668,0.028,-240,betrivers,2,4.18,CONF (statsapi),823748,0.4167,-0.0126,False,5,W,0.4167
2026-08-19,SEA@MIL,MIL,2.5,Under,0.303,0.332,-0.028,188,betrivers,2,4.18,CONF (statsapi),823748,1.88,-0.1274,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,3.5,Over,0.544,0.518,0.027,-120,draftkings,5,4.18,CONF (statsapi),823748,0.8333,-0.0027,False,5,W,0.8333
2026-08-19,SEA@MIL,MIL,3.5,Under,0.456,0.482,-0.027,100,williamhill_us,5,4.18,CONF (statsapi),823748,1.0,-0.088,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,4.5,Over,0.396,0.389,0.008,145,betrivers,2,4.18,CONF (statsapi),823748,1.45,-0.0298,False,5,W,1.45
2026-08-19,SEA@MIL,MIL,4.5,Under,0.604,0.611,-0.008,-182,betrivers,2,4.18,CONF (statsapi),823748,0.5495,-0.0641,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,5.5,Over,0.277,0.277,0.001,240,williamhill_us,1,4.18,CONF (statsapi),823748,2.4,-0.0582,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,5.5,Under,0.723,0.723,-0.001,-333,williamhill_us,1,4.18,CONF (statsapi),823748,0.3003,-0.0599,False,5,W,0.3003
2026-08-19,SEA@MIL,MIL,6.5,Over,0.183,0.197,-0.014,375,williamhill_us,1,4.18,CONF (statsapi),823748,3.75,-0.1308,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,6.5,Under,0.817,0.803,0.014,-600,williamhill_us,1,4.18,CONF (statsapi),823748,0.1667,-0.0468,False,5,W,0.1667
2026-08-19,SEA@MIL,MIL,7.5,Over,0.119,0.145,-0.026,550,williamhill_us,1,4.18,CONF (statsapi),823748,5.5,-0.2265,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,7.5,Under,0.881,0.855,0.026,-1000,williamhill_us,1,4.18,CONF (statsapi),823748,0.1,-0.0309,False,5,W,0.1
2026-08-19,SEA@MIL,MIL,8.5,Over,0.074,0.104,-0.029,800,williamhill_us,1,4.18,CONF (statsapi),823748,8.0,-0.334,False,5,L,-1.0
2026-08-19,SEA@MIL,MIL,8.5,Under,0.926,0.896,0.029,-2500,williamhill_us,1,4.18,CONF (statsapi),823748,0.04,-0.037,False,5,W,0.04
2026-08-19,WSH@TEX,WSH,2.5,Over,0.774,0.637,0.137,-200,williamhill_us,2,5.13,CONF (statsapi),822860,0.5,0.161,False,6,W,0.5
2026-08-19,WSH@TEX,WSH,2.5,Under,0.226,0.363,-0.137,163,betrivers,2,5.13,CONF (statsapi),822860,1.63,-0.4056,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,3.5,Over,0.652,0.505,0.147,-108,betrivers,5,5.13,CONF (statsapi),822860,0.9259,0.2557,True,6,W,0.9259
2026-08-19,WSH@TEX,WSH,3.5,Under,0.348,0.495,-0.147,-110,draftkings,5,5.13,CONF (statsapi),822860,0.9091,-0.3356,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,4.5,Over,0.525,0.373,0.152,163,betrivers,2,5.13,CONF (statsapi),822860,1.63,0.3807,False,6,W,1.63
2026-08-19,WSH@TEX,WSH,4.5,Under,0.475,0.627,-0.152,-187,williamhill_us,2,5.13,CONF (statsapi),822860,0.5348,-0.271,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,5.5,Over,0.406,0.283,0.123,230,williamhill_us,1,5.13,CONF (statsapi),822860,2.3,0.3398,False,6,W,2.3
2026-08-19,WSH@TEX,WSH,5.5,Under,0.594,0.717,-0.123,-333,williamhill_us,1,5.13,CONF (statsapi),822860,0.3003,-0.2276,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,6.5,Over,0.303,0.204,0.099,360,williamhill_us,1,5.13,CONF (statsapi),822860,3.6,0.3938,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,6.5,Under,0.697,0.796,-0.099,-550,williamhill_us,1,5.13,CONF (statsapi),822860,0.1818,-0.1763,False,6,W,0.1818
2026-08-19,WSH@TEX,WSH,7.5,Over,0.213,0.145,0.068,550,williamhill_us,1,5.13,CONF (statsapi),822860,5.5,0.3845,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,7.5,Under,0.787,0.855,-0.068,-1000,williamhill_us,1,5.13,CONF (statsapi),822860,0.1,-0.1343,False,6,W,0.1
2026-08-19,WSH@TEX,WSH,8.5,Over,0.15,0.11,0.04,750,williamhill_us,1,5.13,CONF (statsapi),822860,7.5,0.275,False,6,L,-1.0
2026-08-19,WSH@TEX,WSH,8.5,Under,0.85,0.89,-0.04,-2000,williamhill_us,1,5.13,CONF (statsapi),822860,0.05,-0.1075,False,6,W,0.05
2026-08-19,WSH@TEX,TEX,2.5,Over,0.717,0.683,0.034,-250,williamhill_us,2,4.41,CONF (statsapi),822860,0.4,0.0038,False,0,L,-1.0
2026-08-19,WSH@TEX,TEX,2.5,Under,0.283,0.317,-0.034,210,betrivers,2,4.41,CONF (statsapi),822860,2.1,-0.1227,False,0,W,2.1
2026-08-19,WSH@TEX,TEX,3.5,Over,0.575,0.541,0.034,-128,fanduel,5,4.41,CONF (statsapi),822860,0.7812,0.0242,False,0,L,-1.0
